timestamp,eda
00.000,3.954998
00.250,3.93835
00.500,3.934508
00.750,3.873037
01.000,3.768025
01.250,3.702713
01.500,3.659171
01.750,3.588736
02.000,3.520862
02.250,3.464514
02.500,3.428656
02.750,3.397448
03.000,3.36159
03.250,3.352626
03.500,3.3411
03.750,3.3014
04.000,3.286033
04.250,3.278349
04.500,3.273226
04.750,3.26042
05.000,3.247614
05.250,3.255297
05.500,3.252736
05.750,3.242491
06.000,3.236088
06.250,3.247614
06.500,3.247614
06.750,3.234807
07.000,3.230965
07.250,3.237369
07.500,3.23993
07.750,3.234807
08.000,3.227123
08.250,3.234807
08.500,3.234807
08.750,3.228404
09.000,3.227123
09.250,3.246333
09.500,3.228404
09.750,3.216878
10.000,3.224562
10.250,3.229685
10.500,3.216878
10.750,3.209195
11.000,3.242491
11.250,3.24121
11.500,3.233527
11.750,3.243772
12.000,3.282191
12.250,3.288594
12.500,3.3014
12.750,3.275788
13.000,3.292436
13.250,3.297559
13.500,3.307804
13.750,3.278349
14.000,3.284752
14.250,3.286033
14.500,3.268104
14.750,3.265543
15.000,3.274507
15.250,3.273226
15.500,3.274507
15.750,3.3014
16.000,3.338539
16.250,3.426903
16.500,3.526793
16.750,3.625402
17.000,3.704801
17.250,3.748343
17.500,3.784201
17.750,3.785481
18.000,3.758588
18.250,3.730414
18.500,3.735536
18.750,3.726572
19.000,3.704801
19.250,3.707362
19.500,3.716327
19.750,3.698398
20.000,3.654856
20.250,3.625402
20.500,3.618999
20.750,3.583141
21.000,3.537038
21.250,3.524231
21.500,3.489654
21.750,3.490935
22.000,3.48069
22.250,3.451235
22.500,3.46148
22.750,3.424342
23.000,3.410254
23.250,3.426903
23.500,3.414097
23.750,3.434587
24.000,3.493496
24.250,3.62284
24.500,3.734256
24.750,3.8239
25.000,3.893055
25.250,3.88281
25.500,3.894336
25.750,3.878968
26.000,3.844391
26.250,3.800849
26.500,3.750904
26.750,3.658698
27.000,3.635647
27.250,3.595947
27.500,3.576737
27.750,3.529354
28.000,3.508864
28.250,3.471725
28.500,3.471725
28.750,3.453796
29.000,3.4205
29.250,3.417938
29.500,3.415377
29.750,3.414097
30.000,3.394887
30.250,3.36159
30.500,3.383361
30.750,3.432025
31.000,3.52167
31.250,3.658698
31.500,3.764991
31.750,3.689434
32.000,3.540879
32.250,3.616437
32.500,3.584421
32.750,3.274507
33.000,3.425622
33.250,3.425622
33.500,3.640769
33.750,3.657418
34.000,3.620279
34.250,3.586982
34.500,3.517828
34.750,3.487093
35.000,3.437148
35.250,3.400009
35.500,3.234807
35.750,2.827565
36.000,3.162681
36.250,3.20238
36.500,3.211345
36.750,3.244641
37.000,3.194696
37.250,3.268974
37.500,3.280499
37.750,3.268974
38.000,3.272815
38.250,3.358618
38.500,3.423931
38.750,3.481559
39.000,3.526793
39.250,3.520389
39.500,3.508864
39.750,3.503741
40.000,3.515267
40.250,3.506302
40.500,3.488374
40.750,3.439709
41.000,3.207914
41.250,2.915929
41.500,2.950095
41.750,3.097368
42.000,3.078159
42.250,3.064072
42.500,3.002601
42.750,3.106333
43.000,3.152436
43.250,3.148594
43.500,3.125542
43.750,3.105052
44.000,3.10121
44.250,3.110174
44.500,3.108894
44.750,3.024372
45.000,3.021811
45.250,3.048704
45.500,3.069194
45.750,3.005162
46.000,3.011565
46.250,2.982111
46.500,3.002601
46.750,3.002601
47.000,3.030775
47.250,3.215187
47.500,3.338128
47.750,3.473876
48.000,3.511425
48.250,3.493496
48.500,3.425622
48.750,3.206633
49.000,3.432025
49.250,3.447393
49.500,3.433306
49.750,3.376958
50.000,3.338539
50.250,3.222001
50.500,3.201511
50.750,3.178459
51.000,3.164372
51.250,3.131076
51.500,3.124673
51.750,3.173337
52.000,3.269385
52.250,2.853178
52.500,3.083281
52.750,3.389353
53.000,3.490524
53.250,3.553686
53.500,3.585702
53.750,3.593386
54.000,3.570334
54.250,3.549844
54.500,3.556247
54.750,3.584421
55.000,3.615156
55.250,3.633085
55.500,3.627963
55.750,3.592105
56.000,3.563931
56.250,3.546002
56.500,3.539599
56.750,3.566492
57.000,3.539599
57.250,3.510144
57.500,3.60235
57.750,3.635647
58.000,3.686872
58.250,3.636927
58.500,3.554967
58.750,3.520389
59.000,3.464041
59.250,3.483251
59.500,3.131076
59.750,2.819881
