timestamp,eda
00.000,0.066593
00.250,0.070435
00.500,0.071716
00.750,0.066593
01.000,0.052506
01.250,0.051225
01.500,0.062751
01.750,0.065312
02.000,0.069154
02.250,0.067874
02.500,0.070435
02.750,0.070435
03.000,0.070435
03.250,0.071716
03.500,0.072996
03.750,0.074277
04.000,0.074277
04.250,0.074277
04.500,0.074277
04.750,0.074277
05.000,0.074277
05.250,0.074277
05.500,0.075558
05.750,0.074277
06.000,0.076838
06.250,0.075558
06.500,0.076838
06.750,0.078119
07.000,0.070435
07.250,0.071716
07.500,0.074277
07.750,0.076838
08.000,0.075558
08.250,0.074277
08.500,0.076838
08.750,0.075558
09.000,0.075558
09.250,0.072996
09.500,0.075558
09.750,0.075558
10.000,0.076838
10.250,0.078119
10.500,0.076838
10.750,0.076838
11.000,0.075558
11.250,0.076838
11.500,0.079399
11.750,0.078119
12.000,0.078119
12.250,0.067874
12.500,0.033297
12.750,0.058909
13.000,0.065312
13.250,0.066593
13.500,0.065312
13.750,0.067874
14.000,0.067874
14.250,0.079399
14.500,0.074277
14.750,0.076838
15.000,0.075558
15.250,0.075558
15.500,0.075558
15.750,0.075558
16.000,0.075558
16.250,0.076838
16.500,0.078119
16.750,0.072996
17.000,0.070435
17.250,0.064032
17.500,0.066593
17.750,0.066593
18.000,0.064032
18.250,0.066593
18.500,0.071716
18.750,0.072996
19.000,0.074277
19.250,0.074277
19.500,0.075558
19.750,0.064032
20.000,0.072996
20.250,0.070435
20.500,0.078119
20.750,0.078119
21.000,0.075558
21.250,0.074277
21.500,0.069154
21.750,0.084522
22.000,0.083241
22.250,0.078119
22.500,0.075558
22.750,0.074277
23.000,0.078119
23.250,0.076838
23.500,0.079399
23.750,0.076838
24.000,0.076838
24.250,0.075558
24.500,0.08068
24.750,0.076838
25.000,0.058909
25.250,0.066593
25.500,0.071716
25.750,0.079399
26.000,0.078119
26.250,0.078119
26.500,0.076838
26.750,0.064032
27.000,0.08068
27.250,0.081961
27.500,0.076838
27.750,0.076838
28.000,0.075558
28.250,0.079399
28.500,0.079399
28.750,0.079399
29.000,0.078119
29.250,0.079399
29.500,0.079399
29.750,0.08068
30.000,0.081961
30.250,0.083241
30.500,0.081961
30.750,0.081961
31.000,0.076838
31.250,0.058909
31.500,0.06019
31.750,0.074277
32.000,0.065312
32.250,0.067874
32.500,0.070435
32.750,0.071716
33.000,0.071716
33.250,0.072996
33.500,0.074277
33.750,0.076838
34.000,0.079399
34.250,0.078119
34.500,0.083241
34.750,0.078119
35.000,0.085803
35.250,0.081961
35.500,0.08068
35.750,0.08068
36.000,0.08068
36.250,0.081961
36.500,0.074277
36.750,0.076838
37.000,0.076838
37.250,0.08068
37.500,0.085803
37.750,0.087083
38.000,0.088364
38.250,0.087083
38.500,0.084522
38.750,0.083241
39.000,0.085803
39.250,0.085803
39.500,0.075558
39.750,0.079399
40.000,0.081961
40.250,0.081961
40.500,0.078119
40.750,0.074277
41.000,0.075558
41.250,0.078119
41.500,0.089645
41.750,0.088364
42.000,0.084522
42.250,0.085803
42.500,0.085803
42.750,0.087083
43.000,0.087083
43.250,0.088364
43.500,0.064032
43.750,0.087083
44.000,0.08068
44.250,0.087083
44.500,0.088364
44.750,0.076838
45.000,0.078119
45.250,0.075558
45.500,0.083241
45.750,0.092206
46.000,0.107574
46.250,0.103732
46.500,0.106293
46.750,0.09989
47.000,0.092206
47.250,0.085803
47.500,0.057629
47.750,0.065312
48.000,0.081961
48.250,0.084522
48.500,0.083241
48.750,0.083241
49.000,0.084522
49.250,0.084522
49.500,0.084522
49.750,0.084522
50.000,0.083241
50.250,0.062751
50.500,0.079399
50.750,0.083241
51.000,0.08068
51.250,0.066593
51.500,0.034577
51.750,0.0397
52.000,0.026893
52.250,0.078119
52.500,0.074277
52.750,0.074277
53.000,0.075558
53.250,0.075558
53.500,0.078119
53.750,0.072996
54.000,0.078119
54.250,0.076838
54.500,0.075558
54.750,0.076838
55.000,0.078119
55.250,0.075558
55.500,0.076838
55.750,0.075558
56.000,0.056348
56.250,0.051225
56.500,0.056348
56.750,0.069154
57.000,0.072996
57.250,0.072996
57.500,0.078119
57.750,0.075558
58.000,0.079399
58.250,0.089645
58.500,0.081961
58.750,0.085803
59.000,0.085803
59.250,0.087083
59.500,0.084522
59.750,0.087083
