timestamp,eda
00.000,0.071716
00.250,0.074277
00.500,0.072996
00.750,0.075558
01.000,0.072996
01.250,0.074277
01.500,0.075558
01.750,0.074277
02.000,0.076838
02.250,0.076838
02.500,0.075558
02.750,0.076838
03.000,0.08068
03.250,0.08068
03.500,0.08068
03.750,0.081961
04.000,0.081961
04.250,0.08068
04.500,0.081961
04.750,0.081961
05.000,0.081961
05.250,0.084522
05.500,0.081961
05.750,0.083241
06.000,0.08068
06.250,0.084522
06.500,0.083241
06.750,0.083241
07.000,0.078119
07.250,0.078119
07.500,0.08068
07.750,0.081961
08.000,0.083241
08.250,0.08068
08.500,0.076838
08.750,0.078119
09.000,0.08068
09.250,0.083241
09.500,0.08068
09.750,0.08068
10.000,0.083241
10.250,0.083241
10.500,0.084522
10.750,0.084522
11.000,0.085803
11.250,0.084522
11.500,0.085803
11.750,0.087083
12.000,0.085803
12.250,0.088364
12.500,0.087083
12.750,0.087083
13.000,0.089645
13.250,0.088364
13.500,0.089645
13.750,0.087083
14.000,0.089645
14.250,0.089645
14.500,0.089645
14.750,0.089645
15.000,0.088364
15.250,0.089645
15.500,0.089645
15.750,0.092206
16.000,0.089645
16.250,0.092206
16.500,0.090925
16.750,0.090925
17.000,0.090925
17.250,0.090925
17.500,0.092206
17.750,0.093486
18.000,0.092206
18.250,0.093486
18.500,0.092206
18.750,0.093486
19.000,0.092206
19.250,0.092206
19.500,0.093486
19.750,0.092206
20.000,0.093486
20.250,0.093486
20.500,0.093486
20.750,0.092206
21.000,0.093486
21.250,0.093486
21.500,0.090925
21.750,0.089645
22.000,0.083241
22.250,0.083241
22.500,0.08068
22.750,0.081961
23.000,0.08068
23.250,0.08068
23.500,0.084522
23.750,0.085803
24.000,0.088364
24.250,0.079399
24.500,0.078119
24.750,0.078119
25.000,0.076838
25.250,0.078119
25.500,0.078119
25.750,0.079399
26.000,0.078119
26.250,0.08068
26.500,0.079399
26.750,0.079399
27.000,0.085803
27.250,0.087083
27.500,0.085803
27.750,0.079399
28.000,0.079399
28.250,0.078119
28.500,0.078119
28.750,0.079399
29.000,0.079399
29.250,0.08068
29.500,0.078119
29.750,0.08068
30.000,0.079399
30.250,0.076838
30.500,0.079399
30.750,0.078119
31.000,0.079399
31.250,0.079399
31.500,0.079399
31.750,0.08068
32.000,0.079399
32.250,0.081961
32.500,0.079399
32.750,0.081961
33.000,0.078119
33.250,0.081961
33.500,0.08068
33.750,0.08068
34.000,0.083241
34.250,0.081961
34.500,0.083241
34.750,0.083241
35.000,0.085803
35.250,0.087083
35.500,0.085803
35.750,0.085803
36.000,0.087083
36.250,0.088364
36.500,0.088364
36.750,0.089645
37.000,0.088364
37.250,0.089645
37.500,0.089645
37.750,0.089645
38.000,0.092206
38.250,0.090925
38.500,0.090925
38.750,0.089645
39.000,0.090925
39.250,0.092206
39.500,0.090925
39.750,0.092206
40.000,0.090925
40.250,0.093486
40.500,0.093486
40.750,0.092206
41.000,0.093486
41.250,0.092206
41.500,0.094767
41.750,0.093486
42.000,0.096048
42.250,0.096048
42.500,0.094767
42.750,0.094767
43.000,0.093486
43.250,0.096048
43.500,0.094767
43.750,0.092206
44.000,0.093486
44.250,0.092206
44.500,0.094767
44.750,0.093486
45.000,0.094767
45.250,0.096048
45.500,0.094767
45.750,0.090925
46.000,0.085803
46.250,0.085803
46.500,0.083241
46.750,0.084522
47.000,0.083241
47.250,0.084522
47.500,0.083241
47.750,0.088364
48.000,0.089645
48.250,0.088364
48.500,0.090925
48.750,0.089645
49.000,0.092206
49.250,0.092206
49.500,0.090925
49.750,0.092206
50.000,0.090925
50.250,0.093486
50.500,0.092206
50.750,0.093486
51.000,0.090925
51.250,0.092206
51.500,0.093486
51.750,0.092206
52.000,0.093486
52.250,0.092206
52.500,0.093486
52.750,0.092206
53.000,0.093486
53.250,0.093486
53.500,0.093486
53.750,0.094767
54.000,0.093486
54.250,0.094767
54.500,0.094767
54.750,0.093486
55.000,0.093486
55.250,0.093486
55.500,0.094767
55.750,0.094767
56.000,0.094767
56.250,0.094767
56.500,0.096048
56.750,0.096048
57.000,0.093486
57.250,0.094767
57.500,0.093486
57.750,0.094767
58.000,0.093486
58.250,0.094767
58.500,0.094767
58.750,0.093486
59.000,0.094767
59.250,0.093486
59.500,0.094767
59.750,0.094767
