timestamp,hr
00.000,69.22
01.000,69.35
02.000,69.48
03.000,69.62
04.000,69.7
05.000,69.8
06.000,69.92
07.000,70.03
08.000,70.12
09.000,70.17
10.000,70.17
11.000,70.15
12.000,70.13
13.000,70.13
14.000,70.1
15.000,70.12
16.000,70.13
17.000,70.18
18.000,70.23
19.000,70.32
20.000,70.37
21.000,70.38
22.000,70.42
23.000,70.47
24.000,70.48
25.000,70.63
26.000,70.78
27.000,70.9
28.000,71.0
29.000,71.08
30.000,71.12
31.000,71.12
32.000,71.1
33.000,71.0
34.000,70.95
35.000,70.88
36.000,70.83
37.000,70.8
38.000,70.8
39.000,70.8
40.000,70.8
41.000,70.77
42.000,70.67
43.000,70.58
44.000,70.5
45.000,70.37
46.000,70.2
47.000,70.05
48.000,69.83
49.000,69.62
50.000,69.42
51.000,69.23
52.000,69.0
53.000,68.83
54.000,68.6
55.000,68.37
56.000,68.17
57.000,68.02
58.000,67.87
59.000,67.68
