timestamp,hr
00.000,75.77
01.000,76.18
02.000,76.72
03.000,77.12
04.000,77.52
05.000,77.87
06.000,78.13
07.000,78.47
08.000,78.75
09.000,79.08
10.000,79.42
11.000,79.65
12.000,79.88
13.000,80.15
14.000,80.4
15.000,80.75
16.000,81.12
17.000,81.48
18.000,81.85
19.000,82.37
20.000,82.87
21.000,83.38
22.000,83.92
23.000,84.5
24.000,85.13
25.000,85.83
26.000,86.42
27.000,87.0
28.000,87.58
29.000,88.15
30.000,88.7
31.000,89.23
32.000,89.7
33.000,90.18
34.000,90.72
35.000,91.25
36.000,91.78
37.000,92.33
38.000,92.9
39.000,93.47
40.000,94.03
41.000,94.57
42.000,95.08
43.000,95.63
44.000,96.18
45.000,96.67
46.000,97.13
47.000,97.57
48.000,98.02
49.000,98.48
50.000,98.82
51.000,99.15
52.000,99.45
53.000,99.75
54.000,100.02
55.000,100.3
56.000,100.55
57.000,100.78
58.000,101.0
59.000,101.23
