timestamp,hr
00.000,70.35
01.000,70.35
02.000,70.35
03.000,70.33
04.000,70.32
05.000,70.28
06.000,70.25
07.000,70.2
08.000,70.17
09.000,70.12
10.000,70.08
11.000,70.05
12.000,70.03
13.000,70.02
14.000,69.98
15.000,69.95
16.000,69.92
17.000,69.9
18.000,69.88
19.000,69.87
20.000,69.87
21.000,69.87
22.000,69.9
23.000,69.93
24.000,69.97
25.000,70.0
26.000,70.02
27.000,70.07
28.000,70.12
29.000,70.17
30.000,70.23
31.000,70.3
32.000,70.38
33.000,70.47
34.000,70.53
35.000,70.58
36.000,70.62
37.000,70.63
38.000,70.65
39.000,70.65
40.000,70.65
41.000,70.67
42.000,70.7
43.000,70.73
44.000,70.78
45.000,70.83
46.000,70.87
47.000,70.88
48.000,70.88
49.000,70.88
50.000,70.87
51.000,70.85
52.000,70.83
53.000,70.82
54.000,70.8
55.000,70.8
56.000,70.78
57.000,70.8
58.000,70.82
59.000,70.83
