timestamp,hr
00.000,83.65
01.000,83.58
02.000,83.63
03.000,83.73
04.000,83.88
05.000,84.03
06.000,84.25
07.000,84.47
08.000,84.68
09.000,84.8
10.000,84.87
11.000,84.87
12.000,84.83
13.000,84.82
14.000,84.8
15.000,84.75
16.000,84.72
17.000,84.73
18.000,84.77
19.000,84.78
20.000,84.78
21.000,84.68
22.000,84.6
23.000,84.53
24.000,84.47
25.000,84.42
26.000,84.37
27.000,84.33
28.000,84.3
29.000,84.27
30.000,84.23
31.000,84.18
32.000,84.13
33.000,84.08
34.000,84.02
35.000,83.95
36.000,83.9
37.000,83.87
38.000,83.77
39.000,83.63
40.000,83.55
41.000,83.45
42.000,83.35
43.000,83.2
44.000,83.05
45.000,82.87
46.000,82.65
47.000,82.43
48.000,82.2
49.000,81.97
50.000,81.72
51.000,81.48
52.000,81.28
53.000,81.08
54.000,80.92
55.000,80.72
56.000,80.53
57.000,80.35
58.000,80.18
59.000,80.03
