timestamp,hr
00.000,72.27
01.000,72.2
02.000,72.13
03.000,72.05
04.000,71.97
05.000,71.88
06.000,71.8
07.000,71.68
08.000,71.58
09.000,71.47
10.000,71.33
11.000,71.18
12.000,71.03
13.000,70.88
14.000,70.73
15.000,70.6
16.000,70.47
17.000,70.33
18.000,70.2
19.000,70.08
20.000,69.98
21.000,69.88
22.000,69.78
23.000,69.68
24.000,69.6
25.000,69.52
26.000,69.43
27.000,69.35
28.000,69.27
29.000,69.18
30.000,69.1
31.000,69.05
32.000,68.98
33.000,68.93
34.000,68.85
35.000,68.77
36.000,68.67
37.000,68.53
38.000,68.4
39.000,68.28
40.000,68.18
41.000,68.13
42.000,68.12
43.000,68.15
44.000,68.2
45.000,68.27
46.000,68.35
47.000,68.43
48.000,68.52
49.000,68.62
50.000,68.72
51.000,68.85
52.000,69.02
53.000,69.18
54.000,69.37
55.000,69.57
56.000,69.75
57.000,69.92
58.000,70.05
59.000,70.17
