timestamp,hr
00.000,77.5
01.000,77.42
02.000,77.35
03.000,77.22
04.000,77.08
05.000,76.98
06.000,77.0
07.000,77.03
08.000,77.07
09.000,77.2
10.000,77.3
11.000,77.43
12.000,77.58
13.000,77.65
14.000,77.77
15.000,77.88
16.000,78.0
17.000,77.85
18.000,77.77
19.000,77.67
20.000,77.47
21.000,77.32
22.000,77.17
23.000,76.95
24.000,76.78
25.000,76.73
26.000,77.07
27.000,77.37
28.000,77.7
29.000,78.02
30.000,78.3
31.000,78.58
32.000,78.92
33.000,79.42
34.000,79.92
35.000,80.42
36.000,80.78
37.000,81.15
38.000,81.55
39.000,81.88
40.000,82.12
41.000,82.33
42.000,82.5
43.000,82.68
44.000,82.9
45.000,83.15
46.000,83.38
47.000,83.62
48.000,83.93
49.000,84.33
50.000,84.73
51.000,85.17
52.000,85.72
53.000,86.15
54.000,86.65
55.000,87.12
56.000,87.72
57.000,88.32
58.000,88.92
59.000,89.53
