timestamp,hr
00.000,118.37
01.000,118.0
02.000,117.68
03.000,117.68
04.000,117.65
05.000,117.63
06.000,117.63
07.000,117.63
08.000,117.67
09.000,117.68
10.000,117.68
11.000,117.62
12.000,117.57
13.000,117.5
14.000,117.4
15.000,117.33
16.000,117.32
17.000,117.32
18.000,117.57
19.000,117.75
20.000,117.92
21.000,118.03
22.000,118.18
23.000,118.28
24.000,118.35
25.000,118.4
26.000,118.43
27.000,118.45
28.000,118.47
29.000,118.4
30.000,118.33
31.000,118.23
32.000,118.13
33.000,118.0
34.000,117.85
35.000,117.73
36.000,117.62
37.000,117.33
38.000,117.13
39.000,116.9
40.000,116.68
41.000,116.48
42.000,116.12
43.000,115.68
44.000,115.23
45.000,114.82
46.000,114.4
47.000,114.0
48.000,113.55
49.000,113.08
50.000,112.68
51.000,112.23
52.000,111.9
53.000,111.63
54.000,111.43
55.000,111.27
56.000,111.15
57.000,111.05
58.000,110.92
59.000,110.78
