timestamp,x,y,z
00.014,0.043096945,0.09337672,9.6585045
00.035,0.045491222,-0.17717634,9.730332
00.054,-0.19633053,0.08140534,9.967366
00.096,-0.0047885496,-0.014365649,9.692024
00.141,-0.16281068,-0.19154198,9.7135725
00.155,-0.26097596,0.028731298,9.931452
00.196,0.06464542,-0.07422252,9.703996
00.235,-0.2466103,-0.16041641,9.845258
00.255,-0.14126222,0.0023942748,9.809344
00.295,-0.090982445,0.052674048,9.780613
00.336,-0.12210801,0.20111908,9.725544
00.356,0.04070267,-0.18675344,9.751882
00.397,-0.23463893,0.13647367,9.79019
00.436,-0.023942748,0.17957062,9.759064
00.457,-0.021548472,0.09337672,9.696813
00.496,-0.21787901,-0.028731298,9.79019
00.536,-0.03351985,0.0047885496,9.699207
00.576,-0.1987248,-0.11013664,9.816526
00.596,-0.043096945,0.25139886,9.727939
00.637,-0.2466103,-0.11013664,9.744699
00.677,0.014365649,-0.0670397,9.759064
00.697,-0.035914123,0.0071828244,9.780613
00.735,-0.17478207,0.04070267,9.802161
00.776,-0.105348095,-0.0047885496,9.794978
00.796,-0.15802214,-0.09337672,9.830893
00.836,0.0023942748,-0.016759925,9.783007
00.877,-0.16520496,-0.08140534,9.727939
00.896,-0.12689656,0.076616794,9.744699
00.937,-0.14844504,-0.057462595,9.778218
00.976,-0.08619389,0.03351985,9.747093
00.995,-0.11492519,0.031125572,9.783007
01.036,-0.12689656,-0.0071828244,9.778218
01.076,-0.11013664,-0.014365649,9.79019
01.096,-0.14126222,-0.071828246,9.797373
01.137,-0.090982445,0.035914123,9.72315
01.176,-0.14365649,-0.031125572,9.783007
01.196,-0.08140534,0.031125572,9.780613
01.237,-0.14126222,-0.05985687,9.79019
01.276,-0.08858817,0.04070267,9.732727
01.297,-0.09337672,-0.035914123,9.771035
01.336,-0.08619389,-0.0023942748,9.778218
01.375,-0.15083931,-0.031125572,9.761458
01.417,-0.071828246,0.031125572,9.802161
01.437,-0.09577099,0.0047885496,9.79019
01.479,-0.12210801,-0.011971374,9.732727
01.516,-0.098165266,-0.04070267,9.763853
01.536,-0.11253092,-0.035914123,9.794978
01.576,-0.08858817,0.016759925,9.763853
01.617,-0.13168511,-0.028731298,9.754275
01.636,-0.09577099,0.028731298,9.754275
01.677,-0.102953814,-0.043096945,9.816526
01.716,-0.098165266,0.011971374,9.718362
01.736,-0.12450229,-0.014365649,9.732727
01.777,-0.071828246,0.016759925,9.787795
01.816,-0.12210801,-0.031125572,9.766247
01.837,-0.11971374,-0.011971374,9.737515
