ts,action,actionOption,actionSub,actionSubOption,condition,conditionSub1Option,conditionSub2Option,place,emotionPositive,emotionTension,activity
1599058980.0,sleep,111,,,ALONE,,,home,4,1,3
1599060180.0,sleep,111,,,ALONE,,,home,4,1,3
1599096600.0,recreation_etc,793,,,ALONE,,,home,4,1,3
1599096660.0,recreation_etc,793,,,ALONE,,,home,4,1,3
1599096720.0,recreation_etc,793,,,ALONE,,,home,4,1,3
1599096780.0,recreation_etc,793,,,ALONE,,,home,4,1,3
1599096840.0,recreation_etc,793,,,ALONE,,,home,4,1,3
1599096900.0,recreation_etc,793,,,ALONE,,,home,4,1,3
1599096960.0,recreation_etc,793,,,ALONE,,,home,4,1,3
1599097020.0,recreation_etc,793,,,ALONE,,,home,4,1,3
1599097080.0,recreation_etc,793,,,ALONE,,,home,4,1,3
1599097140.0,recreation_etc,793,,,ALONE,,,home,4,1,3
1599097200.0,recreation_etc,793,,,ALONE,,,home,4,1,3
1599097260.0,recreation_etc,793,,,ALONE,,,home,4,1,3
1599097320.0,recreation_etc,793,,,ALONE,,,home,4,1,3
1599097380.0,recreation_etc,793,,,ALONE,,,home,4,1,3
1599097440.0,recreation_etc,793,,,ALONE,,,home,4,1,3
1599097500.0,recreation_etc,793,,,ALONE,,,home,4,1,3
1599097560.0,recreation_etc,793,,,ALONE,,,home,4,1,3
1599097620.0,recreation_etc,793,,,ALONE,,,home,4,1,3
1599097680.0,recreation_etc,793,,,ALONE,,,home,4,1,3
1599097740.0,recreation_etc,793,,,ALONE,,,home,4,1,3
1599097800.0,recreation_etc,793,,,ALONE,,,home,4,1,3
1599097860.0,recreation_etc,793,,,ALONE,,,home,4,1,3
1599097920.0,recreation_etc,793,,,ALONE,,,home,4,1,3
1599097980.0,recreation_etc,793,,,ALONE,,,home,4,1,3
1599098040.0,recreation_etc,793,,,ALONE,,,home,4,1,3
1599098100.0,recreation_etc,793,,,ALONE,,,home,4,1,3
1599098160.0,recreation_etc,793,,,ALONE,,,home,4,1,3
1599098220.0,recreation_etc,793,,,ALONE,,,home,4,1,3
1599098280.0,recreation_etc,793,,,ALONE,,,home,4,1,3
1599098340.0,recreation_etc,793,,,ALONE,,,home,4,1,3
1599098400.0,socialising,712,,,ALONE,3,3,home,5,3,3
1599098460.0,socialising,712,,,ALONE,3,3,home,5,3,3
1599098520.0,socialising,712,,,ALONE,3,3,home,5,3,3
1599098580.0,socialising,712,,,ALONE,3,3,home,5,3,3
1599098640.0,socialising,712,,,ALONE,3,3,home,5,3,3
1599098700.0,socialising,712,,,ALONE,3,3,home,5,3,3
1599098760.0,socialising,712,,,ALONE,3,3,home,5,3,3
1599098820.0,socialising,712,,,ALONE,3,3,home,5,3,3
1599098880.0,socialising,712,,,ALONE,3,3,home,5,3,3
1599098940.0,socialising,712,,,ALONE,3,3,home,5,3,3
1599099000.0,socialising,712,,,ALONE,3,3,home,5,3,3
1599099060.0,socialising,712,,,ALONE,3,3,home,5,3,3
1599099120.0,socialising,712,,,ALONE,3,3,home,5,3,3
1599099180.0,socialising,712,,,ALONE,3,3,home,5,3,3
1599099240.0,socialising,712,,,ALONE,3,3,home,5,3,3
1599099300.0,household,41,,,ALONE,,,home,5,1,3
1599099360.0,household,41,,,ALONE,,,home,5,1,3
1599099420.0,household,41,,,ALONE,,,home,5,1,3
1599099480.0,household,41,,,ALONE,,,home,5,1,3
1599099540.0,household,41,,,ALONE,,,home,5,1,3
1599099600.0,household,41,,,ALONE,,,home,5,1,3
1599099660.0,household,41,,,ALONE,,,home,5,1,3
1599099720.0,household,41,,,ALONE,,,home,5,1,3
1599099780.0,household,41,,,ALONE,,,home,5,1,3
1599099840.0,household,41,,,ALONE,,,home,5,1,3
1599099900.0,household,41,,,ALONE,,,home,5,1,3
1599099960.0,household,41,,,ALONE,,,home,5,1,3
1599100020.0,household,41,,,ALONE,,,home,5,1,3
1599100080.0,household,41,,,ALONE,,,home,5,1,3
1599100140.0,household,41,,,ALONE,,,home,5,1,3
1599100200.0,meal,121,meal_amount,1,ALONE,,,home,6,1,3
1599100260.0,meal,121,meal_amount,1,ALONE,,,home,6,1,3
1599100320.0,meal,121,meal_amount,1,ALONE,,,home,6,1,3
1599100380.0,meal,121,meal_amount,1,ALONE,,,home,6,1,3
