timestamp,x,y,z
00.015,-0.10055954,0.12929083,9.725544
00.056,-0.105348095,0.13886794,9.718362
00.076,-0.11013664,0.12450229,9.725544
00.117,-0.12689656,0.12689656,9.725544
00.158,-0.12210801,0.12689656,9.730332
00.175,-0.117319465,0.12450229,9.73991
00.217,-0.11253092,0.12929083,9.720756
00.255,-0.11492519,0.12689656,9.730332
00.275,-0.11492519,0.12210801,9.732727
00.317,-0.11971374,0.12210801,9.735122
00.355,-0.13168511,0.13647367,9.727939
00.394,-0.117319465,0.12689656,9.735122
00.417,-0.117319465,0.13168511,9.727939
00.454,-0.13647367,0.13168511,9.727939
00.494,-0.102953814,0.11492519,9.732727
00.515,-0.11492519,0.11971374,9.73991
00.554,-0.105348095,0.14126222,9.73991
00.595,-0.117319465,0.12210801,9.718362
00.615,-0.10055954,0.12689656,9.727939
00.655,-0.11253092,0.13886794,9.737515
00.696,-0.11253092,0.1340794,9.720756
00.715,-0.11253092,0.11492519,9.72315
00.755,-0.102953814,0.12210801,9.720756
00.796,-0.10774237,0.12929083,9.725544
00.816,-0.10055954,0.11971374,9.735122
00.855,-0.117319465,0.14605077,9.730332
00.895,-0.117319465,0.13168511,9.737515
00.916,-0.105348095,0.12450229,9.732727
00.956,-0.117319465,0.11492519,9.72315
00.996,-0.12689656,0.13168511,9.732727
01.015,-0.11253092,0.14365649,9.730332
01.056,-0.11253092,0.12929083,9.730332
01.095,-0.11253092,0.13647367,9.72315
01.115,-0.105348095,0.13647367,9.727939
01.148,-0.11971374,0.11971374,9.725544
01.195,-0.10055954,0.12929083,9.730332
01.215,-0.117319465,0.12929083,9.720756
01.255,-0.098165266,0.12689656,9.727939
01.294,-0.10774237,0.12450229,9.725544
01.316,-0.102953814,0.12929083,9.737515
01.355,-0.11971374,0.13647367,9.718362
01.396,-0.10774237,0.12689656,9.73991
01.419,-0.10774237,0.12929083,9.730332
01.454,-0.11253092,0.12929083,9.725544
01.495,-0.11971374,0.1340794,9.732727
01.535,-0.10774237,0.12929083,9.730332
01.555,-0.102953814,0.12689656,9.747093
01.594,-0.105348095,0.12929083,9.727939
01.637,-0.11492519,0.11971374,9.730332
01.654,-0.117319465,0.1340794,9.744699
01.695,-0.117319465,0.13168511,9.718362
01.736,-0.10774237,0.11253092,9.715967
01.754,-0.12210801,0.13647367,9.718362
01.795,-0.117319465,0.12929083,9.735122
01.836,-0.12210801,0.14844504,9.715967
01.856,-0.10774237,0.14126222,9.730332
01.895,-0.11971374,0.12929083,9.711179
01.934,-0.10774237,0.12689656,9.742304
01.955,-0.102953814,0.13886794,9.742304
01.996,-0.12450229,0.12210801,9.725544
02.035,-0.10774237,0.12210801,9.737515
02.055,-0.11013664,0.13168511,9.730332
02.094,-0.105348095,0.14605077,9.737515
02.134,-0.12450229,0.13647367,9.737515
02.174,-0.11253092,0.11253092,9.732727
02.194,-0.11971374,0.12210801,9.737515
02.235,-0.11971374,0.13168511,9.732727
02.275,-0.11971374,0.12929083,9.742304
02.295,-0.11253092,0.12450229,9.73991
02.335,-0.102953814,0.117319465,9.732727
02.376,-0.13168511,0.14844504,9.718362
02.395,-0.102953814,0.11971374,9.715967
