timestamp,eda
00.000,1.355349
00.250,1.352787
00.500,1.347665
00.750,1.346384
01.000,1.339981
01.250,1.339981
01.500,1.33742
01.750,1.334859
02.000,1.332297
02.250,1.328455
02.500,1.324614
02.750,1.322052
03.000,1.31693
03.250,1.31693
03.500,1.313088
03.750,1.305404
04.000,1.304123
04.250,1.301562
04.500,1.299001
04.750,1.29772
05.000,1.29644
05.250,1.288756
05.500,1.287475
05.750,1.284914
06.000,1.282353
06.250,1.278511
06.500,1.27723
06.750,1.273388
07.000,1.269546
07.250,1.270827
07.500,1.269546
07.750,1.260582
08.000,1.260582
08.250,1.25674
08.500,1.25674
08.750,1.249056
09.000,1.250337
09.250,1.246495
09.500,1.242653
09.750,1.242653
10.000,1.23753
10.250,1.240091
10.500,1.234969
10.750,1.231127
11.000,1.231127
11.250,1.229846
11.500,1.243933
11.750,1.269546
12.000,1.301562
12.250,1.333578
12.500,1.360471
12.750,1.380962
13.000,1.389926
13.250,1.393768
13.500,1.389926
13.750,1.3784
14.000,1.366875
14.250,1.361752
14.500,1.346384
14.750,1.334859
15.000,1.328455
15.250,1.315649
15.500,1.314368
15.750,1.302843
16.000,1.300281
16.250,1.293878
16.500,1.284914
16.750,1.284914
17.000,1.279791
17.250,1.274669
17.500,1.269546
17.750,1.268265
18.000,1.273388
18.250,1.281072
18.500,1.279791
18.750,1.284914
19.000,1.287475
19.250,1.284914
19.500,1.278511
19.750,1.272107
20.000,1.265704
20.250,1.259301
20.500,1.251617
20.750,1.247775
21.000,1.243933
21.250,1.241372
21.500,1.233688
21.750,1.232408
22.000,1.224724
22.250,1.226004
22.500,1.218321
22.750,1.218321
23.000,1.213198
23.250,1.211918
23.500,1.205514
23.750,1.204234
24.000,1.200392
24.250,1.19783
24.500,1.193989
24.750,1.191427
25.000,1.190147
25.250,1.186305
25.500,1.185024
25.750,1.179902
26.000,1.181182
26.250,1.173498
26.500,1.172218
26.750,1.170937
27.000,1.165815
27.250,1.165815
27.500,1.164534
27.750,1.161973
28.000,1.158131
28.250,1.154289
28.500,1.151728
28.750,1.150447
29.000,1.145324
29.250,1.146605
29.500,1.140202
29.750,1.144044
30.000,1.13764
30.250,1.142763
30.500,1.145324
30.750,1.147886
31.000,1.165815
31.250,1.192708
31.500,1.23753
31.750,1.272107
32.000,1.29772
32.250,1.315649
32.500,1.324614
32.750,1.322052
33.000,1.319491
33.250,1.314368
33.500,1.310526
33.750,1.295159
34.000,1.287475
34.250,1.274669
34.500,1.268265
34.750,1.259301
35.000,1.251617
35.250,1.246495
35.500,1.241372
35.750,1.232408
36.000,1.233688
36.250,1.223443
36.500,1.218321
36.750,1.19655
37.000,1.186305
37.250,1.112028
37.500,1.103063
37.750,1.097941
38.000,1.091538
38.250,1.094099
38.500,1.091538
38.750,1.092818
39.000,1.088976
39.250,1.091538
39.500,1.085134
39.750,1.087696
40.000,1.082573
40.250,1.080012
40.500,1.077451
40.750,1.074889
41.000,1.068486
41.250,1.069767
41.500,1.067206
41.750,1.063364
42.000,1.062083
42.250,1.05696
42.500,1.05696
42.750,1.051838
43.000,1.051838
43.250,1.047996
43.500,1.046715
43.750,1.046715
44.000,1.119712
44.250,1.15685
44.500,1.263143
44.750,1.278511
45.000,1.275949
45.250,1.283633
45.500,1.291317
45.750,1.293878
46.000,1.315649
46.250,1.324614
46.500,1.327175
46.750,1.328455
47.000,1.333578
47.250,1.334859
47.500,1.333578
47.750,1.328455
48.000,1.327175
48.250,1.325894
48.500,1.31821
48.750,1.313088
49.000,1.307965
49.250,1.304123
49.500,1.299001
49.750,1.295159
50.000,1.290036
50.250,1.286194
50.500,1.282353
50.750,1.27723
51.000,1.272107
51.250,1.269546
51.500,1.266985
51.750,1.261862
52.000,1.263143
52.250,1.260582
52.500,1.270827
52.750,1.265704
53.000,1.264424
53.250,1.260582
53.500,1.259301
53.750,1.251617
54.000,1.254179
54.250,1.232408
54.500,1.200392
54.750,1.193989
55.000,1.200392
55.250,1.124834
55.500,1.007016
55.750,0.928897
56.000,0.91343
56.250,0.910869
56.500,0.903185
56.750,0.900624
57.000,0.89422
57.250,0.89294
57.500,0.896782
57.750,0.903185
58.000,0.905746
58.250,0.907027
58.500,0.907027
58.750,0.910869
59.000,0.922394
59.250,0.942885
59.500,0.964656
59.750,0.985146
