timestamp,x,y,z,roll,pitch,yaw
00.001,-0.0007788532,-0.00021991148,0.0008594874,-0.0,0.0,0.0
00.041,-0.0020005836,0.00039095376,0.00024862215,5.387741e-08,2.7570076e-07,-3.426267e-08
00.080,-0.0013897184,-0.001441642,0.00024862215,-0.0,0.0,0.0
00.121,0.0004428773,-0.001441642,0.0008594874,-0.0,-0.0,-0.0
00.141,0.0022754732,-0.00083077676,-0.0003622431,-0.0,-0.0,0.0
00.181,0.0010537425,0.00039095376,0.00024862215,3.0200788e-08,-8.140056e-08,-1.920581e-08
00.221,-0.0007788532,0.00039095376,0.00024862215,0.0,-0.0,-0.0
00.241,0.0004428773,0.001001819,-0.0003622431,7.756369e-08,-3.4288824e-08,2.8045896e-08
00.281,0.0004428773,0.001001819,-0.0003622431,0.0,-0.0,0.0
00.321,-0.002611449,-0.00083077676,0.00024862215,-0.0,0.0,0.0
00.341,-0.0013897184,0.0022235496,0.00024862215,0.0,-0.0,-0.0
00.381,0.0022754732,0.001001819,-0.0003622431,1.6891751e-07,-3.8366932e-07,6.1078126e-08
00.421,-0.0007788532,-0.001441642,0.00024862215,-0.0,0.0,0.0
00.443,0.0004428773,-0.00021991148,0.00024862215,-8.16792e-09,-1.6449283e-08,-9.234286e-09
00.479,0.0010537425,-0.00021991148,0.00024862215,-0.0,-0.0,-0.0
00.521,0.0022754732,-0.00021991148,0.00024862215,-0.0,-0.0,-0.0
00.541,-0.0007788532,-0.00083077676,-0.0003622431,-0.0,-0.0,0.0
00.581,0.0022754732,-0.00021991148,0.00024862215,-3.393686e-08,-3.511522e-07,-3.8367507e-08
00.622,0.0004428773,0.001001819,0.0008594874,-0.0,-0.0,0.0
00.641,0.0004428773,0.0016126842,-0.0003622431,1.851923e-07,-5.0857732e-08,4.1598124e-08
00.679,-0.00016798795,0.001001819,-0.0015839735,-0.0,0.0,0.0
00.723,-0.0007788532,0.00039095376,-0.00097310834,-0.0,0.0,0.0
00.742,0.0004428773,0.001001819,-0.0003622431,0.0,-0.0,0.0
00.782,-0.0020005836,-0.001441642,-0.00097310834,-2.5647262e-07,3.5591003e-07,1.7311905e-07
00.819,0.0028863382,0.001001819,-0.0003622431,0.0,-0.0,0.0
00.858,-0.0013897184,0.00039095376,0.00024862215,0.0,-0.0,-0.0
00.878,-0.00016798795,-0.00021991148,0.0008594874,-0.0,0.0,0.0
00.920,0.0022754732,0.0016126842,0.00024862215,-0.0,-0.0,0.0
00.961,0.0004428773,-0.001441642,0.0008594874,-0.0,-0.0,-0.0
00.980,0.0022754732,0.001001819,0.00024862215,1.6798631e-07,-3.8155434e-07,-4.1689255e-08
01.020,-0.0044440445,0.001001819,-0.0003622431,-0.0,0.0,0.0
01.062,0.0022754732,0.001001819,0.0008594874,-0.0,-0.0,0.0
01.082,-0.0020005836,0.00039095376,-0.0003622431,-0.0,0.0,0.0
01.121,-0.00016798795,-0.00021991148,0.0008594874,-1.3325589e-08,1.017927e-08,-5.2080843e-08
01.160,-0.0007788532,-0.001441642,-0.00097310834,-0.0,-0.0,0.0
01.181,0.0010537425,-0.00083077676,-0.0003622431,-7.74896e-08,-9.828644e-08,3.3787742e-08
01.221,-0.00016798795,0.00039095376,-0.0003622431,-0.0,0.0,0.0
01.261,-0.00016798795,0.00039095376,-0.0003622431,-0.0,0.0,0.0
01.280,0.0022754732,-0.00021991148,0.00024862215,-0.0,-0.0,-0.0
01.321,0.0022754732,-0.00083077676,0.00024862215,-1.3576368e-07,-3.718527e-07,-4.0629295e-08
01.361,0.0010537425,0.0016126842,-0.00097310834,0.0,-0.0,0.0
01.381,0.0010537425,0.001001819,0.0008594874,1.13553284e-07,-1.1943867e-07,-9.7420404e-08
01.421,-0.0013897184,-0.00083077676,0.00024862215,-0.0,0.0,0.0
01.460,-0.00016798795,0.001001819,-0.0003622431,-0.0,0.0,0.0
01.479,-0.0013897184,-0.00021991148,0.0008594874,-0.0,0.0,0.0
01.520,0.0016646078,-0.001441642,-0.0003622431,-2.1590986e-07,-2.493027e-07,5.4251903e-08
01.563,-0.0007788532,-0.00083077676,0.00024862215,-0.0,0.0,0.0
01.589,0.0004428773,0.00039095376,-0.00097310834,2.986725e-08,-3.383399e-08,7.434145e-08
01.622,0.0004428773,0.00039095376,-0.00097310834,0.0,-0.0,0.0
01.662,0.0010537425,0.001001819,0.00024862215,-0.0,-0.0,0.0
01.682,0.0010537425,-0.00021991148,0.00024862215,-0.0,-0.0,-0.0
01.721,-0.0007788532,-0.00021991148,-0.0003622431,-1.30855655e-08,4.634471e-08,2.1554834e-08
01.760,-0.00016798795,0.001001819,0.0008594874,0.0,-0.0,-0.0
01.801,-0.0020005836,0.0016126842,-0.0003622431,-0.0,0.0,0.0
01.820,-0.0020005836,-0.001441642,0.0008594874,-0.0,0.0,0.0
01.861,-0.0007788532,0.001001819,0.00024862215,0.0,-0.0,-0.0
01.901,-0.0032223142,0.001001819,0.0008594874,0.0,-0.0,-0.0
01.921,0.0010372492,-0.00025289823,0.00025167648,-1.8616232e-08,-7.635353e-08,-1.8526297e-08
01.962,0.00042638395,0.0015796975,-0.00035918877,0.0,-0.0,0.0
02.000,-0.0032388074,-0.00086376345,0.00025167648,-0.0,0.0,0.0
02.021,-0.00018448131,-0.00025289823,0.001473407,-0.0,0.0,0.0
02.061,0.0010372492,0.00035796702,-0.000970054,3.5183557e-08,-1.0194825e-07,9.534383e-08
02.102,0.00042638395,0.0015796975,0.0008625417,-0.0,-0.0,0.0
02.122,0.0010372492,0.00035796702,-0.00035918877,2.7736075e-08,-8.036836e-08,2.7830739e-08
02.161,0.002869845,0.00035796702,-0.000970054,0.0,-0.0,0.0
02.200,0.00042638395,-0.002085494,0.00025167648,-0.0,-0.0,-0.0
02.222,0.00042638395,-0.00086376345,0.00025167648,-0.0,-0.0,-0.0
02.261,-0.0014062119,-0.00086376345,0.0008625417,-1.0794009e-07,1.757271e-07,-1.07787415e-07
02.300,0.0016481144,-0.00025289823,0.00025167648,-0.0,-0.0,-0.0
02.321,0.0022589795,0.00096883223,-0.00035918877,1.6150783e-07,-3.7658e-07,5.987809e-08
02.360,-0.00018448131,0.0015796975,-0.00035918877,-0.0,0.0,0.0
02.401,-0.0032388074,-0.00086376345,0.00025167648,-0.0,0.0,0.0
02.420,-0.00018448131,-0.00025289823,-0.00035918877,-0.0,-0.0,0.0
02.459,-0.002017077,0.00035796702,-0.00035918877,4.996362e-08,2.8153568e-07,5.0134148e-08
02.500,0.0010372492,-0.00025289823,-0.00035918877,-0.0,-0.0,0.0
02.521,-0.00079534657,0.00035796702,0.00025167648,2.1807288e-08,4.8452378e-08,-1.5332088e-08
02.561,0.00042638395,-0.00025289823,0.00025167648,-0.0,-0.0,-0.0
02.601,-0.0026279422,-0.00086376345,0.00025167648,-0.0,0.0,0.0
02.641,-0.00018448131,0.00096883223,-0.00035918877,-0.0,0.0,0.0
02.660,0.0016481144,0.0015796975,-0.00035918877,2.4499352e-07,-2.5560422e-07,5.5706217e-08
02.701,0.0016481144,-0.0014746287,-0.00035918877,-0.0,-0.0,0.0
02.740,0.0010372492,-0.00086376345,0.00025167648,-0.0,-0.0,-0.0
02.759,0.0016481144,0.00096883223,0.00025167648,-0.0,-0.0,0.0
02.800,-0.00018448131,-0.00025289823,0.00025167648,-0.0,0.0,0.0
02.840,-0.0014062119,0.00096883223,0.0008625417,0.0,-0.0,-0.0
02.861,-0.00079534657,-0.0014746287,0.00025167648,-1.6766303e-07,9.042969e-08,-2.8615224e-08
02.901,0.0016481144,-0.0014746287,-0.000970054,-0.0,-0.0,0.0
02.940,0.0010372492,-0.00086376345,0.00025167648,-0.0,-0.0,-0.0
02.961,-0.00018448131,-0.00086376345,-0.0015809193,-0.0,-0.0,0.0
03.002,-0.00018448131,0.00035796702,0.00025167648,1.1408024e-08,5.8792207e-09,-8.020659e-09
03.041,0.0016481144,0.00035796702,0.00025167648,-0.0,-0.0,0.0
03.061,0.00042638395,0.00035796702,-0.00035918877,1.5916056e-08,-1.8958035e-08,1.5970379e-08
03.101,-0.00018448131,-0.00025289823,0.0008625417,-0.0,0.0,0.0
03.141,0.00042638395,0.00035796702,-0.00035918877,0.0,-0.0,0.0
03.161,0.0016481144,-0.00025289823,-0.000970054,-0.0,-0.0,0.0
03.200,-0.00079534657,-0.00086376345,-0.00035918877,-7.11753e-08,6.5537655e-08,2.959765e-08
03.241,-0.0014062119,-0.00086376345,0.00025167648,-0.0,0.0,0.0
03.260,0.0010372492,-0.00025289823,0.0008625417,-2.3294085e-08,-9.5539484e-08,-7.944744e-08
03.301,0.00042638395,0.00096883223,-0.00035918877,0.0,-0.0,0.0
03.339,-0.00018448131,-0.00086376345,0.00025167648,-0.0,0.0,0.0
03.361,-0.0014062119,0.00096883223,0.00025167648,0.0,-0.0,-0.0
03.400,-0.00079534657,-0.0014746287,0.00025167648,-1.6766303e-07,9.042969e-08,-2.8615224e-08
03.439,0.00042638395,0.0015796975,-0.0015809193,0.0,-0.0,0.0
03.480,-0.00079534657,-0.00025289823,0.00025167648,-0.0,0.0,0.0
03.499,0.00042638395,0.00035796702,0.00025167648,-0.0,-0.0,0.0
03.541,0.0010372492,-0.002085494,-0.000970054,-0.0,-0.0,0.0
03.581,0.00042638395,-0.00086376345,-0.00035918877,-0.0,-0.0,0.0
03.600,0.0016481144,0.00096883223,0.0008625417,1.3636415e-07,-2.3197386e-07,-1.2140364e-07
03.640,0.0016481144,0.00035796702,0.00025167648,-0.0,-0.0,0.0
03.681,0.0022589795,0.0015796975,-0.00035918877,0.0,-0.0,0.0
03.700,-0.0014062119,-0.00086376345,0.00025167648,-0.0,0.0,0.0
03.741,0.0016481144,0.00096883223,-0.00035918877,0.0,-0.0,0.0
03.780,0.0010372492,-0.00086376345,-0.00035918877,-0.0,-0.0,0.0
03.800,-0.00079534657,-0.0014746287,-0.00035918877,-1.6957024e-07,9.1458354e-08,4.1303778e-08
03.841,0.0010372492,-0.0014746287,0.00025167648,-0.0,-0.0,-0.0
03.880,-0.00018448131,-0.00025289823,-0.00035918877,-0.0,-0.0,0.0
03.901,-0.00018448131,0.00035796702,-0.00035918877,-0.0,0.0,0.0
03.942,-0.0032388074,-0.00086376345,-0.000970054,-0.0,-0.0,0.0
03.980,-0.00079534657,-0.00025289823,0.0008625417,-0.0,0.0,0.0
04.000,-0.00018448131,0.0015796975,-0.000970054,1.9749164e-07,2.3063617e-08,1.2127484e-07
04.040,-0.0026279422,-0.002085494,0.00025167648,-0.0,0.0,0.0
04.082,-0.002017077,-0.00086376345,0.00025167648,-0.0,0.0,0.0
04.101,-0.0014062119,-0.00025289823,0.00025167648,-0.0,0.0,0.0
04.141,0.0016481144,0.00035796702,0.00025167648,4.0963993e-08,-1.8860217e-07,-2.8800624e-08
04.180,0.0016481144,0.00035796702,-0.00035918877,0.0,-0.0,0.0
04.201,-0.00079534657,0.00035796702,-0.00035918877,2.2659627e-08,5.0346138e-08,2.2736966e-08
04.240,-0.00018448131,-0.002085494,0.0008625417,-0.0,0.0,0.0
04.280,-0.00018448131,-0.002085494,-0.00035918877,-0.0,-0.0,0.0
04.301,0.0040915757,0.00035796702,0.0008625417,-0.0,-0.0,0.0
04.340,-0.00018448131,-0.0014746287,-0.00035918877,-1.5130237e-07,1.8928464e-08,3.68541e-08
04.381,-0.00079534657,-0.00086376345,0.00025167648,-0.0,0.0,0.0
04.419,-0.002017077,0.00035796702,0.00025167648,0.0,-0.0,-0.0
04.439,-0.0014062119,0.00035796702,-0.000970054,-0.0,0.0,0.0
04.481,0.0022589795,0.00096883223,-0.000970054,0.0,-0.0,0.0
04.521,-0.00018448131,-0.0014746287,-0.00035918877,-0.0,-0.0,0.0
04.538,0.0010372492,0.00096883223,-0.00035918877,9.5190615e-08,-1.0191278e-07,3.5291354e-08
04.580,-0.002017077,0.00096883223,0.001473407,0.0,-0.0,-0.0
04.621,0.0034807103,0.0015796975,-0.000970054,0.0,-0.0,0.0
04.638,0.004702441,-0.00025289823,0.0008625417,-0.0,-0.0,-0.0
04.679,0.002869845,-0.00086376345,-0.000970054,-0.0,-0.0,0.0
04.718,0.002869845,0.00035796702,0.00025167648,-0.0,-0.0,0.0
04.739,-0.002017077,-0.00086376345,-0.00035918877,-1.2888458e-07,3.0097374e-07,5.359558e-08
04.779,0.0034807103,-0.00025289823,0.001473407,-0.0,-0.0,-0.0
04.819,0.002869845,0.00035796702,0.00025167648,-0.0,-0.0,0.0
04.840,0.00042638395,0.0015796975,-0.00035918877,0.0,-0.0,0.0
04.879,-0.0038496729,0.00096883223,0.0008625417,0.0,-0.0,-0.0
04.919,-0.0014062119,0.00096883223,-0.00035918877,-0.0,0.0,0.0
04.958,0.0065350365,0.0015796975,0.00025167648,-0.0,-0.0,0.0
04.979,0.00042638395,-0.00086376345,0.00025167648,-0.0,-0.0,-0.0
05.020,-0.0026279422,-0.00086376345,0.0008625417,-0.0,0.0,0.0
05.058,-0.0026279422,-0.0014746287,-0.00035918877,-0.0,-0.0,0.0
05.080,0.00042638395,0.0015796975,0.00025167648,1.7549942e-07,-4.736992e-08,-2.7960462e-08
05.120,-0.00079534657,-0.00025289823,0.00025167648,-0.0,0.0,0.0
05.158,-0.00079534657,0.00096883223,0.00025167648,0.0,-0.0,-0.0
05.178,0.0016481144,0.00035796702,-0.00035918877,0.0,-0.0,0.0
05.218,0.004702441,-0.0014746287,0.0008625417,-0.0,-0.0,-0.0
05.259,0.0040915757,0.00035796702,0.00025167648,-0.0,-0.0,0.0
05.279,0.0071459017,0.00096883223,0.00025167648,4.691426e-07,-3.460298e-06,-1.2186985e-07
05.318,0.0022589795,0.0021905627,0.0008625417,-0.0,-0.0,0.0
05.359,0.010200228,0.0021905627,-0.00035918877,0.0,-0.0,0.0
05.380,-0.0026279422,-0.00025289823,-0.00035918877,-0.0,-0.0,0.0
05.417,-0.0038496729,-0.0014746287,0.001473407,-0.0,0.0,0.0
05.459,0.0016481144,-0.0014746287,0.00025167648,-0.0,-0.0,-0.0
05.479,0.016919747,0.00096883223,-0.0015809193,1.1066779e-06,-1.9326786e-05,1.805835e-06
05.519,-0.002017077,0.00096883223,-0.000970054,-0.0,0.0,0.0
05.559,-0.00079534657,-0.00025289823,-0.00035918877,-0.0,-0.0,0.0
05.578,-0.0014062119,-0.00086376345,0.00025167648,-0.0,0.0,0.0
05.618,0.0010372492,0.00035796702,-0.0015809193,0.0,-0.0,0.0
05.658,0.0053133056,0.00035796702,-0.0015809193,0.0,-0.0,0.0
05.699,0.0016481144,0.00096883223,-0.000970054,0.0,-0.0,0.0
05.718,-0.00812573,-0.0014746287,0.0008625417,-0.0,0.0,0.0
05.760,-0.006293134,0.00035796702,0.0008625417,0.0,-0.0,-0.0
05.800,-0.00079534657,-0.00086376345,0.00025167648,-6.960782e-08,6.409434e-08,-2.028177e-08
05.819,0.010200228,0.0021905627,0.00025167648,-0.0,-0.0,0.0
05.859,-0.0032388074,-0.0033072245,-0.00035918877,-0.0,-0.0,0.0
05.899,-0.00079534657,-0.00025289823,-0.00035918877,-0.0,-0.0,0.0
05.919,0.0071459017,0.00096883223,0.00025167648,-0.0,-0.0,0.0
