ts,action,actionOption,actionSub,actionSubOption,condition,conditionSub1Option,conditionSub2Option,place,emotionPositive,emotionTension,activity
1600876800.0,sleep,111,,,ALONE,,,home,5,1,3
1600876860.0,sleep,111,,,ALONE,,,home,5,1,3
1600876920.0,sleep,111,,,ALONE,,,home,5,1,3
1600876980.0,sleep,111,,,ALONE,,,home,5,1,3
1600877040.0,sleep,111,,,ALONE,,,home,5,1,3
1600877100.0,sleep,111,,,ALONE,,,home,5,1,3
1600877160.0,sleep,111,,,ALONE,,,home,5,1,3
1600877220.0,sleep,111,,,ALONE,,,home,5,1,3
1600877280.0,sleep,111,,,ALONE,,,home,5,1,3
1600877340.0,sleep,111,,,ALONE,,,home,5,1,3
1600877400.0,sleep,111,,,ALONE,,,home,5,1,3
1600877460.0,sleep,111,,,ALONE,,,home,5,1,3
1600877520.0,sleep,111,,,ALONE,,,home,5,1,3
1600877580.0,sleep,111,,,ALONE,,,home,5,1,3
1600877640.0,sleep,111,,,ALONE,,,home,5,1,3
1600877700.0,sleep,111,,,ALONE,,,home,5,1,3
1600877760.0,sleep,111,,,ALONE,,,home,5,1,3
1600877820.0,sleep,111,,,ALONE,,,home,5,1,3
1600877880.0,sleep,111,,,ALONE,,,home,5,1,3
1600877940.0,sleep,111,,,ALONE,,,home,5,1,3
1600878000.0,sleep,111,,,ALONE,,,home,5,1,3
1600878060.0,sleep,111,,,ALONE,,,home,5,1,3
1600878120.0,sleep,111,,,ALONE,,,home,5,1,3
1600878180.0,sleep,111,,,ALONE,,,home,5,1,3
1600878240.0,sleep,111,,,ALONE,,,home,5,1,3
1600878300.0,sleep,111,,,ALONE,,,home,5,1,3
1600878360.0,sleep,111,,,ALONE,,,home,5,1,3
1600878420.0,sleep,111,,,ALONE,,,home,5,1,3
1600878480.0,sleep,111,,,ALONE,,,home,5,1,3
1600878540.0,sleep,111,,,ALONE,,,home,5,1,3
1600878600.0,sleep,111,,,ALONE,,,home,5,1,3
1600878660.0,sleep,111,,,ALONE,,,home,5,1,3
1600878720.0,sleep,111,,,ALONE,,,home,5,1,3
1600878780.0,sleep,111,,,ALONE,,,home,5,1,3
1600878840.0,sleep,111,,,ALONE,,,home,5,1,3
1600878900.0,sleep,111,,,ALONE,,,home,5,1,3
1600878960.0,sleep,111,,,ALONE,,,home,5,1,3
1600879020.0,sleep,111,,,ALONE,,,home,5,1,3
1600879080.0,sleep,111,,,ALONE,,,home,5,1,3
1600879140.0,sleep,111,,,ALONE,,,home,5,1,3
1600879200.0,sleep,111,,,ALONE,,,home,5,1,3
1600879260.0,sleep,111,,,ALONE,,,home,5,1,3
1600879320.0,sleep,111,,,ALONE,,,home,5,1,3
1600879380.0,sleep,111,,,ALONE,,,home,5,1,3
1600879440.0,sleep,111,,,ALONE,,,home,5,1,3
1600879500.0,sleep,111,,,ALONE,,,home,5,1,3
1600879560.0,sleep,111,,,ALONE,,,home,5,1,3
1600879620.0,sleep,111,,,ALONE,,,home,5,1,3
1600879680.0,sleep,111,,,ALONE,,,home,5,1,3
1600879740.0,sleep,111,,,ALONE,,,home,5,1,3
1600879800.0,sleep,111,,,ALONE,,,home,5,1,3
1600879860.0,sleep,111,,,ALONE,,,home,5,1,3
1600879920.0,sleep,111,,,ALONE,,,home,5,1,3
1600879980.0,sleep,111,,,ALONE,,,home,5,1,3
1600880040.0,sleep,111,,,ALONE,,,home,5,1,3
1600880100.0,sleep,111,,,ALONE,,,home,5,1,3
1600880160.0,sleep,111,,,ALONE,,,home,5,1,3
1600880220.0,sleep,111,,,ALONE,,,home,5,1,3
1600880280.0,sleep,111,,,ALONE,,,home,5,1,3
1600880340.0,sleep,111,,,ALONE,,,home,5,1,3
1600880400.0,sleep,111,,,ALONE,,,home,5,1,3
1600880460.0,sleep,111,,,ALONE,,,home,5,1,3
1600880520.0,sleep,111,,,ALONE,,,home,5,1,3
1600880580.0,sleep,111,,,ALONE,,,home,5,1,3
1600880640.0,sleep,111,,,ALONE,,,home,5,1,3
1600880700.0,sleep,111,,,ALONE,,,home,5,1,3
1600880760.0,sleep,111,,,ALONE,,,home,5,1,3
1600880820.0,sleep,111,,,ALONE,,,home,5,1,3
1600880880.0,sleep,111,,,ALONE,,,home,5,1,3
1600880940.0,sleep,111,,,ALONE,,,home,5,1,3
1600881000.0,sleep,111,,,ALONE,,,home,5,1,3
1600881060.0,sleep,111,,,ALONE,,,home,5,1,3
1600881120.0,sleep,111,,,ALONE,,,home,5,1,3
1600881180.0,sleep,111,,,ALONE,,,home,5,1,3
1600881240.0,sleep,111,,,ALONE,,,home,5,1,3
1600881300.0,sleep,111,,,ALONE,,,home,5,1,3
1600881360.0,sleep,111,,,ALONE,,,home,5,1,3
1600881420.0,sleep,111,,,ALONE,,,home,5,1,3
1600881480.0,sleep,111,,,ALONE,,,home,5,1,3
1600881540.0,sleep,111,,,ALONE,,,home,5,1,3
