timestamp,eda
00.000,0.014087
00.250,0.014087
00.500,0.015368
00.750,0.014087
01.000,0.015368
01.250,0.014087
01.500,0.014087
01.750,0.016648
02.000,0.014087
02.250,0.015368
02.500,0.014087
02.750,0.014087
03.000,0.016648
03.250,0.017929
03.500,0.017929
03.750,0.01921
04.000,0.021771
04.250,0.01921
04.500,0.016648
04.750,0.014087
05.000,0.015368
05.250,0.014087
05.500,0.016648
05.750,0.016648
06.000,0.015368
06.250,0.015368
06.500,0.010245
06.750,0.015368
07.000,0.012806
07.250,0.015368
07.500,0.014087
07.750,0.014087
08.000,0.012806
08.250,0.014087
08.500,0.015368
08.750,0.012806
09.000,0.014087
09.250,0.012806
09.500,0.014087
09.750,0.012806
10.000,0.014087
10.250,0.012806
10.500,0.014087
10.750,0.015368
11.000,0.012806
11.250,0.015368
11.500,0.012806
11.750,0.015368
12.000,0.012806
12.250,0.014087
12.500,0.012806
12.750,0.014087
13.000,0.015368
13.250,0.014087
13.500,0.015368
13.750,0.012806
14.000,0.015368
14.250,0.012806
14.500,0.014087
14.750,0.012806
15.000,0.014087
15.250,0.014087
15.500,0.154957
15.750,0.840098
16.000,1.187417
16.250,1.216941
16.500,1.099122
16.750,0.958252
17.000,0.814821
17.250,1.156751
17.500,1.21566
17.750,1.237431
18.000,1.106806
18.250,0.41014
19.500,0.006403
19.750,0.325282
20.000,0.78375
20.250,1.187417
20.500,1.07479
20.750,1.035091
21.000,1.022284
21.250,0.34995
21.750,0.840098
22.000,1.187417
22.250,0.914711
22.500,0.348669
23.000,0.806801
23.250,1.187417
23.500,1.159312
23.750,1.232309
24.000,1.625464
24.250,1.019822
24.500,0.827726
24.750,0.348669
25.000,1.128508
25.250,1.625464
25.500,1.275949
25.750,0.827726
26.000,0.348669
26.250,1.188698
26.500,1.625464
26.750,1.843271
27.000,0.902003
27.250,1.049178
27.500,0.999233
27.750,1.197731
28.000,1.625464
28.250,0.981403
28.500,0.827726
28.750,0.348669
29.000,1.097773
29.250,1.625464
29.500,2.055857
29.750,1.418299
30.000,0.827726
30.250,1.485875
30.500,2.035367
30.750,1.796087
31.000,1.314568
31.250,0.827726
31.500,1.625464
31.750,1.987983
32.000,1.422141
32.250,0.827726
32.500,0.347388
32.750,0.959464
33.000,1.187417
33.250,1.625464
33.500,1.862481
33.750,1.834307
34.000,1.916268
34.250,1.986703
34.500,2.076547
34.750,2.131614
35.000,2.035566
35.250,2.217417
35.500,2.159788
35.750,1.810174
36.000,1.767913
36.250,1.372196
36.500,1.473167
36.750,1.690876
37.000,0.826446
37.250,1.604974
37.500,1.001893
37.750,0.827726
38.000,0.357634
38.250,0.142417
39.000,0.485361
39.250,0.001281
39.500,0.007684
39.750,0.396997
40.000,0.012806
40.250,0.012806
40.500,0.840098
40.750,1.187417
41.000,1.625464
41.250,2.063541
41.500,2.080389
41.750,1.449035
42.000,1.314568
42.250,0.827726
42.500,0.348669
43.000,0.412365
43.250,0.800398
43.500,0.822436
43.750,0.494593
44.000,0.125769
45.000,0.002561
45.250,0.006403
45.500,0.008964
45.750,0.010245
46.000,0.012806
46.250,0.011526
46.500,0.008964
46.750,0.014087
47.000,0.699228
47.250,1.187417
47.500,1.398791
47.750,1.497401
48.000,1.574338
48.250,1.434748
48.500,1.479571
48.750,1.477009
49.000,1.461642
49.250,1.530796
49.500,1.533357
49.750,1.567935
50.000,1.546164
50.250,1.544883
50.500,1.526954
50.750,1.570496
51.000,1.599951
51.250,1.528235
51.500,1.606354
51.750,1.628124
52.000,0.944264
52.250,0.34995
53.250,0.002561
53.500,0.006403
53.750,0.010245
54.000,0.010245
54.250,0.012806
54.500,0.011526
54.750,0.014087
55.000,0.012806
55.250,0.014087
55.500,0.015368
55.750,0.014087
56.000,0.015368
56.250,0.012806
56.500,0.014087
56.750,0.012806
57.000,0.015368
57.250,0.012806
57.500,0.015368
57.750,0.014087
58.000,0.014087
58.250,0.015368
58.500,0.014087
58.750,0.015368
59.000,0.014087
59.250,0.016648
59.500,0.014087
59.750,0.015368
