timestamp,eda
00.000,1.186305
00.250,1.182463
00.500,1.179902
00.750,1.195269
01.000,1.160692
01.250,1.179902
01.500,1.159411
01.750,1.155569
02.000,1.167095
02.250,1.168376
02.500,1.167095
02.750,1.165815
03.000,1.158131
03.250,1.15685
03.500,1.167095
03.750,1.172218
04.000,1.154289
04.250,1.164534
04.500,1.17606
04.750,1.181182
05.000,1.15685
05.250,1.15685
05.500,1.168376
05.750,1.165815
06.000,1.167095
06.250,1.170937
06.500,1.167095
06.750,1.167095
07.000,1.167095
07.250,1.167095
07.500,1.187585
07.750,1.206795
08.000,1.204234
08.250,1.205514
08.500,1.202953
08.750,1.209356
09.000,1.211918
09.250,1.208076
09.500,1.209356
09.750,1.205514
10.000,1.206795
10.250,1.213198
10.500,1.210637
10.750,1.214479
11.000,1.213198
11.250,1.215759
11.500,1.215759
11.750,1.213198
12.000,1.210637
12.250,1.209356
12.500,1.209356
12.750,1.205514
13.000,1.206795
13.250,1.201672
13.500,1.200392
13.750,1.192708
14.000,1.188866
14.250,1.192708
14.500,1.19783
14.750,1.195269
15.000,1.192708
15.250,1.195269
15.500,1.193989
15.750,1.195269
16.000,1.192708
16.250,1.19655
16.500,1.195269
16.750,1.193989
17.000,1.188866
17.250,1.188866
17.500,1.191427
17.750,1.187585
18.000,1.191427
18.250,1.186305
18.500,1.187585
18.750,1.185024
19.000,1.193989
19.250,1.205514
19.500,1.223443
19.750,1.243933
20.000,1.259301
20.250,1.269546
20.500,1.275949
20.750,1.279791
21.000,1.274669
21.250,1.268265
21.500,1.261862
21.750,1.25802
22.000,1.252898
22.250,1.250337
22.500,1.247775
22.750,1.219601
23.000,1.204234
23.250,1.205514
23.500,1.205514
23.750,1.205514
24.000,1.208076
24.250,1.208076
24.500,1.204234
24.750,1.202953
25.000,1.202953
25.250,1.195269
25.500,1.19783
25.750,1.199111
26.000,1.200392
26.250,1.199111
26.500,1.211918
26.750,1.205514
27.000,1.17734
27.250,1.181182
27.500,1.181182
27.750,1.159411
28.000,1.173498
28.250,1.161973
28.500,1.161973
28.750,1.160692
29.000,1.158131
29.250,1.17606
29.500,1.163253
29.750,1.146605
30.000,1.147886
30.250,1.145324
30.500,1.149166
30.750,1.145324
31.000,1.155569
31.250,1.167095
31.500,1.173498
31.750,1.174779
32.000,1.17606
32.250,1.186305
32.500,1.165815
32.750,1.146605
33.000,1.141482
33.250,1.147886
33.500,1.149166
33.750,1.159411
34.000,1.172218
34.250,1.17734
34.500,1.181182
34.750,1.185024
35.000,1.19655
35.250,1.208076
35.500,1.229846
35.750,1.238811
36.000,1.249056
36.250,1.268265
36.500,1.264424
36.750,1.254179
37.000,1.252898
37.250,1.227285
37.500,1.21704
37.750,1.215759
38.000,1.214479
38.250,1.241372
38.500,1.252898
38.750,1.255459
39.000,1.250337
39.250,1.249056
39.500,1.241372
39.750,1.241372
40.000,1.242653
40.250,1.238811
40.500,1.23625
40.750,1.234969
41.000,1.231127
41.250,1.23625
41.500,1.234969
41.750,1.23625
42.000,1.231127
42.250,1.228566
42.500,1.228566
42.750,1.228566
43.000,1.228566
43.250,1.227285
43.500,1.224724
43.750,1.213198
44.000,1.205514
44.250,1.19783
44.500,1.17734
44.750,1.161973
45.000,1.165815
45.250,1.15685
45.500,1.159411
45.750,1.154289
46.000,1.147886
46.250,1.150447
46.500,1.151728
46.750,1.155569
47.000,1.164534
47.250,1.173498
47.500,1.154289
47.750,1.153008
48.000,1.140202
48.250,1.140202
48.500,1.140202
48.750,1.142763
49.000,1.15685
49.250,1.164534
49.500,1.170937
49.750,1.172218
50.000,1.169656
50.250,1.170937
50.500,1.151728
50.750,1.132518
51.000,1.132518
51.250,1.140202
51.500,1.131237
51.750,1.126115
52.000,1.140202
52.250,1.132518
52.500,1.13636
52.750,1.126115
53.000,1.133799
53.250,1.147886
53.500,1.122273
53.750,1.105625
54.000,1.126115
54.250,1.120992
54.500,1.127395
54.750,1.126115
55.000,1.126115
55.250,1.131237
55.500,1.127395
55.750,1.131237
56.000,1.120992
56.250,1.118431
56.500,1.120992
56.750,1.123554
57.000,1.132518
57.250,1.126115
57.500,1.118431
57.750,1.122273
58.000,1.101783
58.250,1.105625
58.500,1.097941
58.750,1.088976
59.000,1.097941
59.250,1.091538
59.500,1.095379
59.750,1.087696
