timestamp,hr
00.000,128.15
01.000,128.2
02.000,128.35
03.000,128.45
04.000,128.52
05.000,128.57
06.000,128.65
07.000,128.72
08.000,128.77
09.000,128.87
10.000,128.97
11.000,129.05
12.000,128.98
13.000,128.92
14.000,128.48
15.000,128.0
16.000,127.5
17.000,127.0
18.000,126.43
19.000,125.87
20.000,125.32
21.000,124.75
22.000,124.0
23.000,123.3
24.000,122.62
25.000,121.87
26.000,121.2
27.000,120.58
28.000,119.92
29.000,119.27
30.000,118.62
31.000,118.02
32.000,117.45
33.000,116.97
34.000,116.63
35.000,116.43
36.000,116.22
37.000,115.95
38.000,115.68
39.000,115.43
40.000,115.18
41.000,114.98
42.000,114.7
43.000,114.27
44.000,113.57
45.000,112.75
46.000,111.93
47.000,111.07
48.000,110.17
49.000,109.27
50.000,108.35
51.000,107.4
52.000,106.5
53.000,105.53
54.000,104.55
55.000,103.55
56.000,102.55
57.000,101.52
58.000,100.48
59.000,99.48
