timestamp,hr
00.000,81.6
01.000,81.28
02.000,80.97
03.000,80.67
04.000,80.77
05.000,80.82
06.000,80.8
07.000,80.77
08.000,80.7
09.000,80.58
10.000,80.55
11.000,80.52
12.000,80.47
13.000,80.43
14.000,80.37
15.000,80.27
16.000,80.08
17.000,79.87
18.000,79.65
19.000,79.45
20.000,79.25
21.000,79.05
22.000,78.88
23.000,78.47
24.000,78.07
25.000,77.7
26.000,77.5
27.000,77.28
28.000,77.08
29.000,76.93
30.000,76.77
31.000,76.62
32.000,76.5
33.000,76.38
34.000,76.27
35.000,76.18
36.000,76.12
37.000,76.05
38.000,76.02
39.000,76.02
40.000,76.0
41.000,75.97
42.000,75.97
43.000,75.97
44.000,75.95
45.000,75.93
46.000,75.95
47.000,75.98
48.000,76.0
49.000,75.97
50.000,75.93
51.000,75.9
52.000,75.98
53.000,76.07
54.000,76.18
55.000,76.32
56.000,76.45
57.000,76.58
58.000,76.75
59.000,76.9
