timestamp,hr
00.000,76.15
01.000,75.93
02.000,75.65
03.000,75.32
04.000,74.98
05.000,74.68
06.000,74.37
07.000,74.07
08.000,73.85
09.000,73.67
10.000,73.48
11.000,73.27
12.000,72.97
13.000,72.7
14.000,72.52
15.000,72.37
16.000,72.3
17.000,72.2
18.000,72.15
19.000,72.12
20.000,72.17
21.000,72.25
22.000,72.35
23.000,72.48
24.000,72.62
25.000,72.77
26.000,73.07
27.000,73.33
28.000,73.67
29.000,73.93
30.000,74.23
31.000,74.62
32.000,75.05
33.000,75.52
34.000,76.05
35.000,76.57
36.000,77.03
37.000,77.55
38.000,78.07
39.000,78.55
40.000,79.03
41.000,79.57
42.000,80.05
43.000,80.38
44.000,80.73
45.000,80.9
46.000,81.03
47.000,81.28
48.000,81.47
49.000,81.67
50.000,81.88
51.000,82.18
52.000,82.57
53.000,83.0
54.000,83.45
55.000,83.88
56.000,84.25
57.000,84.62
58.000,84.93
59.000,85.23
