timestamp,hr
00.000,75.13
01.000,74.7
02.000,74.22
03.000,73.72
04.000,73.22
05.000,72.68
06.000,72.15
07.000,71.7
08.000,71.78
09.000,71.87
10.000,72.0
11.000,72.15
12.000,72.37
13.000,72.6
14.000,72.83
15.000,73.05
16.000,73.37
17.000,73.68
18.000,74.05
19.000,74.43
20.000,74.93
21.000,75.48
22.000,76.02
23.000,76.6
24.000,77.22
25.000,77.85
26.000,78.55
27.000,79.42
28.000,80.25
29.000,81.13
30.000,81.98
31.000,82.82
32.000,83.7
33.000,84.6
34.000,85.65
35.000,86.67
36.000,87.63
37.000,88.65
38.000,89.78
39.000,90.92
40.000,92.03
41.000,93.18
42.000,94.42
43.000,95.63
44.000,96.87
45.000,98.12
46.000,99.33
47.000,100.57
48.000,101.77
49.000,102.95
50.000,104.17
51.000,105.5
52.000,106.93
53.000,108.43
54.000,109.95
55.000,111.45
56.000,112.92
57.000,114.48
58.000,116.03
59.000,117.58
