timestamp,hr
00.000,73.27
01.000,73.18
02.000,73.05
03.000,72.88
04.000,72.72
05.000,72.57
06.000,72.4
07.000,72.23
08.000,72.22
09.000,72.18
10.000,72.12
11.000,72.05
12.000,72.08
13.000,72.07
14.000,72.13
15.000,72.05
16.000,71.95
17.000,71.83
18.000,71.6
19.000,71.33
20.000,71.08
21.000,70.83
22.000,70.6
23.000,70.3
24.000,70.0
25.000,69.7
26.000,69.43
27.000,69.18
28.000,68.93
29.000,68.68
30.000,68.42
31.000,68.18
32.000,67.97
33.000,67.77
34.000,67.57
35.000,67.33
36.000,67.08
37.000,66.82
38.000,66.58
39.000,66.3
40.000,66.02
41.000,65.72
42.000,65.42
43.000,65.1
44.000,64.8
45.000,64.53
46.000,64.27
47.000,64.03
48.000,63.77
49.000,63.52
50.000,63.32
51.000,63.08
52.000,62.83
53.000,62.6
54.000,62.37
55.000,62.23
56.000,62.13
57.000,62.05
58.000,61.97
59.000,61.77
