timestamp,hr
00.000,96.88
01.000,96.88
02.000,96.9
03.000,96.9
04.000,96.9
05.000,96.93
06.000,96.97
07.000,97.03
08.000,97.12
09.000,97.22
10.000,97.3
11.000,97.33
12.000,97.42
13.000,97.5
14.000,97.52
15.000,97.58
16.000,97.72
17.000,97.83
18.000,97.92
19.000,97.98
20.000,98.05
21.000,98.1
22.000,98.17
23.000,98.23
24.000,98.32
25.000,98.43
26.000,98.62
27.000,98.77
28.000,98.9
29.000,99.08
30.000,99.27
31.000,99.42
32.000,99.62
33.000,99.97
34.000,100.35
35.000,100.9
36.000,101.37
37.000,101.75
38.000,102.08
39.000,102.4
40.000,102.68
41.000,102.95
42.000,103.18
43.000,103.37
44.000,103.53
45.000,103.7
46.000,103.82
47.000,103.88
48.000,103.72
49.000,103.57
50.000,103.43
51.000,103.3
52.000,103.15
53.000,103.08
54.000,103.0
55.000,102.92
56.000,102.82
57.000,102.72
58.000,102.62
59.000,102.47
