timestamp,hr
00.000,83.38
01.000,83.38
02.000,83.25
03.000,83.12
04.000,82.98
05.000,82.83
06.000,82.65
07.000,82.45
08.000,82.22
09.000,81.97
10.000,81.77
11.000,81.58
12.000,81.45
13.000,81.43
14.000,81.43
15.000,81.38
16.000,81.38
17.000,81.4
18.000,81.43
19.000,81.5
20.000,81.55
21.000,81.63
22.000,81.73
23.000,81.88
24.000,81.93
25.000,81.93
26.000,81.93
27.000,81.9
28.000,81.87
29.000,81.85
30.000,81.83
31.000,81.73
32.000,81.7
33.000,81.62
34.000,81.55
35.000,81.48
36.000,81.42
37.000,81.33
38.000,81.25
39.000,81.17
40.000,81.1
41.000,81.05
42.000,81.0
43.000,80.92
44.000,80.83
45.000,80.77
46.000,80.72
47.000,80.68
48.000,80.65
49.000,80.63
50.000,80.67
51.000,80.72
52.000,80.77
53.000,80.78
54.000,80.75
55.000,80.63
56.000,80.55
57.000,80.43
58.000,80.32
59.000,80.2
