timestamp,hr
00.000,113.27
01.000,113.15
02.000,113.03
03.000,113.02
04.000,112.93
05.000,112.8
06.000,112.83
07.000,112.82
08.000,112.78
09.000,112.75
10.000,112.63
11.000,112.45
12.000,112.28
13.000,112.07
14.000,111.77
15.000,111.43
16.000,111.18
17.000,110.97
18.000,110.65
19.000,110.35
20.000,110.13
21.000,110.0
22.000,109.85
23.000,109.68
24.000,109.63
25.000,109.53
26.000,109.42
27.000,109.32
28.000,109.23
29.000,109.18
30.000,109.25
31.000,109.32
32.000,109.3
33.000,109.35
34.000,109.4
35.000,109.5
36.000,109.58
37.000,109.85
38.000,110.12
39.000,110.37
40.000,110.63
41.000,110.88
42.000,111.18
43.000,111.47
44.000,111.77
45.000,112.1
46.000,112.37
47.000,112.62
48.000,112.85
49.000,113.02
50.000,113.17
51.000,113.35
52.000,113.57
53.000,113.7
54.000,113.88
55.000,114.07
56.000,114.28
57.000,114.5
58.000,114.72
59.000,114.88
