timestamp,hr
00.000,104.97
01.000,105.17
02.000,105.4
03.000,105.67
04.000,105.87
05.000,106.08
06.000,106.32
07.000,106.55
08.000,106.7
09.000,106.85
10.000,106.98
11.000,107.13
12.000,107.22
13.000,107.3
14.000,107.38
15.000,107.4
16.000,107.42
17.000,107.45
18.000,107.38
19.000,107.35
20.000,107.32
21.000,107.32
22.000,107.3
23.000,107.35
24.000,107.4
25.000,107.38
26.000,107.42
27.000,107.4
28.000,107.4
29.000,107.37
30.000,107.18
31.000,107.0
32.000,106.82
33.000,106.55
34.000,106.27
35.000,105.98
36.000,105.7
37.000,105.4
38.000,105.1
39.000,104.78
40.000,104.53
41.000,104.28
42.000,103.97
43.000,103.63
44.000,103.38
45.000,103.15
46.000,102.92
47.000,102.7
48.000,102.47
49.000,102.22
50.000,101.88
51.000,101.63
52.000,101.27
53.000,100.87
54.000,100.6
55.000,100.28
56.000,99.98
57.000,99.68
58.000,99.35
59.000,99.12
