timestamp,hr
00.000,81.35
01.000,81.47
02.000,81.52
03.000,81.62
04.000,81.73
05.000,81.87
06.000,82.0
07.000,82.17
08.000,82.23
09.000,82.33
10.000,82.5
11.000,82.68
12.000,82.85
13.000,83.0
14.000,82.85
15.000,82.72
16.000,82.57
17.000,82.38
18.000,82.22
19.000,82.0
20.000,81.78
21.000,81.57
22.000,81.42
23.000,81.25
24.000,81.2
25.000,81.32
26.000,81.45
27.000,81.62
28.000,81.77
29.000,81.93
30.000,82.15
31.000,82.35
32.000,82.58
33.000,82.75
34.000,82.87
35.000,83.1
36.000,83.32
37.000,83.5
38.000,83.7
39.000,83.9
40.000,84.15
41.000,84.33
42.000,84.47
43.000,84.58
44.000,84.7
45.000,84.8
46.000,84.93
47.000,85.07
48.000,85.23
49.000,85.43
50.000,85.57
51.000,85.65
52.000,85.77
53.000,85.85
54.000,85.88
55.000,85.87
56.000,85.65
57.000,85.52
58.000,85.33
59.000,85.17
