timestamp,hr
00.000,82.4
01.000,82.7
02.000,83.03
03.000,83.35
04.000,83.65
05.000,83.95
06.000,84.23
07.000,84.53
08.000,84.58
09.000,84.63
10.000,84.73
11.000,84.87
12.000,84.87
13.000,84.87
14.000,84.73
15.000,84.62
16.000,84.47
17.000,84.37
18.000,84.3
19.000,84.23
20.000,84.23
21.000,84.15
22.000,84.05
23.000,83.98
24.000,83.88
25.000,83.72
26.000,83.58
27.000,83.43
28.000,83.37
29.000,83.33
30.000,83.2
31.000,83.07
32.000,82.9
33.000,82.83
34.000,82.78
35.000,82.72
36.000,82.65
37.000,82.5
38.000,82.48
39.000,82.45
40.000,82.52
41.000,82.6
42.000,82.67
43.000,82.73
44.000,82.8
45.000,82.85
46.000,82.92
47.000,82.93
48.000,82.95
49.000,82.95
50.000,82.97
51.000,82.97
52.000,82.98
53.000,82.93
54.000,82.87
55.000,82.82
56.000,82.75
57.000,82.63
58.000,82.57
59.000,82.53
