timestamp,hr
00.000,76.47
01.000,76.52
02.000,76.57
03.000,76.65
04.000,76.73
05.000,76.83
06.000,76.95
07.000,77.05
08.000,77.1
09.000,77.12
10.000,77.13
11.000,77.15
12.000,77.17
13.000,77.18
14.000,77.18
15.000,77.17
16.000,77.13
17.000,77.08
18.000,77.05
19.000,77.02
20.000,77.05
21.000,77.08
22.000,77.13
23.000,77.18
24.000,77.27
25.000,77.33
26.000,77.37
27.000,77.4
28.000,77.4
29.000,77.38
30.000,77.4
31.000,77.42
32.000,77.42
33.000,77.42
34.000,77.43
35.000,77.45
36.000,77.47
37.000,77.48
38.000,77.48
39.000,77.42
40.000,77.33
41.000,77.27
42.000,77.15
43.000,77.0
44.000,76.95
45.000,76.88
46.000,76.83
47.000,76.8
48.000,76.8
49.000,76.85
50.000,76.85
51.000,76.87
52.000,76.87
53.000,76.87
54.000,76.88
55.000,76.87
56.000,76.88
57.000,76.98
58.000,77.08
59.000,77.17
