timestamp,hr
00.000,71.03
01.000,71.12
02.000,71.22
03.000,71.32
04.000,71.4
05.000,71.5
06.000,71.57
07.000,71.65
08.000,71.75
09.000,71.8
10.000,71.87
11.000,71.93
12.000,72.03
13.000,72.13
14.000,72.22
15.000,72.3
16.000,72.4
17.000,72.5
18.000,72.6
19.000,72.7
20.000,72.78
21.000,72.8
22.000,72.83
23.000,72.83
24.000,72.83
25.000,72.82
26.000,72.78
27.000,72.73
28.000,72.68
29.000,72.65
30.000,72.62
31.000,72.57
32.000,72.55
33.000,72.52
34.000,72.45
35.000,72.37
36.000,72.27
37.000,72.15
38.000,71.97
39.000,71.75
40.000,71.53
41.000,71.32
42.000,71.07
43.000,70.83
44.000,70.6
45.000,70.35
46.000,70.08
47.000,69.85
48.000,69.62
49.000,69.32
50.000,69.0
51.000,68.65
52.000,68.28
53.000,67.98
54.000,67.7
55.000,67.38
56.000,67.07
57.000,66.77
58.000,66.47
59.000,66.17
