timestamp,hr
00.000,67.67
01.000,67.57
02.000,67.5
03.000,67.47
04.000,67.52
05.000,67.53
06.000,67.6
07.000,67.65
08.000,67.65
09.000,67.7
10.000,67.78
11.000,68.1
12.000,68.45
13.000,68.83
14.000,69.28
15.000,69.75
16.000,70.25
17.000,70.45
18.000,70.73
19.000,71.07
20.000,71.43
21.000,71.87
22.000,72.37
23.000,72.9
24.000,73.35
25.000,73.78
26.000,74.33
27.000,74.88
28.000,75.43
29.000,75.98
30.000,76.5
31.000,77.02
32.000,77.52
33.000,78.03
34.000,78.48
35.000,78.97
36.000,79.55
37.000,80.0
38.000,80.57
39.000,81.2
40.000,81.75
41.000,82.37
42.000,82.92
43.000,83.47
44.000,84.07
45.000,84.3
46.000,84.47
47.000,84.65
48.000,84.92
49.000,85.18
50.000,85.62
51.000,86.2
52.000,86.77
53.000,87.37
54.000,87.92
55.000,88.4
56.000,88.88
57.000,89.38
58.000,89.92
59.000,90.42
