timestamp,hr
00.000,77.32
01.000,77.65
02.000,77.95
03.000,78.22
04.000,78.45
05.000,78.65
06.000,79.02
07.000,79.38
08.000,79.8
09.000,80.15
10.000,80.45
11.000,80.83
12.000,81.2
13.000,81.55
14.000,81.85
15.000,82.22
16.000,82.62
17.000,83.03
18.000,83.43
19.000,83.85
20.000,84.3
21.000,84.73
22.000,85.17
23.000,85.57
24.000,85.92
25.000,86.22
26.000,86.55
27.000,86.82
28.000,87.08
29.000,87.38
30.000,87.62
31.000,87.77
32.000,87.93
33.000,88.08
34.000,88.18
35.000,88.25
36.000,88.27
37.000,88.17
38.000,88.07
39.000,87.97
40.000,87.87
41.000,87.77
42.000,87.68
43.000,87.62
44.000,87.58
45.000,87.68
46.000,87.78
47.000,87.88
48.000,87.97
49.000,88.07
50.000,88.17
51.000,88.25
52.000,88.37
53.000,88.45
54.000,88.5
55.000,88.53
56.000,88.55
57.000,88.58
58.000,88.62
59.000,88.62
