timestamp,hr
00.000,83.07
01.000,83.13
02.000,83.18
03.000,83.3
04.000,83.43
05.000,83.57
06.000,83.73
07.000,83.88
08.000,83.82
09.000,83.77
10.000,83.63
11.000,83.45
12.000,83.27
13.000,83.07
14.000,82.88
15.000,82.72
16.000,82.58
17.000,82.28
18.000,82.02
19.000,81.85
20.000,81.73
21.000,81.6
22.000,81.47
23.000,81.22
24.000,81.07
25.000,80.88
26.000,80.98
27.000,81.05
28.000,80.97
29.000,80.88
30.000,80.72
31.000,80.53
32.000,80.32
33.000,80.08
34.000,79.83
35.000,79.58
36.000,79.4
37.000,79.23
38.000,79.13
39.000,79.03
40.000,78.97
41.000,78.85
42.000,78.75
43.000,78.63
44.000,78.43
45.000,78.22
46.000,78.03
47.000,77.87
48.000,77.67
49.000,77.5
50.000,77.32
51.000,76.97
52.000,76.77
53.000,76.58
54.000,76.42
55.000,76.23
56.000,76.12
57.000,75.98
58.000,75.78
59.000,75.65
