timestamp,x,y,z
00.009,3.78,31.08,-32.399998
00.030,4.2599998,31.439999,-32.399998
00.068,4.7999997,31.98,-32.04
00.107,4.5,32.399998,-31.92
00.149,4.14,32.52,-32.399998
00.169,4.02,32.46,-32.76
00.209,4.74,32.1,-32.94
00.249,5.64,31.92,-32.82
00.268,5.46,31.92,-33.059998
00.309,4.7999997,31.08,-32.28
00.347,4.7999997,31.14,-31.859999
00.367,4.8599997,31.439999,-31.92
00.409,4.3199997,31.92,-32.219997
00.450,4.8599997,31.8,-31.74
00.468,5.22,31.679998,-31.5
00.509,5.1,31.439999,-31.679998
00.548,4.68,31.14,-31.619999
00.568,4.3199997,31.5,-31.439999
00.609,4.68,31.32,-31.38
00.648,5.7599998,31.859999,-31.92
00.668,5.7599998,32.7,-31.8
00.709,5.16,32.76,-32.219997
00.748,4.56,31.5,-32.1
00.768,4.74,31.5,-31.98
00.809,4.7999997,32.04,-32.16
00.852,5.8199997,32.7,-32.46
00.890,5.22,32.399998,-31.98
00.908,4.5,32.16,-31.859999
00.949,4.14,31.92,-31.32
00.989,4.2,31.98,-31.679998
01.008,4.08,32.04,-31.56
01.047,3.6599998,31.74,-31.199999
01.088,3.72,31.8,-31.439999
01.113,4.3199997,32.1,-32.1
01.148,5.04,31.8,-31.8
01.189,4.3199997,31.38,-31.92
01.208,4.44,31.26,-31.92
01.248,4.02,31.98,-31.679998
01.289,3.72,32.28,-31.8
01.308,4.14,32.219997,-32.16
01.351,5.1,32.1,-32.219997
01.387,4.92,32.04,-31.92
01.409,4.74,32.1,-32.1
01.450,4.98,31.679998,-32.399998
01.489,4.44,31.019999,-32.399998
01.509,4.62,31.26,-31.92
01.549,4.98,32.16,-31.8
01.589,4.98,32.04,-31.98
01.608,5.46,31.8,-32.34
01.649,5.4,32.219997,-32.219997
01.690,4.5,32.52,-32.28
01.709,4.5,32.399998,-31.8
01.749,4.62,31.98,-31.679998
01.789,3.8999999,31.679998,-32.34
01.810,4.44,31.98,-32.76
01.848,4.92,32.399998,-32.399998
01.890,4.68,32.34,-31.679998
01.927,4.68,32.34,-31.679998
01.949,4.74,31.98,-31.98
01.989,4.2,31.439999,-32.1
02.028,4.56,31.8,-31.8
02.048,4.92,32.16,-31.8
02.088,4.8599997,32.46,-31.74
02.127,4.44,31.92,-31.679998
02.153,4.5,32.46,-32.1
02.188,3.72,32.46,-32.76
02.227,4.3199997,32.34,-32.04
02.249,4.7999997,32.64,-32.219997
02.288,4.44,32.64,-32.7
02.332,4.8599997,32.399998,-32.28
02.351,5.1,32.34,-32.1
02.388,4.7999997,32.219997,-32.64
02.429,4.62,31.92,-32.76
02.449,4.3199997,31.859999,-32.52
02.489,4.3199997,31.92,-31.98
02.528,4.62,32.04,-31.859999
02.569,5.2799997,31.26,-32.16
02.588,5.04,31.56,-32.1
02.629,5.64,31.92,-32.7
02.669,4.92,32.04,-33.059998
02.689,4.2599998,32.16,-32.46
02.729,4.2,32.82,-32.28
02.768,4.2599998,33.059998,-32.579998
02.788,3.84,32.52,-32.28
02.828,3.6599998,31.56,-32.399998
02.869,4.44,31.619999,-32.399998
02.888,4.7999997,32.1,-32.52
02.929,5.64,31.859999,-32.28
02.968,5.1,31.38,-32.04
02.988,4.38,32.28,-31.98
03.029,4.3199997,32.28,-32.64
03.068,4.98,31.14,-32.46
03.088,4.56,31.56,-32.1
03.127,4.68,32.16,-31.92
03.170,4.92,31.8,-32.28
