timestamp,x,y,z
00.000,-0.953125,-0.09375,0.28125
00.031,-0.953125,-0.109375,0.28125
00.062,-0.96875,-0.109375,0.265625
00.093,-0.96875,-0.125,0.265625
00.125,-0.984375,-0.109375,0.25
00.156,-0.984375,-0.125,0.234375
00.187,-0.953125,-0.125,0.25
00.218,-0.953125,-0.125,0.28125
00.250,-0.96875,-0.109375,0.28125
00.281,-0.984375,-0.125,0.28125
00.312,-0.953125,-0.140625,0.28125
00.343,-0.921875,-0.140625,0.28125
00.375,-0.984375,-0.125,0.265625
00.406,-0.953125,-0.140625,0.28125
00.437,-0.96875,-0.140625,0.265625
00.468,-0.953125,-0.125,0.28125
00.500,-0.953125,-0.125,0.28125
00.531,-0.96875,-0.140625,0.265625
00.562,-0.96875,-0.125,0.265625
00.593,-0.96875,-0.125,0.265625
00.625,-0.96875,-0.140625,0.28125
00.656,-0.9375,-0.125,0.296875
00.687,-1.015625,-0.125,0.28125
00.718,-0.953125,-0.125,0.265625
00.750,-0.921875,-0.140625,0.25
00.781,-0.953125,-0.15625,0.234375
00.812,-0.984375,-0.125,0.28125
00.843,-0.984375,-0.125,0.28125
00.875,-0.953125,-0.125,0.265625
00.906,-0.953125,-0.125,0.265625
00.937,-0.96875,-0.140625,0.265625
00.968,-0.96875,-0.125,0.265625
01.000,-0.96875,-0.125,0.265625
01.031,-0.96875,-0.125,0.265625
01.062,-0.96875,-0.125,0.25
01.093,-0.96875,-0.125,0.265625
01.125,-0.953125,-0.125,0.265625
01.156,-0.96875,-0.125,0.265625
01.187,-0.96875,-0.125,0.265625
01.218,-0.96875,-0.125,0.265625
01.250,-0.96875,-0.125,0.265625
01.281,-0.96875,-0.125,0.265625
01.312,-0.953125,-0.125,0.265625
01.343,-0.96875,-0.125,0.265625
01.375,-0.96875,-0.125,0.265625
01.406,-0.96875,-0.125,0.265625
01.437,-0.96875,-0.125,0.265625
01.468,-0.96875,-0.125,0.265625
01.500,-0.96875,-0.125,0.265625
01.531,-0.96875,-0.125,0.265625
01.562,-0.96875,-0.125,0.265625
01.593,-0.9375,-0.125,0.28125
01.625,-1.0,-0.125,0.265625
01.656,-0.953125,-0.125,0.25
01.687,-0.953125,-0.140625,0.25
01.718,-0.984375,-0.140625,0.25
01.750,-0.984375,-0.125,0.28125
01.781,-0.96875,-0.125,0.265625
01.812,-0.953125,-0.125,0.265625
01.843,-0.96875,-0.125,0.265625
01.875,-0.96875,-0.125,0.265625
01.906,-0.96875,-0.125,0.265625
01.937,-0.96875,-0.125,0.25
01.968,-0.953125,-0.125,0.265625
02.000,-0.96875,-0.125,0.25
02.031,-0.96875,-0.125,0.234375
02.062,-0.96875,-0.125,0.234375
02.093,-0.984375,-0.125,0.234375
02.125,-0.96875,-0.125,0.234375
02.156,-0.984375,-0.140625,0.234375
02.187,-0.953125,-0.125,0.234375
02.218,-0.953125,-0.125,0.234375
02.250,-1.0,-0.125,0.203125
02.281,-1.015625,-0.125,0.1875
02.312,-1.0,-0.125,0.1875
02.343,-1.0,-0.125,0.171875
02.375,-0.984375,-0.125,0.1875
02.406,-0.953125,-0.125,0.171875
02.437,-0.96875,-0.140625,0.15625
02.468,-1.015625,-0.140625,0.1875
