ts,action,actionOption,actionSub,actionSubOption,condition,conditionSub1Option,conditionSub2Option,place,emotionPositive,emotionTension,activity
1600286400.0,sleep,111,,,ALONE,,,home,5,2,3
1600286460.0,sleep,111,,,ALONE,,,home,5,2,3
1600286520.0,sleep,111,,,ALONE,,,home,5,2,3
1600286580.0,sleep,111,,,ALONE,,,home,5,2,3
1600286640.0,sleep,111,,,ALONE,,,home,5,2,3
1600286700.0,sleep,111,,,ALONE,,,home,5,2,3
1600286760.0,sleep,111,,,ALONE,,,home,5,2,3
1600286820.0,sleep,111,,,ALONE,,,home,5,2,3
1600286880.0,sleep,111,,,ALONE,,,home,5,2,3
1600286940.0,sleep,111,,,ALONE,,,home,5,2,3
1600287000.0,sleep,111,,,ALONE,,,home,5,2,3
1600287060.0,sleep,111,,,ALONE,,,home,5,2,3
1600287120.0,sleep,111,,,ALONE,,,home,5,2,3
1600287180.0,sleep,111,,,ALONE,,,home,5,2,3
1600287240.0,sleep,111,,,ALONE,,,home,5,2,3
1600287300.0,sleep,111,,,ALONE,,,home,5,2,3
1600287360.0,sleep,111,,,ALONE,,,home,5,2,3
1600287420.0,sleep,111,,,ALONE,,,home,5,2,3
1600287480.0,sleep,111,,,ALONE,,,home,5,2,3
1600287540.0,sleep,111,,,ALONE,,,home,5,2,3
1600287600.0,sleep,111,,,ALONE,,,home,5,2,3
1600287660.0,sleep,111,,,ALONE,,,home,5,2,3
1600287720.0,sleep,111,,,ALONE,,,home,5,2,3
1600287780.0,sleep,111,,,ALONE,,,home,5,2,3
1600287840.0,sleep,111,,,ALONE,,,home,5,2,3
1600287900.0,sleep,111,,,ALONE,,,home,5,2,3
1600287960.0,sleep,111,,,ALONE,,,home,5,2,3
1600288020.0,sleep,111,,,ALONE,,,home,5,2,3
1600288080.0,sleep,111,,,ALONE,,,home,5,2,3
1600288140.0,sleep,111,,,ALONE,,,home,5,2,3
1600288200.0,sleep,111,,,ALONE,,,home,5,2,3
1600288260.0,sleep,111,,,ALONE,,,home,5,2,3
1600288320.0,sleep,111,,,ALONE,,,home,5,2,3
1600288380.0,sleep,111,,,ALONE,,,home,5,2,3
1600288440.0,sleep,111,,,ALONE,,,home,5,2,3
1600288500.0,sleep,111,,,ALONE,,,home,5,2,3
1600288560.0,sleep,111,,,ALONE,,,home,5,2,3
1600288620.0,sleep,111,,,ALONE,,,home,5,2,3
1600289520.0,sleep,111,,,ALONE,,,home,5,2,3
1600290660.0,sleep,111,,,ALONE,,,home,5,2,3
1600292340.0,sleep,111,,,ALONE,,,home,5,2,3
1600292460.0,sleep,111,,,ALONE,,,home,5,2,3
1600292760.0,sleep,111,,,ALONE,,,home,5,2,3
1600294140.0,sleep,111,,,ALONE,,,home,5,2,3
1600294320.0,sleep,111,,,ALONE,,,home,5,2,3
1600295460.0,sleep,111,,,ALONE,,,home,5,2,3
1600296000.0,sleep,111,,,ALONE,,,home,5,2,3
1600297800.0,sleep,111,,,ALONE,,,home,5,2,3
1600297800.0,sleep,111,,,ALONE,,,home,5,2,3
1600298280.0,sleep,111,,,ALONE,,,home,5,2,3
1600299720.0,sleep,111,,,ALONE,,,home,5,2,3
1600301400.0,sleep,111,,,ALONE,,,home,5,2,3
1600303200.0,sleep,111,,,ALONE,,,home,5,2,3
1600303200.0,sleep,111,,,ALONE,,,home,5,2,3
1600304340.0,sleep,111,,,ALONE,,,home,5,2,3
1600304940.0,sleep,111,,,ALONE,,,home,5,2,3
1600305000.0,sleep,111,,,ALONE,,,home,5,2,3
1600305900.0,sleep,111,,,ALONE,,,home,5,2,3
1600306740.0,sleep,111,,,ALONE,,,home,5,2,3
1600307040.0,sleep,111,,,ALONE,,,home,5,2,3
1600308720.0,sleep,111,,,ALONE,,,home,5,2,3
1600310400.0,sleep,111,,,ALONE,,,home,5,2,3
1600312560.0,sleep,111,,,ALONE,,,home,5,2,3
1600313940.0,recreation_media,724,,,ALONE,,,home,5,1,3
1600314000.0,recreation_media,724,,,ALONE,,,home,5,1,3
1600314060.0,recreation_media,724,,,ALONE,,,home,5,1,3
1600314120.0,recreation_media,724,,,ALONE,,,home,5,1,3
1600314180.0,recreation_media,724,,,ALONE,,,home,5,1,3
1600314240.0,recreation_media,724,,,ALONE,,,home,5,1,3
1600314300.0,recreation_media,724,,,ALONE,,,home,5,1,3
1600314360.0,recreation_media,724,,,ALONE,,,home,5,1,3
1600314420.0,recreation_media,724,,,ALONE,,,home,5,1,3
1600314480.0,recreation_media,724,,,ALONE,,,home,5,1,3
