timestamp,x,y,z
00.006,-22.98,10.08,-51.48
00.046,-24.06,10.44,-52.8
00.066,-23.82,10.559999,-52.199997
00.106,-23.4,10.679999,-52.079998
00.145,-23.039999,10.32,-52.199997
00.166,-23.4,9.96,-52.559998
00.209,-23.88,10.44,-52.199997
00.245,-24.0,10.08,-51.6
00.265,-24.119999,10.74,-51.719997
00.307,-24.3,9.78,-52.02
00.347,-23.22,9.78,-51.719997
00.367,-23.4,10.08,-52.379997
00.405,-23.4,10.44,-51.66
00.445,-23.939999,10.139999,-52.32
00.487,-24.0,9.66,-52.62
00.507,-24.359999,10.0199995,-51.48
00.548,-23.76,10.2,-52.379997
00.586,-24.18,10.44,-51.66
00.605,-24.0,10.139999,-51.239998
00.645,-23.58,9.96,-51.539997
00.686,-23.939999,9.0,-51.84
00.705,-24.119999,9.42,-51.96
00.746,-23.46,10.0199995,-52.14
00.789,-24.539999,10.44,-51.78
00.806,-24.42,9.84,-52.079998
00.849,-23.76,9.36,-52.379997
00.884,-24.0,10.44,-51.96
00.906,-23.58,9.54,-52.26
00.944,-23.64,9.78,-52.26
00.985,-23.279999,9.78,-52.14
01.004,-23.46,10.0199995,-52.379997
01.048,-23.76,10.08,-51.48
01.088,-24.06,8.88,-52.26
01.104,-24.359999,9.599999,-52.079998
01.145,-23.82,9.78,-52.559998
01.186,-23.039999,10.38,-52.379997
01.205,-23.4,10.559999,-52.44
01.245,-23.88,9.9,-52.62
01.285,-23.22,9.54,-51.899998
01.326,-23.58,9.42,-53.1
01.345,-23.939999,9.84,-52.8
01.385,-24.42,10.26,-51.539997
01.428,-23.58,9.54,-52.199997
01.446,-23.939999,10.32,-52.559998
01.485,-23.699999,10.26,-51.899998
01.524,-22.8,9.719999,-52.44
01.545,-23.279999,9.719999,-52.02
01.586,-23.34,10.98,-51.48
01.629,-23.46,9.9,-52.14
01.644,-23.699999,10.38,-52.02
01.685,-23.519999,9.9,-52.14
01.725,-23.82,9.84,-52.44
01.744,-24.0,10.62,-52.559998
01.783,-23.519999,9.84,-51.239998
01.823,-23.58,9.42,-51.48
01.844,-24.06,9.78,-51.3
01.884,-24.06,9.66,-51.539997
01.925,-23.88,9.9,-52.32
01.944,-24.539999,9.84,-51.96
01.985,-23.46,9.12,-52.26
02.025,-23.34,10.38,-51.899998
02.045,-22.92,10.0199995,-51.719997
02.086,-24.18,10.32,-52.14
02.126,-23.88,10.5,-51.96
02.146,-24.6,10.38,-51.78
02.184,-23.58,9.719999,-51.0
02.233,-23.699999,9.719999,-52.14
02.264,-23.88,9.9,-51.899998
02.283,-24.48,9.66,-52.32
02.325,-23.039999,10.2,-51.66
02.365,-24.119999,9.719999,-51.66
02.385,-24.06,9.84,-52.32
02.424,-24.72,10.0199995,-52.32
02.466,-23.76,10.44,-52.079998
02.485,-24.3,10.2,-52.5
02.525,-23.76,9.3,-51.719997
02.549,-24.3,9.54,-51.66
02.587,-23.58,9.66,-51.96
02.626,-24.06,10.679999,-51.719997
02.666,-22.68,10.2,-51.18
02.686,-23.22,10.0199995,-51.78
02.726,-24.119999,9.78,-52.26
02.765,-23.279999,9.36,-52.44
02.786,-23.46,9.719999,-52.559998
02.828,-23.939999,9.48,-52.44
02.864,-23.58,9.66,-52.079998
02.905,-23.76,9.78,-52.44
02.928,-23.4,9.599999,-52.02
02.964,-23.1,10.5,-52.559998
03.006,-23.4,9.66,-52.68
03.025,-24.18,9.719999,-52.32
03.066,-23.519999,9.3,-52.02
03.104,-23.88,9.3,-52.32
03.124,-24.119999,10.26,-52.559998
03.165,-23.82,9.42,-51.899998
03.204,-23.4,9.24,-52.199997
03.225,-23.279999,10.0199995,-52.26
03.265,-23.64,10.0199995,-52.199997
03.305,-24.779999,10.38,-52.199997
03.325,-24.359999,9.24,-52.8
03.366,-23.64,10.679999,-51.84
03.403,-24.48,10.08,-52.32
03.425,-24.42,10.0199995,-52.079998
03.465,-24.539999,9.42,-51.78
03.505,-23.699999,10.0199995,-51.899998
03.526,-23.46,10.62,-51.48
03.565,-24.0,9.48,-51.84
03.604,-23.039999,10.26,-52.379997
03.624,-23.58,10.08,-52.079998
03.665,-23.699999,9.9,-51.96
03.704,-23.939999,10.32,-52.079998
03.726,-24.119999,10.5,-52.199997
03.765,-23.699999,10.08,-52.26
03.805,-24.3,9.78,-52.44
03.847,-23.88,10.08,-52.02
03.864,-23.88,10.32,-51.719997
03.904,-22.92,10.139999,-53.039997
03.945,-23.46,10.26,-52.739998
03.965,-23.519999,10.0199995,-52.199997
04.006,-23.1,9.9,-52.739998
04.045,-23.4,10.38,-51.78
04.065,-23.22,10.5,-52.079998
04.106,-23.699999,9.42,-52.26
04.146,-23.82,10.679999,-52.379997
04.164,-23.58,9.9,-52.379997
04.205,-24.0,9.54,-52.02
04.244,-24.3,10.32,-51.3
04.264,-23.4,10.26,-51.6
04.305,-23.46,9.599999,-52.14
04.344,-23.46,9.84,-52.5
04.365,-23.519999,9.9,-52.5
04.404,-24.06,10.26,-51.18
04.446,-24.539999,9.719999,-51.899998
04.466,-23.76,10.2,-52.32
04.505,-23.76,9.42,-52.92
04.546,-22.98,9.599999,-52.379997
04.566,-22.8,9.599999,-52.5
04.604,-23.699999,9.84,-52.44
04.647,-23.76,9.84,-52.14
04.686,-24.0,10.139999,-52.02
04.705,-23.34,10.559999,-51.78
04.744,-24.06,10.2,-51.66
04.784,-23.279999,9.599999,-53.039997
04.804,-23.64,9.66,-52.98
04.845,-24.06,9.78,-53.039997
04.885,-23.699999,9.9,-52.44
04.905,-22.56,10.0199995,-52.02
04.944,-23.88,9.24,-53.039997
04.985,-24.0,9.42,-52.199997
05.005,-23.88,9.9,-52.199997
05.044,-23.46,9.719999,-51.719997
05.085,-23.82,10.2,-52.14
05.104,-23.64,9.24,-52.739998
05.143,-24.48,9.78,-52.079998
05.184,-23.279999,9.36,-52.86
05.205,-24.0,9.3,-52.68
05.243,-23.76,9.96,-51.719997
05.285,-23.58,9.48,-53.16
05.306,-23.58,9.78,-52.92
05.345,-24.0,9.719999,-52.739998
05.384,-23.1,9.78,-52.739998
05.405,-23.279999,9.96,-52.44
05.444,-23.46,9.599999,-52.5
05.484,-23.88,9.84,-52.14
05.525,-23.88,10.0199995,-52.199997
05.544,-23.4,9.96,-52.379997
05.585,-23.279999,10.139999,-51.96
05.625,-24.18,10.8,-51.78
05.644,-23.76,10.559999,-51.48
05.684,-23.699999,9.84,-51.78
05.725,-24.24,9.24,-52.079998
05.744,-23.939999,9.3,-52.079998
05.784,-23.82,9.719999,-52.26
05.826,-23.519999,9.719999,-52.8
05.844,-23.76,9.84,-52.44
05.884,-23.64,10.0199995,-52.86
05.926,-23.76,9.48,-52.32
05.945,-23.82,10.32,-51.96
05.985,-23.34,9.719999,-51.539997
06.025,-24.18,10.38,-52.559998
06.045,-24.119999,9.84,-53.039997
06.085,-24.119999,9.78,-52.199997
06.126,-23.46,9.599999,-52.02
06.145,-23.46,10.0199995,-52.199997
06.186,-23.76,9.719999,-51.899998
06.225,-24.0,9.66,-52.32
06.245,-23.76,9.54,-52.44
06.285,-24.359999,9.96,-51.84
06.325,-23.76,10.0199995,-52.44
06.346,-23.64,9.54,-52.559998
06.385,-23.64,9.599999,-52.32
06.426,-23.519999,10.08,-52.379997
06.464,-23.22,9.719999,-52.32
06.485,-23.279999,9.96,-51.78
06.524,-22.98,10.0199995,-52.44
06.564,-23.4,9.0,-52.079998
06.585,-23.64,9.36,-52.92
06.626,-23.699999,10.08,-51.84
06.667,-24.3,9.42,-51.66
06.685,-23.88,9.78,-52.32
06.725,-22.199999,9.66,-52.26
06.766,-22.98,9.96,-51.12
06.786,-23.82,10.08,-52.14
06.824,-22.92,10.08,-52.44
06.865,-23.34,10.44,-52.14
06.885,-23.58,10.2,-51.539997
06.924,-23.039999,9.3,-52.739998
06.964,-24.119999,10.0199995,-51.42
06.984,-23.519999,9.9,-52.079998
07.026,-23.46,8.82,-51.96
07.064,-23.1,9.24,-52.199997
07.085,-23.1,8.88,-51.719997
07.123,-23.58,9.599999,-51.84
07.164,-23.519999,10.2,-51.96
07.189,-23.34,10.86,-52.62
07.224,-22.98,10.26,-52.739998
07.264,-23.64,9.719999,-51.18
07.304,-23.76,9.84,-52.26
07.325,-24.0,9.84,-52.199997
07.366,-23.1,9.0,-52.739998
07.405,-23.88,9.48,-52.26
07.426,-23.939999,9.9,-53.039997
07.466,-24.18,9.48,-52.32
07.505,-23.64,9.54,-51.719997
07.526,-23.4,9.78,-51.36
07.565,-23.1,10.44,-52.199997
07.605,-24.24,10.08,-51.719997
07.626,-23.76,10.0199995,-52.5
07.665,-23.699999,9.78,-52.44
07.704,-23.82,9.84,-52.26
07.725,-23.699999,10.139999,-52.079998
07.765,-23.16,9.059999,-51.899998
07.806,-23.279999,9.36,-51.539997
