timestamp,temp
00.000,31.35
00.250,31.35
00.500,31.35
00.750,31.35
01.000,31.33
01.250,31.33
01.500,31.33
01.750,31.33
02.000,31.33
02.250,31.33
02.500,31.33
02.750,31.33
03.000,31.33
03.250,31.33
03.500,31.33
03.750,31.33
04.000,31.35
04.250,31.35
04.500,31.35
04.750,31.35
05.000,31.31
05.250,31.31
05.500,31.31
05.750,31.31
06.000,31.33
06.250,31.33
06.500,31.33
06.750,31.33
07.000,31.35
07.250,31.35
07.500,31.35
07.750,31.35
08.000,31.35
08.250,31.35
08.500,31.35
08.750,31.35
09.000,31.35
09.250,31.35
09.500,31.35
09.750,31.35
10.000,31.37
10.250,31.37
10.500,31.37
10.750,31.37
11.000,31.35
11.250,31.35
11.500,31.35
11.750,31.35
12.000,31.35
12.250,31.35
12.500,31.35
12.750,31.35
13.000,31.35
13.250,31.35
13.500,31.35
13.750,31.35
14.000,31.35
14.250,31.35
14.500,31.35
14.750,31.35
15.000,31.35
15.250,31.35
15.500,31.35
15.750,31.35
16.000,31.35
16.250,31.35
16.500,31.35
16.750,31.35
17.000,31.35
17.250,31.35
17.500,31.35
17.750,31.35
18.000,31.37
18.250,31.37
18.500,31.37
18.750,31.37
19.000,31.37
19.250,31.37
19.500,31.37
19.750,31.37
20.000,31.39
20.250,31.39
20.500,31.39
20.750,31.39
21.000,31.37
21.250,31.37
21.500,31.37
21.750,31.37
22.000,31.37
22.250,31.37
22.500,31.37
22.750,31.37
23.000,31.37
23.250,31.37
23.500,31.37
23.750,31.37
24.000,31.37
24.250,31.37
24.500,31.37
24.750,31.37
25.000,31.39
25.250,31.39
25.500,31.39
25.750,31.39
26.000,31.37
26.250,31.37
26.500,31.37
26.750,31.37
27.000,31.39
27.250,31.39
27.500,31.39
27.750,31.39
28.000,31.39
28.250,31.39
28.500,31.39
28.750,31.39
29.000,31.39
29.250,31.39
29.500,31.39
29.750,31.39
30.000,31.39
30.250,31.39
30.500,31.39
30.750,31.39
31.000,31.39
31.250,31.39
31.500,31.39
31.750,31.39
32.000,31.41
32.250,31.41
32.500,31.41
32.750,31.41
33.000,31.37
33.250,31.37
33.500,31.37
33.750,31.37
34.000,31.41
34.250,31.41
34.500,31.41
34.750,31.41
35.000,31.39
35.250,31.39
35.500,31.39
35.750,31.39
36.000,31.39
36.250,31.39
36.500,31.39
36.750,31.39
37.000,31.41
37.250,31.41
37.500,31.41
37.750,31.41
38.000,31.41
38.250,31.41
38.500,31.41
38.750,31.41
39.000,31.39
39.250,31.39
39.500,31.39
39.750,31.39
40.000,31.43
40.250,31.43
40.500,31.43
40.750,31.43
41.000,31.41
41.250,31.41
41.500,31.41
41.750,31.41
42.000,31.41
42.250,31.41
42.500,31.41
42.750,31.41
43.000,31.43
43.250,31.43
43.500,31.43
43.750,31.43
44.000,31.43
44.250,31.43
44.500,31.43
44.750,31.43
45.000,31.43
45.250,31.43
45.500,31.43
45.750,31.43
46.000,31.43
46.250,31.43
46.500,31.43
46.750,31.43
47.000,31.43
47.250,31.43
47.500,31.43
47.750,31.43
48.000,31.43
48.250,31.43
48.500,31.43
48.750,31.43
49.000,31.41
49.250,31.41
49.500,31.41
49.750,31.41
50.000,31.43
50.250,31.43
50.500,31.43
50.750,31.43
51.000,31.43
51.250,31.43
51.500,31.43
51.750,31.43
52.000,31.43
52.250,31.43
52.500,31.43
52.750,31.43
53.000,31.43
53.250,31.43
53.500,31.43
53.750,31.43
54.000,31.43
54.250,31.43
54.500,31.43
54.750,31.43
55.000,31.43
55.250,31.43
55.500,31.43
55.750,31.43
56.000,31.43
56.250,31.43
56.500,31.43
56.750,31.43
57.000,31.43
57.250,31.43
57.500,31.43
57.750,31.43
58.000,31.43
58.250,31.43
58.500,31.43
58.750,31.43
59.000,31.43
59.250,31.43
59.500,31.43
59.750,31.43
