timestamp,x,y,z
00.007,-0.09337672,0.19154198,9.708784
00.035,-0.105348095,0.16281068,9.715967
00.068,-0.13168511,0.14844504,9.730332
00.108,-0.11971374,0.16281068,9.718362
00.136,-0.098165266,0.16041641,9.725544
00.175,-0.105348095,0.1699935,9.725544
00.207,-0.1340794,0.15323359,9.715967
00.248,-0.12689656,0.16281068,9.711179
00.276,-0.10774237,0.16281068,9.725544
00.308,-0.11492519,0.15323359,9.715967
00.338,-0.12929083,0.16520496,9.725544
00.375,-0.14365649,0.14365649,9.718362
00.407,-0.10774237,0.15802214,9.7135725
00.447,-0.098165266,0.18914771,9.744699
00.475,-0.117319465,0.15083931,9.727939
00.506,-0.12689656,0.15802214,9.711179
00.546,-0.12210801,0.18196489,9.699207
00.574,-0.11253092,0.15802214,9.732727
00.606,-0.11971374,0.15323359,9.694419
00.647,-0.1340794,0.16041641,9.7135725
00.676,-0.07901107,0.14126222,9.727939
00.706,-0.08858817,0.16759923,9.727939
00.746,-0.13886794,0.21069619,9.732727
00.775,-0.13886794,0.14844504,9.711179
00.807,-0.09337672,0.16759923,9.727939
00.847,-0.12450229,0.21548474,9.70639
00.876,-0.18914771,0.16759923,9.735122
00.909,-0.08858817,0.076616794,9.775824
00.948,-0.15083931,0.3232271,9.715967
00.976,-0.07901107,0.026337024,9.696813
01.016,-0.102953814,0.14126222,9.711179
01.047,-0.11492519,0.21548474,9.703996
01.076,-0.10774237,0.13647367,9.72315
01.116,-0.15083931,0.2657645,9.72315
01.149,-0.076616794,0.021548472,9.720756
01.176,-0.1987248,0.16759923,9.72315
01.216,-0.11253092,0.24421602,9.751882
01.248,-0.052674048,0.07422252,9.727939
01.288,-0.16759923,0.19393626,9.727939
01.316,-0.12929083,0.21787901,9.70639
01.347,-0.10774237,0.18675344,9.711179
01.387,-0.11492519,0.105348095,9.715967
01.417,-0.090982445,0.17478207,9.732727
01.447,-0.12929083,0.20351335,9.7135725
01.486,-0.12929083,0.15562786,9.711179
01.515,-0.12689656,0.15323359,9.7135725
01.555,-0.12689656,0.17717634,9.725544
