timestamp,hr
00.000,110.03
01.000,110.03
02.000,109.98
03.000,109.88
04.000,109.75
05.000,109.77
06.000,109.82
07.000,109.93
08.000,110.02
09.000,110.1
10.000,110.27
11.000,110.43
12.000,110.55
13.000,110.68
14.000,110.95
15.000,111.18
16.000,111.47
17.000,111.73
18.000,112.07
19.000,112.37
20.000,112.63
21.000,112.82
22.000,112.98
23.000,113.12
24.000,113.27
25.000,113.4
26.000,113.57
27.000,113.75
28.000,113.97
29.000,114.15
30.000,114.3
31.000,114.42
32.000,114.55
33.000,114.62
34.000,114.48
35.000,114.35
36.000,114.25
37.000,114.15
38.000,113.97
39.000,113.75
40.000,113.73
41.000,113.77
42.000,113.78
43.000,113.82
44.000,113.82
45.000,113.78
46.000,113.75
47.000,113.68
48.000,113.6
49.000,113.45
50.000,113.3
51.000,113.13
52.000,112.92
53.000,112.73
54.000,112.55
55.000,112.27
56.000,112.05
57.000,111.87
58.000,111.7
59.000,111.57
