ts,action,actionOption,actionSub,actionSubOption,condition,conditionSub1Option,conditionSub2Option,place,emotionPositive,emotionTension,activity
1600792200.0,sleep,111,,,ALONE,,,home,5,1,3
1600792260.0,sleep,111,,,ALONE,,,home,5,1,3
1600792320.0,sleep,111,,,ALONE,,,home,5,1,3
1600792380.0,sleep,111,,,ALONE,,,home,5,1,3
1600792440.0,sleep,111,,,ALONE,,,home,5,1,3
1600792500.0,sleep,111,,,ALONE,,,home,5,1,3
1600792560.0,sleep,111,,,ALONE,,,home,5,1,3
1600792620.0,sleep,111,,,ALONE,,,home,5,1,3
1600792680.0,sleep,111,,,ALONE,,,home,5,1,3
1600792740.0,sleep,111,,,ALONE,,,home,5,1,3
1600792800.0,sleep,111,,,ALONE,,,home,5,1,3
1600792860.0,sleep,111,,,ALONE,,,home,5,1,3
1600792920.0,sleep,111,,,ALONE,,,home,5,1,3
1600792980.0,sleep,111,,,ALONE,,,home,5,1,3
1600793040.0,sleep,111,,,ALONE,,,home,5,1,3
1600793100.0,sleep,111,,,ALONE,,,home,5,1,3
1600793160.0,sleep,111,,,ALONE,,,home,5,1,3
1600793220.0,sleep,111,,,ALONE,,,home,5,1,3
1600793280.0,sleep,111,,,ALONE,,,home,5,1,3
1600793340.0,sleep,111,,,ALONE,,,home,5,1,3
1600793400.0,sleep,111,,,ALONE,,,home,5,1,3
1600793460.0,sleep,111,,,ALONE,,,home,5,1,3
1600793520.0,sleep,111,,,ALONE,,,home,5,1,3
1600793580.0,sleep,111,,,ALONE,,,home,5,1,3
1600793640.0,sleep,111,,,ALONE,,,home,5,1,3
1600793940.0,sleep,111,,,ALONE,,,home,5,1,3
1600794540.0,sleep,111,,,ALONE,,,home,5,1,3
1600796460.0,sleep,111,,,ALONE,,,home,5,1,3
1600798320.0,sleep,111,,,ALONE,,,home,5,1,3
1600800240.0,sleep,111,,,ALONE,,,home,5,1,3
1600801740.0,sleep,111,,,ALONE,,,home,5,1,3
1600803780.0,sleep,111,,,ALONE,,,home,5,1,3
1600805640.0,sleep,111,,,ALONE,,,home,5,1,3
1600807440.0,sleep,111,,,ALONE,,,home,5,1,3
1600809060.0,sleep,111,,,ALONE,,,home,5,1,3
1600810860.0,sleep,111,,,ALONE,,,home,5,1,3
1600812420.0,personal_care,132,,,ALONE,,,home,5,1,3
1600812480.0,personal_care,132,,,ALONE,,,home,5,1,3
1600812540.0,personal_care,132,,,ALONE,,,home,5,1,3
1600812600.0,personal_care,132,,,ALONE,,,home,5,1,3
1600812660.0,personal_care,132,,,ALONE,,,home,5,1,3
1600812720.0,personal_care,132,,,ALONE,,,home,5,1,3
1600812780.0,personal_care,132,,,ALONE,,,home,5,1,3
1600812840.0,personal_care,132,,,ALONE,,,home,5,1,3
1600812900.0,personal_care,132,,,ALONE,,,home,5,1,3
1600812960.0,personal_care,132,,,ALONE,,,home,5,1,3
1600813020.0,personal_care,132,,,ALONE,,,home,5,1,3
1600813080.0,personal_care,132,,,ALONE,,,home,5,1,3
1600813140.0,personal_care,132,,,ALONE,,,home,5,1,3
1600813200.0,personal_care,132,,,ALONE,,,home,5,1,3
1600813260.0,personal_care,132,,,ALONE,,,home,5,1,3
1600813320.0,personal_care,132,,,ALONE,,,home,5,1,3
1600813380.0,personal_care,132,,,ALONE,,,home,5,1,3
1600813440.0,personal_care,132,,,ALONE,,,home,5,1,3
1600813500.0,personal_care,132,,,ALONE,,,home,5,1,3
1600813560.0,personal_care,132,,,ALONE,,,home,5,1,3
1600813620.0,personal_care,132,,,ALONE,,,home,5,1,3
1600813680.0,personal_care,132,,,ALONE,,,home,5,1,3
1600813740.0,personal_care,132,,,ALONE,,,home,5,1,3
1600813800.0,personal_care,133,,,ALONE,,,home,6,1,3
1600813860.0,personal_care,133,,,ALONE,,,home,6,1,3
1600813920.0,personal_care,133,,,ALONE,,,home,6,1,3
1600813980.0,personal_care,133,,,ALONE,,,home,6,1,3
1600814040.0,personal_care,133,,,ALONE,,,home,6,1,3
1600814100.0,personal_care,133,,,ALONE,,,home,6,1,3
1600814160.0,personal_care,133,,,ALONE,,,home,6,1,3
1600814220.0,personal_care,133,,,ALONE,,,home,6,1,3
1600814280.0,personal_care,133,,,ALONE,,,home,6,1,3
1600814340.0,personal_care,133,,,ALONE,,,home,6,1,3
1600814400.0,personal_care,133,,,ALONE,,,home,6,1,3
1600814460.0,personal_care,133,,,ALONE,,,home,6,1,3
1600814520.0,personal_care,133,,,ALONE,,,home,6,1,3
1600814580.0,personal_care,133,,,ALONE,,,home,6,1,3
1600814640.0,personal_care,133,,,ALONE,,,home,6,1,3
1600814700.0,personal_care,133,,,ALONE,,,home,6,1,3
1600814760.0,personal_care,133,,,ALONE,,,home,6,1,3
1600814820.0,personal_care,133,,,ALONE,,,home,6,1,3
1600814880.0,personal_care,133,,,ALONE,,,home,6,1,3
1600814940.0,personal_care,133,,,ALONE,,,home,6,1,3
1600815000.0,personal_care,133,,,ALONE,,,home,6,1,3
1600815060.0,personal_care,133,,,ALONE,,,home,6,1,3
1600815120.0,personal_care,133,,,ALONE,,,home,6,1,3
1600815180.0,personal_care,133,,,ALONE,,,home,6,1,3
1600815240.0,personal_care,133,,,ALONE,,,home,6,1,3
1600815300.0,personal_care,133,,,ALONE,,,home,6,1,3
1600815360.0,personal_care,133,,,ALONE,,,home,6,1,3
1600815420.0,personal_care,133,,,ALONE,,,home,6,1,3
1600815480.0,personal_care,133,,,ALONE,,,home,6,1,3
1600815540.0,personal_care,133,,,ALONE,,,home,6,1,3
1600815600.0,personal_care,133,,,ALONE,,,home,6,1,3
1600815660.0,personal_care,133,,,ALONE,,,home,6,1,3
1600815720.0,personal_care,133,,,ALONE,,,home,6,1,3
1600815780.0,personal_care,133,,,ALONE,,,home,6,1,3
1600815840.0,personal_care,133,,,ALONE,,,home,6,1,2
1600815900.0,travel,82,move_method,1,ALONE,,,outdoor,5,1,2
1600815960.0,travel,82,move_method,1,ALONE,,,outdoor,5,1,2
1600816020.0,travel,82,move_method,1,ALONE,,,outdoor,5,1,4
1600816080.0,travel,82,move_method,1,ALONE,,,outdoor,5,1,2
1600816140.0,travel,82,move_method,1,ALONE,,,outdoor,5,1,4
1600816200.0,travel,82,move_method,1,ALONE,,,outdoor,5,1,4
1600816260.0,travel,82,move_method,1,ALONE,,,outdoor,5,1,4
1600816320.0,travel,82,move_method,1,ALONE,,,outdoor,5,1,4
1600816380.0,travel,82,move_method,1,ALONE,,,outdoor,5,1,0
1600816440.0,travel,82,move_method,1,ALONE,,,outdoor,5,1,4
1600816500.0,travel,82,move_method,6,ALONE,,,outdoor,5,1,0
1600816560.0,travel,82,move_method,6,ALONE,,,outdoor,5,1,0
1600816620.0,travel,82,move_method,6,ALONE,,,outdoor,5,1,3
1600816680.0,travel,82,move_method,6,ALONE,,,outdoor,5,1,0
1600816740.0,travel,82,move_method,6,ALONE,,,outdoor,5,1,4
1600816800.0,travel,82,move_method,6,ALONE,,,outdoor,5,1,0
1600816860.0,travel,82,move_method,6,ALONE,,,outdoor,5,1,3
1600816920.0,travel,82,move_method,6,ALONE,,,outdoor,5,1,4
1600816980.0,travel,82,move_method,6,ALONE,,,outdoor,5,1,3
1600817040.0,travel,82,move_method,6,ALONE,,,outdoor,5,1,4
