ts,action,actionOption,actionSub,actionSubOption,condition,conditionSub1Option,conditionSub2Option,place,emotionPositive,emotionTension,activity
1599147360.0,recreation_etc,791,,,WITH_MANY,2,3,home,7,1,3
1599149040.0,recreation_etc,791,,,WITH_MANY,2,3,home,7,1,3
1599150720.0,recreation_etc,791,,,WITH_MANY,2,3,home,7,1,3
1599153180.0,recreation_etc,791,,,WITH_MANY,2,3,home,7,1,3
1599154380.0,recreation_etc,791,,,WITH_MANY,2,3,home,7,1,3
1599154440.0,recreation_etc,791,,,WITH_MANY,2,3,home,7,1,3
1599155040.0,recreation_etc,791,,,WITH_MANY,2,3,home,7,1,3
1599156480.0,recreation_etc,791,,,WITH_MANY,2,3,home,7,1,3
1599158400.0,recreation_etc,791,,,WITH_MANY,2,3,home,7,1,3
1599160020.0,recreation_etc,791,,,WITH_MANY,2,3,home,7,1,3
1599161580.0,recreation_etc,791,,,WITH_MANY,2,3,home,7,1,3
1599161640.0,recreation_etc,791,,,WITH_MANY,2,3,home,7,1,3
1599161700.0,recreation_etc,791,,,WITH_MANY,2,3,home,7,1,3
1599161820.0,recreation_etc,791,,,WITH_MANY,2,3,home,7,1,3
1599163380.0,sleep,111,,,ALONE,,,home,4,1,3
1599163440.0,sleep,111,,,ALONE,,,home,4,1,3
1599163500.0,sleep,111,,,ALONE,,,home,4,1,3
1599163680.0,sleep,111,,,ALONE,,,home,4,1,3
1599165180.0,sleep,111,,,ALONE,,,home,4,1,3
1599165240.0,sleep,111,,,ALONE,,,home,4,1,3
1599165300.0,sleep,111,,,ALONE,,,home,4,1,3
1599165360.0,sleep,111,,,ALONE,,,home,4,1,3
1599165420.0,sleep,111,,,ALONE,,,home,4,1,3
1599165480.0,sleep,111,,,ALONE,,,home,4,1,3
1599165600.0,sleep,111,,,ALONE,,,home,4,1,3
1599167460.0,sleep,111,,,ALONE,,,home,4,1,3
1599169560.0,sleep,111,,,ALONE,,,home,4,1,3
1599170760.0,sleep,111,,,ALONE,,,home,4,1,3
1599170760.0,sleep,111,,,ALONE,,,home,4,1,3
1599170940.0,sleep,111,,,ALONE,,,home,4,1,3
1599172620.0,sleep,111,,,ALONE,,,home,4,1,3
1599174780.0,sleep,111,,,ALONE,,,home,4,1,3
1599176100.0,sleep,111,,,ALONE,,,home,4,1,3
1599176700.0,sleep,111,,,ALONE,,,home,4,1,3
1599177900.0,sleep,111,,,ALONE,,,home,4,1,3
1599178500.0,sleep,111,,,ALONE,,,home,4,1,3
1599179700.0,sleep,111,,,ALONE,,,home,4,1,3
1599180000.0,sleep,111,,,ALONE,,,home,4,1,3
1599181740.0,sleep,111,,,ALONE,,,home,4,1,3
1599183540.0,sleep,111,,,ALONE,,,home,4,1,3
1599185100.0,sleep,111,,,ALONE,,,home,4,1,3
1599185160.0,sleep,111,,,ALONE,,,home,4,1,3
1599185220.0,sleep,111,,,ALONE,,,home,4,1,3
1599185280.0,sleep,111,,,ALONE,,,home,4,1,3
1599185340.0,sleep,111,,,ALONE,,,home,4,1,3
1599185400.0,sleep,111,,,ALONE,,,home,4,1,3
1599185460.0,sleep,111,,,ALONE,,,home,4,1,3
1599185520.0,sleep,111,,,ALONE,,,home,4,1,3
1599185580.0,sleep,111,,,ALONE,,,home,4,1,3
1599185640.0,sleep,111,,,ALONE,,,home,4,1,3
1599185700.0,sleep,111,,,ALONE,,,home,4,1,3
1599185760.0,sleep,111,,,ALONE,,,home,4,1,3
1599185820.0,sleep,111,,,ALONE,,,home,4,1,3
1599185880.0,sleep,111,,,ALONE,,,home,4,1,3
1599185940.0,sleep,111,,,ALONE,,,home,4,1,3
1599186000.0,sleep,111,,,ALONE,,,home,4,1,3
1599186060.0,sleep,111,,,ALONE,,,home,4,1,3
1599186120.0,sleep,111,,,ALONE,,,home,4,1,3
1599186180.0,sleep,111,,,ALONE,,,home,4,1,3
1599186360.0,sleep,111,,,ALONE,,,home,4,1,3
1599187080.0,sleep,111,,,ALONE,,,home,4,1,3
1599188760.0,sleep,111,,,ALONE,,,home,4,1,3
1599190500.0,socialising,712,,,ALONE,2,2,home,5,1,3
1599190560.0,socialising,712,,,ALONE,2,2,home,5,1,3
1599190620.0,socialising,712,,,ALONE,2,2,home,5,1,3
1599190680.0,socialising,712,,,ALONE,2,2,home,5,1,3
1599190740.0,socialising,712,,,ALONE,2,2,home,5,1,3
1599190800.0,socialising,712,,,ALONE,2,2,home,5,1,3
1599190860.0,socialising,712,,,ALONE,2,2,home,5,1,3
1599190920.0,socialising,712,,,ALONE,2,2,home,5,1,3
1599190980.0,socialising,712,,,ALONE,2,2,home,5,1,3
1599191040.0,socialising,712,,,ALONE,2,2,home,5,1,3
1599191100.0,sleep,111,,,ALONE,,,home,5,1,3
1599191160.0,sleep,111,,,ALONE,,,home,5,1,3
1599191220.0,sleep,111,,,ALONE,,,home,5,1,3
1599191280.0,sleep,111,,,ALONE,,,home,5,1,3
1599191520.0,sleep,111,,,ALONE,,,home,5,1,3
1599192420.0,sleep,111,,,ALONE,,,home,5,1,3
1599192420.0,sleep,111,,,ALONE,,,home,5,1,3
1599192480.0,sleep,111,,,ALONE,,,home,5,1,3
1599192540.0,sleep,111,,,ALONE,,,home,5,1,3
1599196140.0,sleep,111,,,ALONE,,,home,5,1,3
1599197520.0,sleep,111,,,ALONE,,,home,5,1,3
1599199080.0,sleep,111,,,ALONE,,,home,5,1,3
1599199140.0,sleep,111,,,ALONE,,,home,5,1,3
1599199200.0,recreation_etc,793,,,ALONE,,,home,4,1,3
1599199260.0,recreation_etc,793,,,ALONE,,,home,4,1,3
1599199320.0,recreation_etc,793,,,ALONE,,,home,4,1,3
1599199380.0,recreation_etc,793,,,ALONE,,,home,4,1,3
1599199440.0,recreation_etc,793,,,ALONE,,,home,4,1,3
1599199500.0,recreation_etc,793,,,ALONE,,,home,4,1,3
1599199560.0,recreation_etc,793,,,ALONE,,,home,4,1,3
1599199620.0,recreation_etc,793,,,ALONE,,,home,4,1,3
1599199680.0,recreation_etc,793,,,ALONE,,,home,4,1,3
1599199740.0,recreation_etc,793,,,ALONE,,,home,4,1,3
1599199800.0,recreation_etc,793,,,ALONE,,,home,4,1,3
1599199860.0,recreation_etc,793,,,ALONE,,,home,4,1,3
1599199920.0,recreation_etc,793,,,ALONE,,,home,4,1,3
1599199980.0,recreation_etc,793,,,ALONE,,,home,4,1,3
1599200040.0,recreation_etc,793,,,ALONE,,,home,4,1,3
1599200100.0,recreation_etc,793,,,ALONE,,,home,4,1,3
1599200160.0,recreation_etc,793,,,ALONE,,,home,4,1,3
1599200220.0,recreation_etc,793,,,ALONE,,,home,4,1,3
1599200280.0,recreation_etc,793,,,ALONE,,,home,4,1,3
1599200340.0,recreation_etc,793,,,ALONE,,,home,4,1,3
1599200400.0,recreation_etc,793,,,ALONE,,,home,4,1,3
1599200460.0,recreation_etc,793,,,ALONE,,,home,4,1,3
1599200520.0,recreation_etc,793,,,ALONE,,,home,4,1,3
1599200580.0,recreation_etc,793,,,ALONE,,,home,4,1,3
1599200640.0,recreation_etc,793,,,ALONE,,,home,4,1,3
1599200700.0,recreation_etc,793,,,ALONE,,,home,4,1,3
1599200760.0,recreation_etc,793,,,ALONE,,,home,4,1,3
1599200820.0,recreation_etc,793,,,ALONE,,,home,4,1,3
1599200880.0,recreation_etc,793,,,ALONE,,,home,4,1,3
1599200940.0,recreation_etc,793,,,ALONE,,,home,4,1,3
1599201000.0,recreation_etc,793,,,ALONE,,,home,4,1,3
1599201060.0,recreation_etc,793,,,ALONE,,,home,4,1,3
1599201120.0,recreation_etc,793,,,ALONE,,,home,4,1,3
1599201180.0,recreation_etc,793,,,ALONE,,,home,4,1,3
1599201240.0,recreation_etc,793,,,ALONE,,,home,4,1,3
1599201300.0,recreation_etc,793,,,ALONE,,,home,4,1,3
