timestamp,temp
00.000,33.93
00.250,33.93
00.500,33.93
00.750,33.93
01.000,33.97
01.250,33.97
01.500,33.97
01.750,33.97
02.000,33.95
02.250,33.95
02.500,33.95
02.750,33.95
03.000,33.93
03.250,33.93
03.500,33.93
03.750,33.93
04.000,33.95
04.250,33.95
04.500,33.95
04.750,33.95
05.000,33.93
05.250,33.93
05.500,33.93
05.750,33.93
06.000,33.93
06.250,33.93
06.500,33.93
06.750,33.93
07.000,33.93
07.250,33.93
07.500,33.93
07.750,33.93
08.000,33.95
08.250,33.95
08.500,33.95
08.750,33.95
09.000,33.95
09.250,33.95
09.500,33.95
09.750,33.95
10.000,33.95
10.250,33.95
10.500,33.95
10.750,33.95
11.000,33.93
11.250,33.93
11.500,33.93
11.750,33.93
12.000,33.95
12.250,33.95
12.500,33.95
12.750,33.95
13.000,33.93
13.250,33.93
13.500,33.93
13.750,33.93
14.000,33.91
14.250,33.91
14.500,33.91
14.750,33.91
15.000,33.93
15.250,33.93
15.500,33.93
15.750,33.93
16.000,33.93
16.250,33.93
16.500,33.93
16.750,33.93
17.000,33.95
17.250,33.95
17.500,33.95
17.750,33.95
18.000,33.93
18.250,33.93
18.500,33.93
18.750,33.93
19.000,33.95
19.250,33.95
19.500,33.95
19.750,33.95
20.000,33.97
20.250,33.97
20.500,33.97
20.750,33.97
21.000,33.93
21.250,33.93
21.500,33.93
21.750,33.93
22.000,33.97
22.250,33.97
22.500,33.97
22.750,33.97
23.000,33.93
23.250,33.93
23.500,33.93
23.750,33.93
24.000,33.93
24.250,33.93
24.500,33.93
24.750,33.93
25.000,33.93
25.250,33.93
25.500,33.93
25.750,33.93
26.000,33.93
26.250,33.93
26.500,33.93
26.750,33.93
27.000,33.93
27.250,33.93
27.500,33.93
27.750,33.93
28.000,33.91
28.250,33.91
28.500,33.91
28.750,33.91
29.000,33.93
29.250,33.93
29.500,33.93
29.750,33.93
30.000,33.93
30.250,33.93
30.500,33.93
30.750,33.93
31.000,33.93
31.250,33.93
31.500,33.93
31.750,33.93
32.000,33.95
32.250,33.95
32.500,33.95
32.750,33.95
33.000,33.93
33.250,33.93
33.500,33.93
33.750,33.93
34.000,33.93
34.250,33.93
34.500,33.93
34.750,33.93
35.000,33.91
35.250,33.91
35.500,33.91
35.750,33.91
36.000,33.91
36.250,33.91
36.500,33.91
36.750,33.91
37.000,33.91
37.250,33.91
37.500,33.91
37.750,33.91
38.000,33.89
38.250,33.89
38.500,33.89
38.750,33.89
39.000,33.91
39.250,33.91
39.500,33.91
39.750,33.91
40.000,33.91
40.250,33.91
40.500,33.91
40.750,33.91
41.000,33.89
41.250,33.89
41.500,33.89
41.750,33.89
42.000,33.91
42.250,33.91
42.500,33.91
42.750,33.91
43.000,33.89
43.250,33.89
43.500,33.89
43.750,33.89
44.000,33.89
44.250,33.89
44.500,33.89
44.750,33.89
45.000,33.89
45.250,33.89
45.500,33.89
45.750,33.89
46.000,33.89
46.250,33.89
46.500,33.89
46.750,33.89
47.000,33.87
47.250,33.87
47.500,33.87
47.750,33.87
48.000,33.91
48.250,33.91
48.500,33.91
48.750,33.91
49.000,33.89
49.250,33.89
49.500,33.89
49.750,33.89
50.000,33.93
50.250,33.93
50.500,33.93
50.750,33.93
51.000,33.91
51.250,33.91
51.500,33.91
51.750,33.91
52.000,33.95
52.250,33.95
52.500,33.95
52.750,33.95
53.000,33.91
53.250,33.91
53.500,33.91
53.750,33.91
54.000,33.93
54.250,33.93
54.500,33.93
54.750,33.93
55.000,33.91
55.250,33.91
55.500,33.91
55.750,33.91
56.000,33.93
56.250,33.93
56.500,33.93
56.750,33.93
57.000,33.93
57.250,33.93
57.500,33.93
57.750,33.93
58.000,33.91
58.250,33.91
58.500,33.91
58.750,33.91
59.000,33.91
59.250,33.91
59.500,33.91
59.750,33.91
