ts,action,actionOption,actionSub,actionSubOption,condition,conditionSub1Option,conditionSub2Option,place,emotionPositive,emotionTension,activity
1600106400.0,sleep,111,,,ALONE,,,home,6,2,3
1600106460.0,sleep,111,,,ALONE,,,home,6,2,3
1600106520.0,sleep,111,,,ALONE,,,home,6,2,3
1600106580.0,sleep,111,,,ALONE,,,home,6,2,3
1600106640.0,sleep,111,,,ALONE,,,home,6,2,3
1600106700.0,sleep,111,,,ALONE,,,home,6,2,3
1600106760.0,sleep,111,,,ALONE,,,home,6,2,3
1600106820.0,sleep,111,,,ALONE,,,home,6,2,3
1600106880.0,sleep,111,,,ALONE,,,home,6,2,3
1600106940.0,sleep,111,,,ALONE,,,home,6,2,3
1600107000.0,sleep,111,,,ALONE,,,home,6,2,3
1600107060.0,sleep,111,,,ALONE,,,home,6,2,3
1600107120.0,sleep,111,,,ALONE,,,home,6,2,3
1600107180.0,sleep,111,,,ALONE,,,home,6,2,3
1600107240.0,sleep,111,,,ALONE,,,home,6,2,3
1600107300.0,sleep,111,,,ALONE,,,home,6,2,3
1600107360.0,sleep,111,,,ALONE,,,home,6,2,3
1600107420.0,sleep,111,,,ALONE,,,home,6,2,3
1600107480.0,sleep,111,,,ALONE,,,home,6,2,3
1600107540.0,sleep,111,,,ALONE,,,home,6,2,3
1600107600.0,sleep,111,,,ALONE,,,home,6,2,3
1600107660.0,sleep,111,,,ALONE,,,home,6,2,3
1600107720.0,sleep,111,,,ALONE,,,home,6,2,3
1600107780.0,sleep,111,,,ALONE,,,home,6,2,3
1600107840.0,sleep,111,,,ALONE,,,home,6,2,3
1600107900.0,sleep,111,,,ALONE,,,home,6,2,3
1600107960.0,sleep,111,,,ALONE,,,home,6,2,3
1600108020.0,sleep,111,,,ALONE,,,home,6,2,3
1600108080.0,sleep,111,,,ALONE,,,home,6,2,3
1600108140.0,sleep,111,,,ALONE,,,home,6,2,3
1600108200.0,sleep,111,,,ALONE,,,home,6,2,3
1600108260.0,sleep,111,,,ALONE,,,home,6,2,3
1600108320.0,sleep,111,,,ALONE,,,home,6,2,3
1600108380.0,sleep,111,,,ALONE,,,home,6,2,3
1600108440.0,sleep,111,,,ALONE,,,home,6,2,3
1600108500.0,sleep,111,,,ALONE,,,home,6,2,3
1600108560.0,sleep,111,,,ALONE,,,home,6,2,3
1600108620.0,sleep,111,,,ALONE,,,home,6,2,3
1600108680.0,sleep,111,,,ALONE,,,home,6,2,3
1600108740.0,sleep,111,,,ALONE,,,home,6,2,3
1600108800.0,sleep,111,,,ALONE,,,home,6,2,3
1600108860.0,sleep,111,,,ALONE,,,home,6,2,3
1600108920.0,sleep,111,,,ALONE,,,home,6,2,3
1600108980.0,sleep,111,,,ALONE,,,home,6,2,3
1600109040.0,sleep,111,,,ALONE,,,home,6,2,3
1600109100.0,sleep,111,,,ALONE,,,home,6,2,3
1600109160.0,sleep,111,,,ALONE,,,home,6,2,3
1600109220.0,sleep,111,,,ALONE,,,home,6,2,3
1600109280.0,sleep,111,,,ALONE,,,home,6,2,3
1600109340.0,sleep,111,,,ALONE,,,home,6,2,3
1600109400.0,sleep,111,,,ALONE,,,home,6,2,3
1600109460.0,sleep,111,,,ALONE,,,home,6,2,3
1600109520.0,sleep,111,,,ALONE,,,home,6,2,3
1600109580.0,sleep,111,,,ALONE,,,home,6,2,3
1600109640.0,sleep,111,,,ALONE,,,home,6,2,3
1600109700.0,sleep,111,,,ALONE,,,home,6,2,3
1600109760.0,sleep,111,,,ALONE,,,home,6,2,3
1600109820.0,sleep,111,,,ALONE,,,home,6,2,3
1600109880.0,sleep,111,,,ALONE,,,home,6,2,3
1600109940.0,sleep,111,,,ALONE,,,home,6,2,3
1600110000.0,sleep,111,,,ALONE,,,home,6,2,3
1600110060.0,sleep,111,,,ALONE,,,home,6,2,3
1600110120.0,sleep,111,,,ALONE,,,home,6,2,3
1600110180.0,sleep,111,,,ALONE,,,home,6,2,3
1600110240.0,sleep,111,,,ALONE,,,home,6,2,3
1600110300.0,sleep,111,,,ALONE,,,home,6,2,3
1600110360.0,sleep,111,,,ALONE,,,home,6,2,3
1600110420.0,sleep,111,,,ALONE,,,home,6,2,3
1600110480.0,sleep,111,,,ALONE,,,home,6,2,3
1600110540.0,sleep,111,,,ALONE,,,home,6,2,3
1600110660.0,sleep,111,,,ALONE,,,home,6,2,3
1600111740.0,sleep,111,,,ALONE,,,home,6,2,3
1600113120.0,sleep,111,,,ALONE,,,home,6,2,3
1600114440.0,sleep,111,,,ALONE,,,home,6,2,3
1600116180.0,sleep,111,,,ALONE,,,home,6,2,3
1600117980.0,sleep,111,,,ALONE,,,home,6,2,3
1600120020.0,sleep,111,,,ALONE,,,home,6,2,3
1600121760.0,sleep,111,,,ALONE,,,home,6,2,3
1600123560.0,sleep,111,,,ALONE,,,home,6,2,3
1600125240.0,sleep,111,,,ALONE,,,home,6,2,3
1600127220.0,sleep,111,,,ALONE,,,home,6,2,3
1600128600.0,sleep,111,,,ALONE,,,home,6,2,3
1600130340.0,sleep,111,,,ALONE,,,home,6,2,3
1600130700.0,sleep,111,,,ALONE,,,home,6,2,3
1600132320.0,sleep,111,,,ALONE,,,home,6,2,3
1600134180.0,sleep,111,,,ALONE,,,home,6,2,3
1600135740.0,socialising,713,,,ALONE,2,3,home,6,1,3
1600135800.0,socialising,713,,,ALONE,2,3,home,6,1,3
1600135860.0,socialising,713,,,ALONE,2,3,home,6,1,3
1600135920.0,socialising,713,,,ALONE,2,3,home,6,1,3
1600135980.0,socialising,713,,,ALONE,2,3,home,6,1,3
1600136040.0,socialising,713,,,ALONE,2,3,home,6,1,3
1600136100.0,socialising,713,,,ALONE,2,3,home,6,1,3
1600136160.0,socialising,713,,,ALONE,2,3,home,6,1,3
1600136220.0,socialising,713,,,ALONE,2,3,home,6,1,3
1600136280.0,socialising,713,,,ALONE,2,3,home,6,1,3
1600136340.0,socialising,713,,,ALONE,2,3,home,6,1,3
1600136400.0,socialising,713,,,ALONE,2,3,home,6,1,3
1600136460.0,socialising,713,,,ALONE,2,3,home,6,1,3
1600136520.0,socialising,713,,,ALONE,2,3,home,6,1,3
1600136580.0,socialising,713,,,ALONE,2,3,home,6,1,3
1600136640.0,socialising,713,,,ALONE,2,3,home,6,1,3
1600136700.0,socialising,713,,,ALONE,2,3,home,6,1,3
1600136760.0,socialising,713,,,ALONE,2,3,home,6,1,3
1600136820.0,socialising,713,,,ALONE,2,3,home,6,1,3
1600136880.0,socialising,713,,,ALONE,2,3,home,6,1,3
1600136940.0,socialising,713,,,ALONE,2,3,home,6,1,3
1600137000.0,household,41,,,ALONE,,,home,6,1,3
1600137060.0,household,41,,,ALONE,,,home,6,1,3
1600137120.0,household,41,,,ALONE,,,home,6,1,3
1600137180.0,household,41,,,ALONE,,,home,6,1,3
1600137240.0,household,41,,,ALONE,,,home,6,1,3
1600137300.0,meal,121,meal_amount,1,ALONE,,,home,6,1,3
1600137360.0,meal,121,meal_amount,1,ALONE,,,home,6,1,3
1600137420.0,meal,121,meal_amount,1,ALONE,,,home,6,1,3
1600137480.0,meal,121,meal_amount,1,ALONE,,,home,6,1,3
1600137540.0,meal,121,meal_amount,1,ALONE,,,home,6,1,3
1600137600.0,meal,121,meal_amount,1,ALONE,,,home,6,1,3
1600137660.0,meal,121,meal_amount,1,ALONE,,,home,6,1,3
1600137720.0,meal,121,meal_amount,1,ALONE,,,home,6,1,3
1600137780.0,meal,121,meal_amount,1,ALONE,,,home,6,1,3
1600137840.0,meal,121,meal_amount,1,ALONE,,,home,6,1,3
