timestamp,temp
00.000,30.91
00.250,30.91
00.500,30.91
00.750,30.91
01.000,30.89
01.250,30.89
01.500,30.89
01.750,30.89
02.000,30.91
02.250,30.91
02.500,30.91
02.750,30.91
03.000,30.91
03.250,30.91
03.500,30.91
03.750,30.91
04.000,30.91
04.250,30.91
04.500,30.91
04.750,30.91
05.000,30.91
05.250,30.91
05.500,30.91
05.750,30.91
06.000,30.93
06.250,30.93
06.500,30.93
06.750,30.93
07.000,30.91
07.250,30.91
07.500,30.91
07.750,30.91
08.000,30.91
08.250,30.91
08.500,30.91
08.750,30.91
09.000,30.91
09.250,30.91
09.500,30.91
09.750,30.91
10.000,30.93
10.250,30.93
10.500,30.93
10.750,30.93
11.000,30.91
11.250,30.91
11.500,30.91
11.750,30.91
12.000,30.95
12.250,30.95
12.500,30.95
12.750,30.95
13.000,30.91
13.250,30.91
13.500,30.91
13.750,30.91
14.000,30.93
14.250,30.93
14.500,30.93
14.750,30.93
15.000,30.91
15.250,30.91
15.500,30.91
15.750,30.91
16.000,30.93
16.250,30.93
16.500,30.93
16.750,30.93
17.000,30.93
17.250,30.93
17.500,30.93
17.750,30.93
18.000,30.93
18.250,30.93
18.500,30.93
18.750,30.93
19.000,30.91
19.250,30.91
19.500,30.91
19.750,30.91
20.000,30.93
20.250,30.93
20.500,30.93
20.750,30.93
21.000,30.93
21.250,30.93
21.500,30.93
21.750,30.93
22.000,30.93
22.250,30.93
22.500,30.93
22.750,30.93
23.000,30.93
23.250,30.93
23.500,30.93
23.750,30.93
24.000,30.91
24.250,30.91
24.500,30.91
24.750,30.91
25.000,30.95
25.250,30.95
25.500,30.95
25.750,30.95
26.000,30.93
26.250,30.93
26.500,30.93
26.750,30.93
27.000,30.93
27.250,30.93
27.500,30.93
27.750,30.93
28.000,30.93
28.250,30.93
28.500,30.93
28.750,30.93
29.000,30.97
29.250,30.97
29.500,30.97
29.750,30.97
30.000,30.93
30.250,30.93
30.500,30.93
30.750,30.93
31.000,30.93
31.250,30.93
31.500,30.93
31.750,30.93
32.000,30.91
32.250,30.91
32.500,30.91
32.750,30.91
33.000,30.93
33.250,30.93
33.500,30.93
33.750,30.93
34.000,30.91
34.250,30.91
34.500,30.91
34.750,30.91
35.000,30.93
35.250,30.93
35.500,30.93
35.750,30.93
36.000,30.95
36.250,30.95
36.500,30.95
36.750,30.95
37.000,30.95
37.250,30.95
37.500,30.95
37.750,30.95
38.000,30.95
38.250,30.95
38.500,30.95
38.750,30.95
39.000,30.93
39.250,30.93
39.500,30.93
39.750,30.93
40.000,30.97
40.250,30.97
40.500,30.97
40.750,30.97
41.000,30.95
41.250,30.95
41.500,30.95
41.750,30.95
42.000,30.95
42.250,30.95
42.500,30.95
42.750,30.95
43.000,30.95
43.250,30.95
43.500,30.95
43.750,30.95
44.000,30.97
44.250,30.97
44.500,30.97
44.750,30.97
45.000,30.97
45.250,30.97
45.500,30.97
45.750,30.97
46.000,30.93
46.250,30.93
46.500,30.93
46.750,30.93
47.000,30.97
47.250,30.97
47.500,30.97
47.750,30.97
48.000,30.95
48.250,30.95
48.500,30.95
48.750,30.95
49.000,30.95
49.250,30.95
49.500,30.95
49.750,30.95
50.000,30.95
50.250,30.95
50.500,30.95
50.750,30.95
51.000,30.95
51.250,30.95
51.500,30.95
51.750,30.95
52.000,30.97
52.250,30.97
52.500,30.97
52.750,30.97
53.000,30.95
53.250,30.95
53.500,30.95
53.750,30.95
54.000,30.99
54.250,30.99
54.500,30.99
54.750,30.99
55.000,30.95
55.250,30.95
55.500,30.95
55.750,30.95
56.000,30.95
56.250,30.95
56.500,30.95
56.750,30.95
57.000,30.99
57.250,30.99
57.500,30.99
57.750,30.99
58.000,30.97
58.250,30.97
58.500,30.97
58.750,30.97
59.000,30.97
59.250,30.97
59.500,30.97
59.750,30.97
