ts,action,actionOption,actionSub,actionSubOption,condition,conditionSub1Option,conditionSub2Option,place,emotionPositive,emotionTension,activity
1600192800.0,sleep,112,,,ALONE,,,home,4,1,3
1600192860.0,sleep,112,,,ALONE,,,home,4,1,3
1600192920.0,sleep,112,,,ALONE,,,home,4,1,3
1600192980.0,sleep,112,,,ALONE,,,home,4,1,3
1600193040.0,sleep,112,,,ALONE,,,home,4,1,3
1600193100.0,sleep,112,,,ALONE,,,home,4,1,3
1600193160.0,sleep,112,,,ALONE,,,home,4,1,3
1600193220.0,sleep,112,,,ALONE,,,home,4,1,3
1600193280.0,sleep,112,,,ALONE,,,home,4,1,3
1600193340.0,sleep,112,,,ALONE,,,home,4,1,3
1600193400.0,sleep,112,,,ALONE,,,home,4,1,3
1600193460.0,sleep,112,,,ALONE,,,home,4,1,3
1600193520.0,sleep,112,,,ALONE,,,home,4,1,3
1600193580.0,sleep,112,,,ALONE,,,home,4,1,3
1600193640.0,sleep,112,,,ALONE,,,home,4,1,3
1600193700.0,sleep,112,,,ALONE,,,home,4,1,3
1600193760.0,sleep,112,,,ALONE,,,home,4,1,3
1600193820.0,sleep,112,,,ALONE,,,home,4,1,3
1600193880.0,sleep,112,,,ALONE,,,home,4,1,3
1600193940.0,sleep,112,,,ALONE,,,home,4,1,3
1600194000.0,sleep,112,,,ALONE,,,home,4,1,3
1600194060.0,sleep,112,,,ALONE,,,home,4,1,3
1600194120.0,sleep,112,,,ALONE,,,home,4,1,3
1600194180.0,sleep,112,,,ALONE,,,home,4,1,3
1600194240.0,sleep,112,,,ALONE,,,home,4,1,3
1600194300.0,sleep,112,,,ALONE,,,home,4,1,3
1600194360.0,sleep,112,,,ALONE,,,home,4,1,3
1600194420.0,sleep,112,,,ALONE,,,home,4,1,3
1600194480.0,sleep,112,,,ALONE,,,home,4,1,3
1600194540.0,sleep,112,,,ALONE,,,home,4,1,3
1600194600.0,sleep,112,,,ALONE,,,home,4,1,3
1600194660.0,sleep,112,,,ALONE,,,home,4,1,3
1600194720.0,sleep,112,,,ALONE,,,home,4,1,3
1600194780.0,sleep,112,,,ALONE,,,home,4,1,3
1600194840.0,sleep,112,,,ALONE,,,home,4,1,3
1600194900.0,sleep,112,,,ALONE,,,home,4,1,3
1600194960.0,sleep,112,,,ALONE,,,home,4,1,3
1600195020.0,sleep,112,,,ALONE,,,home,4,1,3
1600195080.0,sleep,112,,,ALONE,,,home,4,1,3
1600195140.0,sleep,112,,,ALONE,,,home,4,1,3
1600195200.0,sleep,112,,,ALONE,,,home,4,1,3
1600195260.0,sleep,112,,,ALONE,,,home,4,1,3
1600195320.0,sleep,112,,,ALONE,,,home,4,1,3
1600195380.0,sleep,112,,,ALONE,,,home,4,1,3
1600195440.0,sleep,112,,,ALONE,,,home,4,1,3
1600195500.0,sleep,112,,,ALONE,,,home,4,1,3
1600195560.0,sleep,112,,,ALONE,,,home,4,1,3
1600195620.0,sleep,112,,,ALONE,,,home,4,1,3
1600195680.0,sleep,112,,,ALONE,,,home,4,1,3
1600195740.0,sleep,112,,,ALONE,,,home,4,1,3
1600195800.0,sleep,112,,,ALONE,,,home,4,1,3
1600195860.0,sleep,112,,,ALONE,,,home,4,1,3
1600195920.0,sleep,112,,,ALONE,,,home,4,1,3
1600195980.0,sleep,112,,,ALONE,,,home,4,1,3
1600196040.0,sleep,112,,,ALONE,,,home,4,1,3
1600196100.0,sleep,112,,,ALONE,,,home,4,1,3
1600196160.0,sleep,112,,,ALONE,,,home,4,1,3
1600196220.0,sleep,112,,,ALONE,,,home,4,1,3
1600196280.0,sleep,112,,,ALONE,,,home,4,1,3
1600196340.0,sleep,112,,,ALONE,,,home,4,1,3
1600196400.0,sleep,112,,,ALONE,,,home,4,1,3
1600196460.0,sleep,112,,,ALONE,,,home,4,1,3
1600196520.0,sleep,112,,,ALONE,,,home,4,1,3
1600196580.0,sleep,112,,,ALONE,,,home,4,1,3
1600196640.0,sleep,112,,,ALONE,,,home,4,1,3
1600196700.0,sleep,112,,,ALONE,,,home,4,1,3
1600196760.0,sleep,112,,,ALONE,,,home,4,1,3
1600196820.0,sleep,112,,,ALONE,,,home,4,1,3
1600196880.0,sleep,112,,,ALONE,,,home,4,1,3
1600196940.0,sleep,112,,,ALONE,,,home,4,1,3
1600197000.0,sleep,112,,,ALONE,,,home,4,1,3
1600197060.0,sleep,112,,,ALONE,,,home,4,1,3
1600197120.0,sleep,112,,,ALONE,,,home,4,1,3
1600197180.0,sleep,112,,,ALONE,,,home,4,1,3
1600197240.0,sleep,112,,,ALONE,,,home,4,1,3
1600197300.0,sleep,112,,,ALONE,,,home,4,1,3
1600197360.0,sleep,112,,,ALONE,,,home,4,1,3
1600197420.0,sleep,112,,,ALONE,,,home,4,1,3
1600197480.0,sleep,112,,,ALONE,,,home,4,1,3
1600197540.0,sleep,112,,,ALONE,,,home,4,1,3
1600197600.0,sleep,112,,,ALONE,,,home,4,1,3
1600197660.0,sleep,112,,,ALONE,,,home,4,1,3
1600197720.0,sleep,112,,,ALONE,,,home,4,1,3
1600197780.0,sleep,112,,,ALONE,,,home,4,1,3
1600197840.0,sleep,112,,,ALONE,,,home,4,1,3
1600197900.0,sleep,112,,,ALONE,,,home,4,1,3
1600197960.0,sleep,112,,,ALONE,,,home,4,1,3
1600198020.0,sleep,112,,,ALONE,,,home,4,1,3
1600198080.0,sleep,112,,,ALONE,,,home,4,1,3
1600198140.0,sleep,112,,,ALONE,,,home,4,1,3
1600198200.0,sleep,112,,,ALONE,,,home,4,1,3
1600198260.0,sleep,112,,,ALONE,,,home,4,1,3
1600198320.0,sleep,112,,,ALONE,,,home,4,1,3
1600198380.0,sleep,112,,,ALONE,,,home,4,1,3
1600198440.0,sleep,112,,,ALONE,,,home,4,1,3
1600198500.0,sleep,112,,,ALONE,,,home,4,1,3
1600198560.0,sleep,112,,,ALONE,,,home,4,1,3
1600198620.0,sleep,112,,,ALONE,,,home,4,1,3
1600198680.0,sleep,112,,,ALONE,,,home,4,1,3
1600198740.0,sleep,112,,,ALONE,,,home,4,1,3
1600198800.0,sleep,112,,,ALONE,,,home,4,1,3
1600198860.0,sleep,112,,,ALONE,,,home,4,1,3
1600198920.0,sleep,112,,,ALONE,,,home,4,1,3
1600198980.0,sleep,112,,,ALONE,,,home,4,1,3
1600199040.0,sleep,112,,,ALONE,,,home,4,1,3
1600199100.0,sleep,112,,,ALONE,,,home,4,1,3
1600199160.0,sleep,112,,,ALONE,,,home,4,1,3
1600199220.0,sleep,112,,,ALONE,,,home,4,1,3
1600199280.0,sleep,112,,,ALONE,,,home,4,1,3
1600199340.0,sleep,112,,,ALONE,,,home,4,1,3
1600199400.0,sleep,112,,,ALONE,,,home,4,1,3
1600199460.0,sleep,112,,,ALONE,,,home,4,1,3
1600199520.0,sleep,112,,,ALONE,,,home,4,1,3
1600199580.0,sleep,112,,,ALONE,,,home,4,1,3
1600199640.0,sleep,112,,,ALONE,,,home,4,1,3
1600199700.0,sleep,112,,,ALONE,,,home,4,1,3
1600199760.0,sleep,112,,,ALONE,,,home,4,1,3
1600199820.0,sleep,112,,,ALONE,,,home,4,1,3
1600199880.0,sleep,112,,,ALONE,,,home,4,1,3
1600199940.0,sleep,112,,,ALONE,,,home,4,1,3
1600200000.0,sleep,112,,,ALONE,,,home,4,1,3
1600200060.0,sleep,112,,,ALONE,,,home,4,1,3
1600200120.0,sleep,112,,,ALONE,,,home,4,1,3
1600200180.0,sleep,112,,,ALONE,,,home,4,1,3
1600200240.0,sleep,112,,,ALONE,,,home,4,1,3
1600200300.0,sleep,112,,,ALONE,,,home,4,1,3
