timestamp,x,y,z
00.000,-0.578125,-0.515625,0.640625
00.031,-0.5625,-0.515625,0.640625
00.062,-0.5625,-0.515625,0.640625
00.093,-0.578125,-0.515625,0.640625
00.125,-0.578125,-0.515625,0.65625
00.156,-0.578125,-0.515625,0.65625
00.187,-0.578125,-0.5,0.65625
00.218,-0.578125,-0.5,0.65625
00.250,-0.5625,-0.5,0.65625
00.281,-0.5625,-0.515625,0.640625
00.312,-0.578125,-0.5,0.671875
00.343,-0.5625,-0.5,0.671875
00.375,-0.5625,-0.5,0.6875
00.406,-0.53125,-0.484375,0.671875
00.437,-0.53125,-0.484375,0.6875
00.468,-0.53125,-0.5,0.6875
00.500,-0.484375,-0.5,0.6875
00.531,-0.5,-0.484375,0.71875
00.562,-0.5,-0.46875,0.765625
00.593,-0.5,-0.453125,0.734375
00.625,-0.5,-0.4375,0.75
00.656,-0.421875,-0.40625,0.78125
00.687,-0.40625,-0.40625,0.796875
00.718,-0.421875,-0.40625,0.828125
00.750,-0.375,-0.390625,0.875
00.781,-0.3125,-0.390625,0.890625
00.812,-0.3125,-0.421875,0.921875
00.843,-0.25,-0.390625,0.9375
00.875,-0.21875,-0.375,0.9375
00.906,-0.234375,-0.359375,0.9375
00.937,-0.171875,-0.3125,0.984375
00.968,-0.078125,-0.296875,0.953125
01.000,-0.0625,-0.28125,0.9375
01.031,-0.078125,-0.1875,0.984375
01.062,-0.046875,-0.203125,0.953125
01.093,0.046875,-0.21875,0.921875
01.125,0.03125,-0.265625,0.875
01.156,0.015625,-0.265625,0.921875
01.187,-0.03125,-0.328125,0.9375
01.218,-0.140625,-0.328125,0.875
01.250,-0.359375,-0.328125,0.859375
01.281,-0.53125,-0.328125,0.78125
01.312,-0.578125,-0.328125,0.75
01.343,-0.765625,-0.296875,0.671875
01.375,-0.796875,-0.28125,0.640625
01.406,-0.796875,-0.265625,0.671875
01.437,-0.75,-0.25,0.6875
01.468,-0.734375,-0.25,0.65625
01.500,-0.75,-0.25,0.625
01.531,-0.75,-0.234375,0.625
01.562,-0.78125,-0.234375,0.609375
01.593,-0.78125,-0.21875,0.625
01.625,-0.8125,-0.21875,0.625
01.656,-0.8125,-0.21875,0.578125
01.687,-0.828125,-0.21875,0.578125
01.718,-0.828125,-0.21875,0.515625
01.750,-0.84375,-0.21875,0.515625
01.781,-0.875,-0.25,0.484375
01.812,-0.890625,-0.265625,0.421875
01.843,-0.90625,-0.265625,0.40625
01.875,-0.921875,-0.28125,0.375
01.906,-0.9375,-0.28125,0.375
01.937,-0.890625,-0.28125,0.40625
01.968,-0.90625,-0.265625,0.421875
02.000,-0.890625,-0.265625,0.40625
02.031,-0.890625,-0.265625,0.421875
02.062,-0.890625,-0.28125,0.4375
02.093,-0.90625,-0.28125,0.421875
02.125,-0.90625,-0.28125,0.40625
02.156,-0.890625,-0.28125,0.40625
02.187,-0.890625,-0.28125,0.390625
02.218,-0.890625,-0.28125,0.390625
02.250,-0.875,-0.28125,0.375
02.281,-0.890625,-0.28125,0.359375
02.312,-0.890625,-0.28125,0.34375
02.343,-0.921875,-0.28125,0.28125
02.375,-0.953125,-0.28125,0.21875
02.406,-1.0,-0.296875,0.171875
02.437,-1.015625,-0.296875,0.125
02.468,-1.015625,-0.296875,0.109375
02.500,-1.0,-0.296875,0.09375
02.531,-0.984375,-0.296875,0.109375
02.562,-0.96875,-0.296875,0.125
02.593,-0.953125,-0.3125,0.171875
02.625,-0.9375,-0.296875,0.171875
02.656,-0.9375,-0.296875,0.203125
02.687,-0.9375,-0.296875,0.234375
02.718,-0.921875,-0.296875,0.25
02.750,-0.9375,-0.28125,0.25
02.781,-0.953125,-0.296875,0.25
02.812,-0.9375,-0.296875,0.28125
02.843,-0.921875,-0.296875,0.3125
02.875,-0.90625,-0.28125,0.3125
02.906,-0.90625,-0.28125,0.328125
02.937,-0.90625,-0.28125,0.34375
02.968,-0.90625,-0.28125,0.359375
03.000,-0.9375,-0.265625,0.34375
03.031,-0.953125,-0.28125,0.34375
03.062,-1.0,-0.28125,0.34375
03.093,-1.015625,-0.28125,0.359375
03.125,-1.015625,-0.28125,0.328125
03.156,-0.96875,-0.28125,0.34375
03.187,-0.921875,-0.296875,0.359375
03.218,-0.90625,-0.28125,0.390625
03.250,-0.921875,-0.265625,0.421875
03.281,-0.890625,-0.28125,0.4375
03.312,-0.84375,-0.28125,0.453125
03.343,-0.765625,-0.265625,0.515625
03.375,-0.78125,-0.265625,0.484375
03.406,-0.78125,-0.25,0.46875
03.437,-0.78125,-0.265625,0.4375
03.468,-0.8125,-0.265625,0.4375
03.500,-0.84375,-0.265625,0.453125
03.531,-0.90625,-0.28125,0.421875
03.562,-0.9375,-0.265625,0.40625
03.593,-0.953125,-0.265625,0.390625
03.625,-0.984375,-0.234375,0.390625
03.656,-0.96875,-0.234375,0.390625
03.687,-0.9375,-0.21875,0.40625
03.718,-0.90625,-0.21875,0.421875
03.750,-0.859375,-0.25,0.46875
03.781,-0.828125,-0.234375,0.5
03.812,-0.734375,-0.203125,0.59375
03.843,-0.78125,-0.25,0.703125
03.875,-0.609375,-0.203125,0.78125
03.906,-0.4375,-0.1875,0.90625
03.937,-0.421875,-0.140625,1.0
03.968,-0.375,-0.046875,1.0
04.000,-0.234375,0.078125,1.125
04.031,-0.171875,0.03125,1.15625
04.062,-0.046875,-0.140625,1.015625
04.093,0.0,-0.21875,0.9375
04.125,-0.09375,-0.28125,0.796875
04.156,-0.015625,-0.3125,0.75
04.187,-0.140625,-0.28125,0.765625
04.218,-0.390625,-0.25,0.890625
04.250,-0.265625,-0.171875,0.875
04.281,-0.03125,0.03125,0.96875
04.312,-0.046875,0.03125,1.03125
04.343,0.234375,0.078125,1.015625
04.375,0.3125,0.234375,0.984375
04.406,0.34375,0.265625,1.0
04.437,0.28125,0.359375,1.0
04.468,0.3125,0.375,0.984375
04.500,0.21875,0.28125,0.9375
04.531,0.375,0.234375,1.0625
04.562,0.375,0.171875,1.03125
04.593,0.34375,0.09375,0.984375
04.625,0.375,0.046875,1.015625
04.656,0.34375,0.109375,1.09375
04.687,0.46875,0.0,1.0625
04.718,0.375,0.03125,1.0625
04.750,0.3125,0.09375,1.03125
04.781,0.453125,0.09375,1.09375
04.812,0.453125,0.15625,1.078125
04.843,0.3125,-0.015625,1.046875
04.875,0.453125,-0.09375,1.09375
04.906,0.28125,-0.28125,1.015625
04.937,0.03125,-0.34375,0.890625
04.968,-0.203125,-0.453125,0.71875
05.000,-0.296875,-0.484375,0.625
05.031,-0.3125,-0.46875,0.640625
05.062,-0.296875,-0.421875,0.640625
05.093,-0.375,-0.390625,0.625
05.125,-0.328125,-0.3125,0.625
05.156,-0.453125,-0.234375,0.765625
05.187,-0.421875,-0.25,0.796875
05.218,-0.359375,-0.25,0.828125
05.250,-0.34375,-0.234375,0.828125
05.281,-0.40625,-0.203125,0.8125
05.312,-0.40625,-0.140625,0.84375
05.343,-0.4375,-0.125,0.890625
05.375,-0.4375,-0.109375,0.796875
05.406,-0.453125,-0.0625,0.796875
05.437,-0.515625,0.0625,0.859375
05.468,-0.484375,0.109375,0.921875
05.500,-0.453125,0.140625,0.984375
05.531,-0.296875,0.140625,1.015625
05.562,-0.28125,0.109375,1.03125
05.593,-0.234375,0.09375,1.015625
05.625,-0.203125,0.078125,0.96875
05.656,-0.265625,0.078125,0.953125
05.687,-0.25,0.09375,0.9375
05.718,-0.234375,0.140625,1.015625
05.750,-0.125,0.078125,1.015625
05.781,-0.234375,0.171875,0.984375
05.812,-0.25,0.203125,1.125
05.843,-0.1875,0.109375,1.03125
05.875,-0.265625,0.125,1.0
05.906,-0.203125,0.109375,0.96875
05.937,-0.265625,0.140625,0.96875
05.968,-0.328125,0.15625,0.96875
06.000,-0.484375,0.140625,0.84375
06.031,-0.546875,0.125,0.75
06.062,-0.765625,0.109375,0.703125
06.093,-0.625,0.078125,0.78125
06.125,-0.703125,0.078125,0.71875
06.156,-0.84375,0.078125,0.65625
06.187,-0.8125,0.0625,0.609375
06.218,-0.90625,0.03125,0.53125
06.250,-0.921875,0.015625,0.53125
06.281,-0.9375,0.0,0.484375
06.312,-0.921875,-0.03125,0.453125
06.343,-0.953125,-0.03125,0.453125
06.375,-1.0,-0.046875,0.390625
06.406,-1.03125,-0.0625,0.359375
06.437,-1.015625,-0.078125,0.34375
06.468,-1.0,-0.109375,0.359375
06.500,-1.0,-0.125,0.328125
06.531,-0.71875,-0.140625,0.453125
06.562,-0.640625,-0.171875,0.515625
06.593,-0.609375,-0.171875,0.53125
06.625,-0.59375,-0.09375,0.578125
06.656,-0.71875,-0.015625,0.6875
06.687,-0.765625,0.03125,0.78125
06.718,-0.71875,0.078125,0.84375
06.750,-0.640625,0.046875,0.859375
06.781,-0.578125,-0.046875,0.75
06.812,-0.609375,-0.0625,0.703125
06.843,-0.671875,0.015625,0.875
06.875,-0.703125,0.03125,0.859375
06.906,-0.765625,0.046875,0.796875
06.937,-0.765625,0.0,0.75
06.968,-0.78125,-0.03125,0.6875
07.000,-0.84375,-0.125,0.53125
07.031,-0.8125,-0.140625,0.5
07.062,-0.78125,-0.109375,0.578125
07.093,-0.8125,-0.109375,0.59375
07.125,-0.859375,-0.109375,0.5625
07.156,-0.875,-0.109375,0.546875
07.187,-0.859375,-0.109375,0.53125
07.218,-0.90625,-0.109375,0.484375
07.250,-0.921875,-0.109375,0.4375
07.281,-0.921875,-0.109375,0.453125
07.312,-0.859375,-0.125,0.46875
07.343,-0.859375,-0.125,0.46875
07.375,-0.859375,-0.09375,0.46875
07.406,-0.828125,-0.03125,0.625
07.437,-0.8125,-0.015625,0.6875
07.468,-0.84375,0.015625,0.6875
07.500,-0.875,0.0,0.671875
