timestamp,x,y,z
00.001,-1.8675344,6.952974,6.438205
00.029,-1.3838909,7.118179,6.742278
00.059,-0.99362403,7.2091613,6.7231236
00.088,-0.9529214,7.0367737,6.8021345
00.120,-0.43096948,7.350424,6.8524146
00.160,-0.4764607,7.6521025,6.960157
00.188,-1.1229149,7.6521025,6.996071
00.223,-0.4932206,7.755056,6.0239954
00.263,-0.32562137,7.7167478,6.378348
00.289,-0.15802214,8.004061,6.263423
00.329,-0.105348095,8.032792,4.678413
00.361,-0.4860378,8.116591,4.4892654
00.389,-0.6392714,8.169266,4.565882
00.430,-0.6488485,8.284191,4.1420956
00.460,-0.92658436,8.535589,4.601796
00.502,-1.1564348,8.978531,4.070267
00.530,-0.97446984,9.390346,3.9098508
00.561,-1.1085492,9.380769,3.4046588
00.601,-0.6488485,9.004868,3.9146392
00.630,-0.35435268,8.892337,4.5084195
00.661,-0.40463245,8.334471,4.522785
00.701,-0.9888355,7.6904106,3.8045027
00.729,-1.350371,7.910684,2.82285
00.761,-0.49800915,7.937021,2.370332
00.803,1.5083932,7.989695,1.7382435
00.830,2.3727264,8.822903,0.057462595
00.861,3.7949257,9.340066,-0.90024734
00.900,4.80531,9.897932,-1.4557191
00.930,4.5682764,9.454991,-1.8292259
00.962,4.558699,8.540379,-1.462902
01.003,4.965726,8.430242,-0.6440599
01.029,5.8947043,9.593859,-1.0223553
01.070,5.8420305,8.9186735,-0.95531565
01.101,5.5786605,8.12138,-0.3304099
01.130,5.437398,8.327288,-0.0023942748
01.181,5.236279,8.063917,-0.045491222
01.200,4.04393,7.187613,-2.6959534
01.229,5.1189594,7.1971903,-3.6608462
01.265,5.621757,6.9314256,-2.9329867
01.300,5.032766,6.2179317,-1.3407938
01.341,6.0886407,6.158075,-8.542772
01.368,7.5826683,7.2881727,-10.640158
01.401,7.0774765,7.309721,-6.3376455
01.440,6.4142623,6.0934296,-4.9992456
01.469,6.186806,5.834848,-4.4389853
01.501,5.837242,5.734288,-4.2833576
01.541,5.870762,5.7821736,-4.905869
01.570,6.2179317,5.8444247,-4.6688356
01.600,6.526793,5.978504,-4.6281333
01.640,6.629747,6.0527267,-4.640105
01.669,6.526793,5.8827333,-4.800521
01.702,6.1556807,5.547535,-4.96812
01.741,6.5052447,5.6983743,-4.9968514
01.769,6.7398834,5.7223167,-4.9274178
01.804,6.5651016,5.506832,-4.70475
01.840,6.361588,5.272193,-4.6568646
01.868,6.385531,5.2674046,-4.6712303
01.901,6.550736,5.4254265,-4.7933383
01.941,6.5794673,5.516409,-4.850801
01.970,6.481302,5.549929,-4.635316
02.009,6.5651016,5.6337285,-4.6688356
02.042,6.591439,5.7797794,-4.6664414
02.070,6.6584783,5.897099,-4.6544704
02.109,6.689604,5.7438655,-4.8364353
02.141,6.3807425,5.499649,-4.9178405
02.184,6.280183,5.672037,-4.573065
02.209,6.2706056,5.7366824,-4.3695517
02.241,6.5627074,6.0239954,-4.678413
02.279,6.605804,5.734288,-5.31529
02.309,6.778192,5.784568,-4.9441776
02.340,6.8476257,5.856396,-4.599402
02.379,6.7063637,5.4302154,-5.1093826
02.408,6.6273527,5.2482505,-5.38233
02.439,6.65369,5.262616,-4.8316464
02.480,6.1987777,5.097411,-4.1971636
02.508,6.1101894,5.133325,-4.8316464
02.541,5.935407,5.150085,-5.1644506
02.581,6.5986214,5.1429024,-5.482889
02.609,7.398309,5.2410674,-5.5379577
02.640,7.597034,4.972909,-5.504438
02.680,6.996071,4.460534,-5.7127395
02.708,6.7039695,4.216318,-5.446975
02.748,6.6273527,4.331243,-4.9441776
02.780,6.881146,4.2833576,-4.908263
