timestamp,hr
00.000,67.6
01.000,67.6
02.000,67.58
03.000,67.62
04.000,67.63
05.000,67.67
06.000,67.68
07.000,67.67
08.000,67.68
09.000,67.68
10.000,67.68
11.000,67.7
12.000,67.7
13.000,67.73
14.000,67.77
15.000,67.8
16.000,67.83
17.000,67.85
18.000,67.88
19.000,67.92
20.000,67.9
21.000,67.9
22.000,67.92
23.000,67.93
24.000,67.95
25.000,68.0
26.000,68.08
27.000,68.2
28.000,68.37
29.000,68.58
30.000,68.8
31.000,69.0
32.000,69.18
33.000,69.37
34.000,69.53
35.000,69.67
36.000,69.73
37.000,69.8
38.000,69.83
39.000,69.88
40.000,69.93
41.000,69.97
42.000,69.98
43.000,70.02
44.000,70.03
45.000,70.05
46.000,70.05
47.000,70.07
48.000,70.07
49.000,70.05
50.000,70.03
51.000,70.03
52.000,70.03
53.000,70.03
54.000,70.0
55.000,70.0
56.000,70.07
57.000,70.12
58.000,70.18
59.000,70.27
