timestamp,hr
00.000,71.52
01.000,71.42
02.000,71.3
03.000,71.18
04.000,71.08
05.000,71.03
06.000,71.0
07.000,70.97
08.000,70.95
09.000,70.93
10.000,70.92
11.000,70.9
12.000,70.9
13.000,70.9
14.000,70.92
15.000,70.95
16.000,70.97
17.000,71.03
18.000,71.12
19.000,71.2
20.000,71.28
21.000,71.38
22.000,71.47
23.000,71.55
24.000,71.62
25.000,71.68
26.000,71.77
27.000,71.87
28.000,71.95
29.000,72.02
30.000,72.02
31.000,71.98
32.000,71.83
33.000,71.67
34.000,71.55
35.000,71.45
36.000,71.33
37.000,71.22
38.000,71.12
39.000,71.03
40.000,70.98
41.000,70.95
42.000,70.93
43.000,70.82
44.000,70.72
45.000,70.65
46.000,70.58
47.000,70.48
48.000,70.38
49.000,70.28
50.000,70.13
51.000,69.97
52.000,70.02
53.000,70.08
54.000,70.13
55.000,70.18
56.000,70.2
57.000,70.23
58.000,70.25
59.000,70.3
