timestamp,hr
00.000,65.12
01.000,65.03
02.000,65.1
03.000,65.17
04.000,65.23
05.000,65.3
06.000,65.4
07.000,65.5
08.000,65.62
09.000,65.73
10.000,65.83
11.000,65.93
12.000,66.05
13.000,66.15
14.000,66.2
15.000,66.18
16.000,66.15
17.000,66.08
18.000,66.05
19.000,66.02
20.000,65.97
21.000,66.03
22.000,66.08
23.000,66.12
24.000,66.13
25.000,66.17
26.000,66.2
27.000,66.23
28.000,66.3
29.000,66.33
30.000,66.38
31.000,66.45
32.000,66.5
33.000,66.57
34.000,66.65
35.000,66.72
36.000,66.77
37.000,66.78
38.000,66.73
39.000,66.65
40.000,66.57
41.000,66.52
42.000,66.47
43.000,66.47
44.000,66.55
45.000,66.65
46.000,66.77
47.000,66.87
48.000,66.92
49.000,66.98
50.000,66.98
51.000,66.93
52.000,66.87
53.000,66.82
54.000,66.77
55.000,66.72
56.000,66.67
57.000,66.63
58.000,66.6
59.000,66.58
