timestamp,hr
00.000,65.85
01.000,65.9
02.000,65.95
03.000,65.92
04.000,66.07
05.000,66.22
06.000,66.42
07.000,66.58
08.000,66.75
09.000,66.95
10.000,67.05
11.000,67.17
12.000,67.27
13.000,67.35
14.000,67.42
15.000,67.45
16.000,67.63
17.000,67.87
18.000,68.1
19.000,68.4
20.000,68.6
21.000,68.75
22.000,68.85
23.000,68.87
24.000,68.9
25.000,68.72
26.000,68.55
27.000,68.43
28.000,68.33
29.000,68.23
30.000,68.13
31.000,68.0
32.000,67.83
33.000,67.82
34.000,67.77
35.000,67.67
36.000,67.58
37.000,67.4
38.000,67.18
39.000,67.07
40.000,66.95
41.000,66.83
42.000,66.85
43.000,66.9
44.000,66.95
45.000,66.98
46.000,66.95
47.000,66.97
48.000,66.98
49.000,66.97
50.000,66.95
51.000,66.93
52.000,66.9
53.000,66.98
54.000,67.05
55.000,67.1
56.000,67.15
57.000,67.1
58.000,67.03
59.000,66.88
