timestamp,hr
00.000,66.73
01.000,66.58
02.000,66.43
03.000,66.35
04.000,66.08
05.000,65.8
06.000,65.43
07.000,65.1
08.000,64.75
09.000,64.38
10.000,64.13
11.000,63.88
12.000,63.67
13.000,63.48
14.000,63.33
15.000,63.32
16.000,63.17
17.000,62.95
18.000,62.73
19.000,62.45
20.000,62.18
21.000,61.97
22.000,61.77
23.000,61.65
24.000,61.52
25.000,61.57
26.000,61.63
27.000,61.63
28.000,61.65
29.000,61.7
30.000,61.75
31.000,61.78
32.000,61.88
33.000,62.0
34.000,62.15
35.000,62.32
36.000,62.48
37.000,62.65
38.000,62.85
39.000,63.07
40.000,63.25
41.000,63.42
42.000,63.48
43.000,63.52
44.000,63.57
45.000,63.62
46.000,63.67
47.000,63.72
48.000,63.75
49.000,63.82
50.000,63.9
51.000,64.0
52.000,64.08
53.000,64.12
54.000,64.18
55.000,64.27
56.000,64.35
57.000,64.43
58.000,64.53
59.000,64.67
