timestamp,hr
00.000,66.47
01.000,66.35
02.000,66.25
03.000,66.17
04.000,66.08
05.000,66.23
06.000,66.3
07.000,66.35
08.000,66.47
09.000,66.57
10.000,66.68
11.000,66.7
12.000,66.75
13.000,66.83
14.000,66.92
15.000,66.88
16.000,66.8
17.000,66.73
18.000,66.65
19.000,66.55
20.000,66.43
21.000,66.38
22.000,66.32
23.000,66.25
24.000,66.07
25.000,65.92
26.000,65.8
27.000,65.67
28.000,65.55
29.000,65.47
30.000,65.38
31.000,65.3
32.000,65.18
33.000,64.97
34.000,64.82
35.000,64.67
36.000,64.5
37.000,64.38
38.000,64.18
39.000,64.07
40.000,63.98
41.000,63.93
42.000,63.88
43.000,63.82
44.000,63.8
45.000,63.78
46.000,63.77
47.000,63.73
48.000,63.68
49.000,63.65
50.000,63.65
51.000,63.4
52.000,63.18
53.000,63.02
54.000,62.97
55.000,62.92
56.000,62.88
57.000,62.85
58.000,62.8
59.000,62.77
