timestamp,hr
00.000,67.48
01.000,67.65
02.000,67.85
03.000,68.05
04.000,68.27
05.000,68.47
06.000,68.68
07.000,68.9
08.000,69.1
09.000,69.27
10.000,69.38
11.000,69.45
12.000,69.5
13.000,69.53
14.000,69.55
15.000,69.57
16.000,69.58
17.000,69.6
18.000,69.63
19.000,69.68
20.000,69.73
21.000,69.82
22.000,69.95
23.000,70.07
24.000,70.17
25.000,70.27
26.000,70.37
27.000,70.47
28.000,70.55
29.000,70.65
30.000,70.77
31.000,70.9
32.000,71.05
33.000,71.23
34.000,71.42
35.000,71.52
36.000,71.6
37.000,71.7
38.000,71.8
39.000,71.9
40.000,71.97
41.000,72.05
42.000,72.15
43.000,72.22
44.000,72.27
45.000,72.3
46.000,72.35
47.000,72.43
48.000,72.47
49.000,72.5
50.000,72.5
51.000,72.53
52.000,72.53
53.000,72.53
54.000,72.53
55.000,72.57
56.000,72.58
57.000,72.58
58.000,72.57
59.000,72.55
