timestamp,hr
00.000,69.57
01.000,69.53
02.000,69.53
03.000,69.58
04.000,69.65
05.000,69.72
06.000,69.8
07.000,69.83
08.000,70.02
09.000,70.18
10.000,70.33
11.000,70.5
12.000,70.67
13.000,70.83
14.000,71.0
15.000,71.17
16.000,71.33
17.000,71.5
18.000,71.65
19.000,71.8
20.000,71.9
21.000,71.97
22.000,71.98
23.000,72.03
24.000,72.1
25.000,72.17
26.000,72.28
27.000,72.37
28.000,72.37
29.000,72.37
30.000,72.4
31.000,72.4
32.000,72.37
33.000,72.27
34.000,72.15
35.000,72.03
36.000,71.88
37.000,71.9
38.000,71.95
39.000,72.0
40.000,72.08
41.000,72.27
42.000,72.43
43.000,72.55
44.000,72.68
45.000,72.82
46.000,72.93
47.000,72.97
48.000,73.0
49.000,73.07
50.000,73.12
51.000,73.17
52.000,73.22
53.000,73.25
54.000,73.28
55.000,73.35
56.000,73.37
57.000,73.37
58.000,73.33
59.000,73.3
