timestamp,hr
00.000,66.77
01.000,66.77
02.000,66.75
03.000,66.63
04.000,66.58
05.000,66.55
06.000,66.48
07.000,66.38
08.000,66.32
09.000,66.23
10.000,66.17
11.000,66.12
12.000,66.05
13.000,66.0
14.000,65.97
15.000,65.93
16.000,65.9
17.000,65.9
18.000,65.93
19.000,65.98
20.000,66.05
21.000,66.13
22.000,66.22
23.000,66.32
24.000,66.48
25.000,66.63
26.000,66.78
27.000,66.88
28.000,66.98
29.000,67.08
30.000,67.2
31.000,67.32
32.000,67.43
33.000,67.58
34.000,67.72
35.000,67.9
36.000,68.07
37.000,68.17
38.000,68.27
39.000,68.37
40.000,68.47
41.000,68.57
42.000,68.7
43.000,68.85
44.000,69.02
45.000,69.17
46.000,69.3
47.000,69.42
48.000,69.48
49.000,69.52
50.000,69.48
51.000,69.42
52.000,69.42
53.000,69.42
54.000,69.45
55.000,69.48
56.000,69.47
57.000,69.43
58.000,69.32
59.000,69.22
