timestamp,hr
00.000,70.35
01.000,70.4
02.000,70.48
03.000,70.57
04.000,70.67
05.000,70.75
06.000,70.8
07.000,70.83
08.000,70.83
09.000,70.85
10.000,70.87
11.000,70.87
12.000,70.85
13.000,70.83
14.000,70.8
15.000,70.78
16.000,70.77
17.000,70.7
18.000,70.62
19.000,70.53
20.000,70.47
21.000,70.38
22.000,70.3
23.000,70.22
24.000,70.13
25.000,70.07
26.000,70.0
27.000,69.93
28.000,69.85
29.000,69.78
30.000,69.72
31.000,69.65
32.000,69.6
33.000,69.57
34.000,69.5
35.000,69.45
36.000,69.4
37.000,69.33
38.000,69.27
39.000,69.23
40.000,69.2
41.000,69.17
42.000,69.13
43.000,69.1
44.000,69.13
45.000,69.17
46.000,69.22
47.000,69.28
48.000,69.33
49.000,69.38
50.000,69.43
51.000,69.43
52.000,69.43
53.000,69.42
54.000,69.42
55.000,69.43
56.000,69.47
57.000,69.5
58.000,69.53
59.000,69.57
