timestamp,hr
00.000,78.77
01.000,78.82
02.000,78.82
03.000,78.93
04.000,79.05
05.000,79.23
06.000,79.45
07.000,79.68
08.000,79.92
09.000,80.18
10.000,80.67
11.000,81.17
12.000,81.68
13.000,82.2
14.000,82.6
15.000,82.93
16.000,83.27
17.000,83.63
18.000,84.15
19.000,84.62
20.000,84.85
21.000,85.08
22.000,85.38
23.000,85.62
24.000,85.85
25.000,85.7
26.000,85.58
27.000,85.5
28.000,85.43
29.000,85.55
30.000,85.63
31.000,85.68
32.000,85.83
33.000,86.07
34.000,86.28
35.000,86.47
36.000,86.67
37.000,86.78
38.000,86.9
39.000,87.05
40.000,87.2
41.000,87.35
42.000,87.6
43.000,87.97
44.000,88.33
45.000,88.7
46.000,89.12
47.000,89.53
48.000,89.97
49.000,90.47
50.000,90.92
51.000,91.32
52.000,91.73
53.000,92.13
54.000,92.65
55.000,93.13
56.000,93.57
57.000,94.05
58.000,94.58
59.000,95.18
