timestamp,x,y,z
00.000,-0.546875,-0.796875,0.234375
00.031,-0.59375,-0.796875,0.234375
00.062,-0.609375,-0.765625,0.21875
00.093,-0.59375,-0.78125,0.203125
00.125,-0.578125,-0.796875,0.1875
00.156,-0.59375,-0.796875,0.21875
00.187,-0.609375,-0.796875,0.1875
00.218,-0.625,-0.75,0.1875
00.250,-0.609375,-0.71875,0.1875
00.281,-0.65625,-0.734375,0.171875
00.312,-0.6875,-0.71875,0.1875
00.343,-0.6875,-0.71875,0.203125
00.375,-0.671875,-0.703125,0.21875
00.406,-0.640625,-0.734375,0.21875
00.437,-0.609375,-0.703125,0.25
00.468,-0.65625,-0.75,0.203125
00.500,-0.65625,-0.734375,0.21875
00.531,-0.65625,-0.734375,0.21875
00.562,-0.65625,-0.765625,0.203125
00.593,-0.65625,-0.734375,0.1875
00.625,-0.625,-0.671875,0.203125
00.656,-0.65625,-0.703125,0.171875
00.687,-0.703125,-0.734375,0.21875
00.718,-0.59375,-0.796875,0.125
00.750,-0.625,-0.828125,0.140625
00.781,-0.65625,-0.734375,0.125
00.812,-0.625,-0.734375,0.140625
00.843,-0.71875,-0.71875,0.203125
00.875,-0.609375,-0.671875,0.21875
00.906,-0.609375,-0.671875,0.21875
00.937,-0.703125,-0.71875,0.203125
00.968,-0.71875,-0.703125,0.21875
01.000,-0.703125,-0.703125,0.15625
01.031,-0.703125,-0.703125,0.1875
01.062,-0.703125,-0.6875,0.203125
01.093,-0.671875,-0.6875,0.15625
01.125,-0.6875,-0.703125,0.140625
01.156,-0.71875,-0.65625,0.15625
01.187,-0.71875,-0.765625,0.109375
01.218,-0.78125,-0.6875,0.203125
01.250,-0.71875,-0.6875,0.234375
01.281,-0.71875,-0.65625,0.234375
01.312,-0.734375,-0.6875,0.171875
01.343,-0.75,-0.640625,0.21875
01.375,-0.796875,-0.59375,0.234375
01.406,-0.8125,-0.625,0.171875
01.437,-0.71875,-0.59375,0.21875
01.468,-0.765625,-0.609375,0.234375
01.500,-0.796875,-0.625,0.25
01.531,-0.796875,-0.65625,0.234375
01.562,-0.71875,-0.671875,0.234375
01.593,-0.75,-0.703125,0.140625
01.625,-0.6875,-0.671875,0.15625
01.656,-0.625,-0.671875,0.171875
01.687,-0.609375,-0.671875,0.25
01.718,-0.734375,-0.65625,0.265625
01.750,-0.71875,-0.65625,0.265625
01.781,-0.71875,-0.671875,0.25
01.812,-0.75,-0.703125,0.25
01.843,-0.6875,-0.703125,0.140625
01.875,-0.703125,-0.6875,0.140625
01.906,-0.640625,-0.71875,0.140625
01.937,-0.671875,-0.71875,0.09375
01.968,-0.71875,-0.6875,0.09375
02.000,-0.71875,-0.71875,0.109375
02.031,-0.703125,-0.71875,0.140625
02.062,-0.671875,-0.703125,0.140625
02.093,-0.671875,-0.71875,0.125
02.125,-0.640625,-0.734375,0.140625
02.156,-0.609375,-0.734375,0.09375
02.187,-0.640625,-0.734375,0.109375
02.218,-0.6875,-0.71875,0.203125
02.250,-0.65625,-0.703125,0.25
02.281,-0.578125,-0.765625,0.328125
02.312,-0.640625,-0.671875,0.4375
02.343,-0.65625,-0.65625,0.453125
02.375,-0.6875,-0.71875,0.265625
02.406,-0.609375,-0.734375,0.25
02.437,-0.640625,-0.765625,0.25
02.468,-0.609375,-0.8125,0.28125
02.500,-0.609375,-0.796875,0.21875
02.531,-0.484375,-0.78125,0.171875
02.562,-0.546875,-0.75,0.21875
02.593,-0.578125,-0.75,0.265625
02.625,-0.625,-0.734375,0.265625
02.656,-0.625,-0.71875,0.234375
02.687,-0.640625,-0.75,0.25
02.718,-0.625,-0.75,0.265625
02.750,-0.59375,-0.75,0.28125
02.781,-0.59375,-0.78125,0.25
02.812,-0.609375,-0.765625,0.28125
02.843,-0.5625,-0.765625,0.296875
02.875,-0.578125,-0.78125,0.28125
02.906,-0.59375,-0.78125,0.296875
02.937,-0.5625,-0.78125,0.28125
02.968,-0.5625,-0.78125,0.25
03.000,-0.546875,-0.796875,0.234375
03.031,-0.515625,-0.8125,0.25
03.062,-0.515625,-0.796875,0.25
03.093,-0.53125,-0.8125,0.21875
03.125,-0.515625,-0.796875,0.25
03.156,-0.515625,-0.796875,0.25
03.187,-0.546875,-0.796875,0.25
03.218,-0.53125,-0.796875,0.25
