timestamp,hr
00.000,83.23
01.000,82.97
02.000,82.72
03.000,82.48
04.000,82.25
05.000,82.0
06.000,81.75
07.000,81.47
08.000,81.25
09.000,81.0
10.000,80.8
11.000,80.53
12.000,80.28
13.000,80.12
14.000,79.92
15.000,79.67
16.000,79.43
17.000,79.33
18.000,79.18
19.000,79.0
20.000,78.82
21.000,78.45
22.000,78.05
23.000,77.7
24.000,77.35
25.000,77.0
26.000,76.65
27.000,76.32
28.000,75.98
29.000,75.7
30.000,75.42
31.000,75.15
32.000,74.88
33.000,74.65
34.000,74.42
35.000,74.23
36.000,74.03
37.000,73.82
38.000,73.5
39.000,73.2
40.000,72.93
41.000,72.6
42.000,72.3
43.000,72.02
44.000,71.73
45.000,71.58
46.000,71.38
47.000,71.2
48.000,71.05
49.000,70.87
50.000,70.68
51.000,70.45
52.000,70.25
53.000,70.05
54.000,69.83
55.000,69.58
56.000,69.35
57.000,69.13
58.000,68.88
59.000,68.63
