timestamp,hr
00.000,91.55
01.000,92.15
02.000,92.73
03.000,93.33
04.000,93.77
05.000,94.27
06.000,94.73
07.000,95.27
08.000,95.78
09.000,96.32
10.000,96.83
11.000,97.33
12.000,97.8
13.000,98.22
14.000,98.6
15.000,98.97
16.000,99.37
17.000,99.77
18.000,100.15
19.000,100.47
20.000,100.75
21.000,101.08
22.000,101.38
23.000,101.72
24.000,102.0
25.000,102.32
26.000,102.65
27.000,103.0
28.000,103.33
29.000,103.68
30.000,103.97
31.000,104.23
32.000,104.47
33.000,104.7
34.000,104.95
35.000,105.27
36.000,105.5
37.000,105.97
38.000,106.4
39.000,106.95
40.000,107.5
41.000,107.95
42.000,108.35
43.000,108.78
44.000,109.23
45.000,109.68
46.000,110.13
47.000,110.53
48.000,110.97
49.000,111.37
50.000,111.77
51.000,112.18
52.000,111.67
53.000,111.15
54.000,110.72
55.000,110.28
56.000,109.82
57.000,109.38
58.000,108.95
59.000,108.5
