timestamp,hr
00.000,79.18
01.000,78.95
02.000,78.72
03.000,78.47
04.000,78.23
05.000,77.97
06.000,77.68
07.000,77.37
08.000,77.05
09.000,76.75
10.000,76.43
11.000,76.12
12.000,75.78
13.000,75.53
14.000,75.25
15.000,75.0
16.000,74.78
17.000,74.57
18.000,74.38
19.000,74.18
20.000,74.05
21.000,73.88
22.000,73.8
23.000,73.65
24.000,73.65
25.000,73.83
26.000,74.0
27.000,74.18
28.000,74.3
29.000,74.42
30.000,74.5
31.000,74.52
32.000,74.52
33.000,74.48
34.000,74.42
35.000,74.45
36.000,74.48
37.000,74.55
38.000,74.67
39.000,74.78
40.000,74.87
41.000,74.95
42.000,75.08
43.000,75.17
44.000,75.27
45.000,75.38
46.000,75.48
47.000,75.65
48.000,75.82
49.000,76.0
50.000,76.25
51.000,76.52
52.000,76.78
53.000,76.98
54.000,77.18
55.000,77.47
56.000,77.78
57.000,78.08
58.000,78.38
59.000,78.65
